Cruise,Station,Cast,pressure_db,depth_m,temperature_degC,practical_salinity_psu,absolute_salinity_psu,potential_temp_degC,conservative_temp_degC,in_situ_density_kgpm3,potential_density_kgpm3,oxygen_V,beam_attenuation_pm,beam_transmission_percent,fluorescence_mgpm3,latitude,longitude
RC0078,S3,C1,191.703,190,8.1691,32.2159,32.37389565892376,8.150286465161999,8.187529828024127,1025.8235827956962,1024.9493652216138,1.5307,0.4287,89.8378,0.224,48.49926,-123.1786
RC0078,S3,C1,192.719,191,8.1686,32.2165,32.37452515057304,8.149686013857307,8.186918090619939,1025.8287621926324,1024.9499204606902,1.528,0.4111,90.2353,0.2602,48.49926,-123.1786
RC0078,S3,C1,193.722,192,8.1687,32.2165,32.37455135837671,8.14968614435736,8.186918221554583,1025.8333252607822,1024.9499204418112,1.5271,0.4355,89.6833,0.2454,48.49924,-123.1786
RC0078,S3,C1,194.735,193,8.1686,32.2167,32.37477881041758,8.14948550116173,8.186713814900113,1025.838119508652,1024.9501055923085,1.5267,0.4158,90.1289,0.2417,48.49924,-123.1786
RC0078,S3,C1,195.743,194,8.1659,32.2202,32.378322325482756,8.146688208277215,8.183853052724869,1025.8458495685152,1024.9532424206973,1.5264,0.4445,89.4824,0.2377,48.49922,-123.1786
RC0078,S3,C1,196.754,195,8.1553,32.2333,32.391513046632866,8.135999515546754,8.172926308535729,1025.862250409095,1024.9650144286604,1.5258,0.4311,89.7821,0.2336,48.49922,-123.1786
RC0078,S3,C1,197.76,196,8.1526,32.2365,32.39475505674149,8.133202591943872,8.170070677190827,1025.869737463301,1024.9679168254281,1.5242,0.4485,89.3935,0.2339,48.49921,-123.1786
RC0078,S3,C1,198.773,197,8.1284,32.2671,32.425531789648474,8.10892901638415,8.145244958147096,1025.9018077733162,1024.9953121461792,1.5205,0.4336,89.7279,0.2339,48.4992,-123.17862
RC0078,S3,C1,199.777,198,8.1223,32.2747,32.433195387860536,8.102736245130304,8.138914823267132,1025.9132201060797,1025.0021394590028,1.5174,0.4728,88.8542,0.2339,48.49919,-123.17862
RC0078,S3,C1,200.797,199,8.1154,32.2835,32.442065311385456,8.09574278862214,8.131763041617578,1025.9257594526607,1025.0100189913085,1.5121,0.444,89.4962,0.2368,48.49918,-123.17862
RC0078,S3,C1,201.797,200,8.1064,32.2947,32.45334651619151,8.086653849312768,8.122472226166026,1025.9403899005106,1025.0200742863892,1.5096,0.5036,88.1728,0.2507,48.49918,-123.17861
RC0078,S3,C1,202.816,201,8.103,32.2989,32.45758824312647,8.083156687014457,8.118899144307772,1025.9488193134362,1025.023857720744,1.5059,0.4692,88.9327,0.2333,48.49916,-123.17861
RC0078,S3,C1,203.819,202,8.0929,32.3122,32.47097298867966,8.07296863519888,8.108473764594434,1025.9652631349913,1025.0357105269545,1.5014,0.4653,89.0204,0.2423,48.49915,-123.17862
RC0078,S3,C1,204.821,203,8.0835,32.3236,32.48244839134858,8.063480294792914,8.098779883486838,1025.9801174117308,1025.0459785219805,1.4937,0.4438,89.4979,0.2512,48.49911,-123.17863
RC0078,S3,C1,205.838,204,8.0809,32.3272,32.48608576396275,8.060782419103006,8.096018105372481,1025.9879510071373,1025.0491779920935,1.4945,0.5077,88.083,0.2246,48.4991,-123.17864
RC0078,S3,C1,206.846,205,8.0732,32.3371,32.4960539352445,8.052991442773811,8.0880503550933,1026.0014108330483,1025.0580298789068,1.4936,0.5204,87.8017,0.2338,48.4991,-123.17864
RC0078,S3,C1,207.858,206,8.0517,32.3637,32.52280429537538,8.031416548818505,8.065999496350639,1026.0299525884386,1025.08190456775,1.4927,0.5265,87.667,0.2332,48.4991,-123.17864
RC0078,S3,C1,208.866,207,8.0355,32.3842,32.543424616559385,8.015135849034563,8.049354082432355,1026.0529341248352,1025.1002529520483,1.4898,0.5332,87.5198,0.2206,48.49908,-123.17864
RC0078,S3,C1,209.877,208,8.0216,32.4017,32.56103027029243,8.00115233167041,8.035059656370057,1026.0732493112662,1025.1159274808088,1.4848,0.5429,87.3097,0.2341,48.49908,-123.17865
RC0078,S3,C1,210.885,209,8.0003,32.429,32.58848408285885,7.979777902122591,8.013202823094051,1026.10228489176,1025.1403148818601,1.4795,0.5624,86.8843,0.2264,48.49908,-123.17866
RC0078,S3,C1,211.898,210,7.9918,32.4396,32.59915588482411,7.971188092426028,8.004425245721979,1026.1164298278316,1025.1498250467212,1.474,0.5656,86.8132,0.2191,48.49907,-123.17866
RC0078,S3,C1,212.903,211,7.9697,32.4686,32.62831805668205,7.949015070056589,7.9817436787520455,1026.1468931251277,1025.17565172246,1.4689,0.5932,86.2176,0.2399,48.49906,-123.17866
RC0078,S3,C1,213.916,212,7.9079,32.5489,32.709032803553235,7.887188968548322,7.91851699431652,1026.2232458707429,1025.2472149274158,1.4633,0.6159,85.7295,0.2215,48.49906,-123.17866
RC0078,S3,C1,214.92,213,7.8996,32.5589,32.71910157006682,7.878800538445678,7.909953104531746,1026.2368500709292,1025.2562239222443,1.4555,0.6356,85.3086,0.2189,48.49905,-123.17868
RC0078,S3,C1,215.938,214,7.8932,32.5669,32.72716077939536,7.872308368611291,7.903321343184521,1026.248678579312,1025.2633997268467,1.4436,0.651,84.9798,0.2067,48.49904,-123.17868
RC0078,S3,C1,216.939,215,7.892,32.5682,32.72848669317618,7.871011614535842,7.902001236894687,1026.2544390276782,1025.2646002175973,1.4366,0.6476,85.0515,0.2222,48.49904,-123.17868
RC0078,S3,C1,217.953,216,7.8905,32.5701,32.73041581456135,7.8694138780457035,7.900370216219464,1026.260770795016,1025.2663123854024,1.432,0.6761,84.4494,0.2044,48.49903,-123.17868
RC0078,S3,C1,218.959,217,7.8881,32.5732,32.733550689601216,7.866918019345648,7.897820380985596,1026.2681342635594,1025.2690900902212,1.4287,0.6813,84.3387,0.2082,48.49902,-123.17868
RC0078,S3,C1,219.971,218,7.8819,32.5814,32.74181079549825,7.860626191682479,7.89138674309991,1026.28006159528,1025.2763932744972,1.4273,0.6706,84.5638,0.2233,48.49902,-123.17869
RC0078,S3,C1,220.982,219,7.8723,32.594,32.75449255737984,7.850938714332617,7.881481571231141,1026.295915939556,1025.287617681881,1.4257,0.6952,84.0478,0.2105,48.49902,-123.1787
RC0078,S3,C1,221.988,220,7.8627,32.6064,32.766973251161915,7.84125188988595,7.871580396857281,1026.3115912492722,1025.298685294551,1.4238,0.711,83.7163,0.2227,48.49901,-123.1787
RC0078,S3,C1,223.004,221,7.857,32.6138,32.774429529152705,7.835459304271336,7.865660010631556,1026.322838992973,1025.305291626503,1.4205,0.7022,83.8996,0.215,48.499,-123.1787
RC0078,S3,C1,224.009,222,7.8404,32.6357,32.79645702619019,7.818781347298673,7.8486057572295955,1026.3469473550342,1025.3247758627956,1.4181,0.7259,83.4029,0.2251,48.499,-123.1787
RC0078,S3,C1,225.019,223,7.7974,32.6921,32.853154608393126,7.775736129497415,7.804595601279182,1026.4018616870503,1025.3749621530708,1.4148,0.7383,83.1471,0.2169,48.499,-123.1787
RC0078,S3,C1,226.023,224,7.7904,32.7007,32.86181662967298,7.768646947648227,7.79735846184758,1026.4141804727285,1025.3826884031091,1.4092,0.7739,82.4104,0.2333,48.49899,-123.17872
RC0078,S3,C1,227.041,225,7.7848,32.708,32.8691725293118,7.762954507034973,7.791541405982046,1026.4253436845001,1025.3892005029982,1.3999,0.8008,81.8565,0.2034,48.49898,-123.17872
RC0078,S3,C1,228.044,226,7.7783,32.7158,32.87703060759634,7.756364963974367,7.7848175120915215,1026.4369603309456,1025.3962302695334,1.385,0.7021,83.9056,0.2239,48.49896,-123.17873
RC0078,S3,C1,229.053,227,7.7726,32.7231,32.8843863460355,7.750573680850748,7.778901588373188,1026.448096914773,1025.40275602984,1.3814,0.7342,83.2371,0.2211,48.4989,-123.17878
RC0078,S3,C1,230.064,228,7.7734,32.7221,32.88340121907109,7.751273862580638,7.779618595886561,1026.451815445771,1025.4018752796453,1.3811,0.684,84.2844,0.2244,48.49885,-123.17884
RC0078,S3,C1,231.067,229,7.7722,32.7237,32.88502875217871,7.749977379548125,7.778294735685271,1026.4578186380586,1025.4033094092974,1.3805,0.7052,83.841,0.2298,48.4988,-123.17889
RC0078,S3,C1,232.078,230,7.769,32.7281,32.88947024767357,7.74668262921862,7.774925426083723,1026.4663355709984,1025.4072149467993,1.3791,0.7026,83.8969,0.2403,48.49872,-123.17894
RC0078,S3,C1,232.592,231,7.7722,32.7237,32.885058619940196,7.7498283392090626,7.778145308954459,1026.4647808888924,1025.4033304974066,1.38,0.7232,83.4556,0.2306,48.49868,-123.17898
RC0078,S3,C2,12.102,12,9.3587,30.5951,30.742548938730792,9.357447057232614,9.426346276371074,1023.5617172530998,1023.5064249656549,1.9921,0.1998,95.1276,0.8137,48.49778,-123.15289
RC0078,S3,C2,13.111,13,9.3598,30.6074,30.754895437120734,9.358442156111861,9.427139352243225,1023.5757179236548,1023.5158346311456,2.0031,0.216,94.7429,0.7156,48.49734,-123.15258
RC0078,S3,C2,14.119,14,9.364,30.6125,30.760007435943955,9.362537112198671,9.431171308336342,1023.5836382619419,1023.5191688722593,1.996,0.2071,94.9544,0.7628,48.49732,-123.15257
RC0078,S3,C2,15.126,15,9.3626,30.6306,30.778182082672057,9.361032426269496,9.42935242344798,1023.6025235653881,1023.5334729271611,1.9927,0.2083,94.9264,0.949,48.49731,-123.15256
RC0078,S3,C2,16.139,16,9.3458,30.6383,30.785906535216395,9.344129212710886,9.412224354756466,1023.615730182624,1023.5420631669946,1.9919,0.1973,95.1883,0.7574,48.4973,-123.15255
RC0078,S3,C2,17.145,17,9.3407,30.6468,30.794434922414563,9.338925400942136,9.406848032881003,1023.6277199348871,1023.5494730881921,1.9893,0.2009,95.1016,0.7194,48.49729,-123.15254
RC0078,S3,C2,18.154,18,9.3416,30.6586,30.80627916145097,9.3397203995724265,9.407448467168443,1023.641362514231,1023.5585255359422,1.9852,0.1957,95.2259,0.8283,48.49728,-123.15254
RC0078,S3,C2,19.164,19,9.3149,30.6931,30.840932706700706,9.312918593449174,9.379916458650122,1023.6769148458671,1023.5894745698077,1.9838,0.1931,95.2878,0.7994,48.49726,-123.15253
RC0078,S3,C2,20.171,20,9.2854,30.7067,30.85457754188767,9.283318454868398,9.349924277253153,1023.6966327714797,1023.6045966503497,1.9807,0.1874,95.4233,0.69,48.49725,-123.15252
RC0078,S3,C2,21.18,21,9.2851,30.7136,30.861450526666115,9.282914021734065,9.349401721679088,1023.7066527166655,1023.6100246186194,1.9721,0.1893,95.3787,0.8031,48.49724,-123.15251
RC0078,S3,C2,22.186,22,9.2733,30.7236,30.871438576391764,9.27101170416805,9.337266152156591,1023.7208392348315,1023.6196273356137,1.9649,0.1862,95.4526,0.6999,48.49722,-123.1525
RC0078,S3,C2,23.198,23,9.2592,30.7259,30.873689197220113,9.256809579946296,9.322947600901937,1023.7294193081486,1023.6235929694271,1.9599,0.1917,95.3208,0.6447,48.49721,-123.15249
RC0078,S3,C2,24.202,24,9.2506,30.7311,30.87885423038833,9.248107359470797,9.314110593183171,1023.7393710223445,1023.6289700976452,1.955,0.1924,95.3036,0.6247,48.4972,-123.15248
RC0078,S3,C2,25.215,25,9.2304,30.7628,30.910646061178262,9.227805525834091,9.293167468246763,1023.7717505070042,1023.6567328932081,1.949,0.1915,95.324700000000007,0.6757,48.49718,-123.15247
RC0078,S3,C2,26.222,26,9.2284,30.7632,30.910987767852422,9.225702124843833,9.291045963333065,1023.7769690587518,1023.6573657666693,1.9437,0.1954,95.2339,0.6361,48.49718,-123.15246
RC0078,S3,C2,27.232,27,9.226,30.7693,30.91705665852904,9.223198278926635,9.288426522263407,1023.7866948378444,1023.6624933928802,1.9392,0.1958,95.2217,0.6455,48.49716,-123.15245
RC0078,S3,C2,28.24,28,9.2298,30.7755,30.92322612901728,9.226893309195068,9.292037848714944,1023.7955367244115,1023.6667506112062,1.9368,0.1882,95.4041,0.7618,48.49715,-123.15244
RC0078,S3,C2,29.25,29,9.2323,30.7778,30.925476742682385,9.229288504736045,9.294407513560241,1023.8015545617559,1023.668173075269,1.9358,0.1857,95.4656,0.6517,48.49714,-123.15242
RC0078,S3,C2,30.257,30,9.2304,30.7853,30.932966715803257,9.227284725014288,9.292267418983354,1023.8122780305587,1023.6743132688113,1.9353,0.1909,95.3408,0.6506,48.49712,-123.15242
RC0078,S3,C2,31.265,31,9.2207,30.7978,30.94552224354725,9.2174824518505,9.282203273811184,1023.8280926394473,1023.6855356705033,1.9348,0.1912,95.3316,0.6182,48.49711,-123.1524
RC0078,S3,C2,32.275,32,9.1963,30.8117,30.959484474389363,9.19298360710147,9.257340758396118,1023.8472617035621,1023.7000921793147,1.9325,0.1978,95.1744,0.7152,48.4971,-123.15239
RC0078,S3,C2,33.28,33,9.1644,30.8249,30.97274336593031,9.160987528911507,9.224953622072315,1023.8670085231607,1023.7152421388168,1.9294,0.1915,95.3258,0.6338,48.49709,-123.15238
RC0078,S3,C2,34.294,34,9.1236,30.8408,30.98871516407749,9.12009314473985,9.183577310357371,1023.8902486631991,1023.7338367036867,1.9207,0.1824,95.5433,0.582,48.49708,-123.15238
RC0078,S3,C2,35.3,35,9.1132,30.8518,30.99976348914835,9.109592246872952,9.172838282458876,1023.9049895380655,1023.7439912370443,1.9106,0.1837,95.5121,0.5856,48.49706,-123.15236
RC0078,S3,C2,36.309,36,9.1032,30.8634,31.011414675947073,9.099491010689908,9.162491392754731,1023.9201493111987,1023.7545513325172,1.9,0.1862,95.4516,0.5867,48.49704,-123.15235
RC0078,S3,C2,37.32,37,9.1012,30.8668,31.014826529078533,9.09738786819534,9.160320828552736,1023.9277186971145,1023.7575162483851,1.8923,0.187,95.4339,0.6319,48.49703,-123.15234
RC0078,S3,C2,38.325,38,9.1242,30.8786,31.02667868961097,9.12027757220151,9.183135381756397,1023.9379735210088,1023.7632198174232,1.8889,0.1861,95.4549,0.5894,48.49702,-123.15232
RC0078,S3,C2,39.334,39,9.1069,30.9341,31.082440385030853,9.102875909690034,9.164722063691563,1023.9883954618953,1023.8090505235676,1.8886,0.1872,95.428,0.606,48.497,-123.15232
RC0078,S3,C2,40.348,40,9.032,31.0056,31.154281985226387,9.027890504764887,9.088169658968374,1024.0600778448181,1023.8760688528818,1.8905,0.1953,95.2367,0.5721,48.497,-123.1523
RC0078,S3,C2,41.349,41,8.9904,31.0569,31.205832810364015,8.98619814101793,9.045422438890505,1024.1108940613426,1023.9223036758449,1.8827,0.1931,95.2877,0.5939,48.49698,-123.1523
RC0078,S3,C2,42.363,42,8.9839,31.0646,31.213574626194166,8.979596419277554,9.038661154875113,1024.1225068814708,1023.9292945971633,1.8658,0.1896,95.3702,0.6111,48.49697,-123.15228
RC0078,S3,C2,43.367,43,8.9841,31.0672,31.216191935900465,8.979693905370208,9.038716395713978,1024.1290874843016,1023.9313038233151,1.8548,0.1869,95.4348,0.5913,48.49695,-123.15228
RC0078,S3,C2,44.379,44,8.9838,31.0672,31.216196817347765,8.979290896738226,9.038311377303819,1024.1337575180064,1023.9313646768957,1.8488,0.1808,95.5802,0.5625,48.49694,-123.15226
RC0078,S3,C2,45.386,45,8.978,31.0828,31.23187649186213,8.973389209684342,9.032123982793783,1024.1513786541796,1023.9443995533833,1.8467,0.1808,95.5799,0.528,48.49692,-123.15225
RC0078,S3,C2,46.399,46,8.9698,31.1025,31.251675864987725,8.96508749630075,9.02345759198108,1024.1725822007866,1023.960988536553,1.8443,0.183,95.5296,0.538,48.4969,-123.15224
RC0078,S3,C2,47.404,47,8.9587,31.1296,31.278910701708462,8.953887160804229,9.011757314913105,1024.1999480004956,1023.9837759093791,1.8422,0.1836,95.5131,0.5274,48.49689,-123.15223
RC0078,S3,C2,48.414,48,8.9578,31.135,31.28434148535747,8.952884234066152,9.010660866834227,1024.208901596925,1023.9881312029015,1.8399,0.1788,95.6286,0.5204,48.49688,-123.15222
RC0078,S3,C2,49.424,49,8.9576,31.1404,31.28977226824553,8.952581028240933,9.010267567401645,1024.2177486816245,1023.9923809485596,1.8379,0.1771,95.6706,0.5453,48.49686,-123.15221
RC0078,S3,C2,50.431,50,8.9571,31.1447,31.29410470287228,8.951978300915211,9.009591336451411,1024.225771592501,1023.9958195258026,1.8372,0.1823,95.5449,0.5756,48.49686,-123.1522
RC0078,S3,C2,51.439,51,8.9555,31.1489,31.298345947906235,8.950275891129209,9.007811710481432,1024.2338883823609,1023.9993461789225,1.8365,0.1787,95.6321,0.5458,48.49684,-123.15219
RC0078,S3,C2,52.449,52,8.9529,31.1578,31.30730979580191,8.9475732993291075,9.004949947871262,1024.2458233750879,1024.0066828332021,1.8357,0.177,95.6714,0.554,48.49683,-123.15218
RC0078,S3,C2,53.457,53,8.9436,31.1764,31.32602016277298,8.938172843877608,8.995198882233819,1024.2663155583575,1024.0225817162896,1.8345,0.1763,95.6896,0.5599,48.49681,-123.15216
RC0078,S3,C2,54.466,54,8.9318,31.196,31.345735378990486,8.926273310663671,8.982920778179146,1024.287970337463,1024.0396358065443,1.8332,0.1835,95.5167,0.5235,48.4968,-123.15216
RC0078,S3,C2,55.476,55,8.9121,31.2271,31.377005845338264,8.906476142449346,8.962519775817407,1024.319778291383,1024.0668332603498,1.8307,0.183,95.5268,0.5188,48.49678,-123.15214
RC0078,S3,C2,56.482,56,8.8953,31.2516,31.401644584937777,8.889578896327247,8.945141799304347,1024.3459907590345,1024.0884538804112,1.8271,0.1832,95.5232,0.5252,48.49677,-123.15213
RC0078,S3,C2,57.494,57,8.8908,31.2575,31.407594169179742,8.884977462773607,8.940422246794139,1024.3558888324044,1024.0937403902687,1.8207,0.189,95.3852,0.5613,48.49676,-123.15212
RC0078,S3,C2,58.501,58,8.8825,31.2674,31.41756286369766,8.876577908377092,8.931821461538659,1024.3694533696466,1024.1027127728041,1.8159,0.1902,95.3555,0.4995,48.49674,-123.1521
RC0078,S3,C2,59.509,59,8.8524,31.3083,31.45868049800413,8.84638538505783,8.900820852171163,1024.4104529762265,1024.139099995598,1.8126,0.192,95.3122,0.5034,48.49674,-123.1521
RC0078,S3,C2,60.52,60,8.8285,31.3453,31.49587951044236,8.82239038553345,8.876112822343538,1024.4474895190212,1024.1715167427565,1.8072,0.1949,95.2433,0.4762,48.49672,-123.15209
RC0078,S3,C2,61.529,61,8.8099,31.3718,31.522528085428636,8.803694334028657,8.856900609010639,1024.4755408138037,1024.1949592977232,1.7988,0.2015,95.0878,0.4424,48.49671,-123.15208
RC0078,S3,C2,62.537,62,8.8003,31.3835,31.53430555717238,8.79399570747066,8.8469679498631,1024.4907055480458,1024.205525213125,1.7914,0.2024,95.0653,0.4849,48.4967,-123.15206
RC0078,S3,C2,63.547,63,8.785,31.4115,31.56246142193012,8.778598147349157,8.831046647408971,1024.519429176029,1024.229640655012,1.7854,0.2181,94.6941,0.4743,48.49668,-123.15206
RC0078,S3,C2,64.553,64,8.7681,31.4375,31.58860762865565,8.761602108828939,8.81355321511666,1024.5468188286318,1024.2524366343548,1.7793,0.2209,94.6286,0.4423,48.49667,-123.15204
RC0078,S3,C2,65.561,65,8.7567,31.4543,31.605509686615544,8.750104213095318,8.801732242076076,1024.5662245883966,1024.2672429212034,1.7749,0.2246,94.5412,0.4595,48.49666,-123.15204
RC0078,S3,C2,66.573,66,8.7528,31.46,31.611258482799418,8.746103355918372,8.79762144092692,1024.5758750271877,1024.2722812809582,1.7697,0.2266,94.4935,0.4633,48.49665,-123.15202
RC0078,S3,C2,67.58,67,8.7493,31.4665,31.617811028300807,8.742502744422538,8.793899774815614,1024.5860650307877,1024.2778830628456,1.7654,0.2251,94.5266,0.4463,48.49664,-123.15201
RC0078,S3,C2,68.59,68,8.7434,31.4779,31.629287209277322,8.736502587728701,8.78768883419881,1024.6004456485332,1024.2876606722598,1.7629,0.2245,94.5427,0.427,48.49662,-123.152
RC0078,S3,C2,69.597,69,8.7382,31.4862,31.63764843370919,8.731202735562833,8.782231536466249,1024.6122933917545,1024.2949184620772,1.7603,0.2298,94.4177,0.4619,48.49661,-123.15199
RC0078,S3,C2,70.611,70,8.6933,31.5416,31.69333640036672,8.686218445188896,8.736157820128751,1024.6668274892534,1024.3447913819462,1.758,0.2238,94.5585,0.4011,48.4966,-123.15198
RC0078,S3,C2,71.618,71,8.6853,31.5507,31.702501528274414,8.678120342559687,8.727878349307693,1024.6797190705379,1024.353088116066,1.7539,0.2271,94.4806,0.4066,48.49659,-123.15197
RC0078,S3,C2,72.623,72,8.6648,31.5764,31.72834650574006,8.657527579995223,8.706784125304328,1024.7074075563771,1024.3761790116291,1.7461,0.2319,94.3675,0.3966,48.49658,-123.15196
RC0078,S3,C2,73.63,73,8.6362,31.6104,31.762531503414156,8.628838436813428,8.677427619374027,1024.742783766632,1024.406938866292,1.7391,0.2382,94.2184,0.382,48.49656,-123.15195
RC0078,S3,C2,74.641,74,8.6168,31.6366,31.788879090231315,8.609344879792545,8.657432459141976,1024.7707202570089,1024.4302515870427,1.7322,0.2322,94.3612,0.4088,48.49655,-123.15194
RC0078,S3,C2,75.657,75,8.6092,31.6453,31.797642572898678,8.601646263958717,8.649562478178625,1024.7832793749137,1024.438174173597,1.7233,0.2438,94.0861,0.3802,48.49654,-123.15193
RC0078,S3,C2,76.656,76,8.5989,31.655,31.807415491170858,8.59125088721832,8.6389687398540609,1024.796944185435,1024.4472754863978,1.7156,0.2476,93.9983,0.3873,48.49652,-123.15192
RC0078,S3,C2,77.674,77,8.5831,31.6732,31.82573251199739,8.575355956355047,8.622717223271145,1024.8181398392264,1024.46381606262,1.7095,0.257,93.7785,0.3538,48.49651,-123.15191
RC0078,S3,C2,78.67,78,8.5654,31.6939,31.84656097294303,8.557564237473288,8.604522039786387,1024.8414656647735,1024.482584708266,1.7058,0.2567,93.7837,0.3793,48.4965,-123.1519
RC0078,S3,C2,79.689,79,8.5627,31.6969,31.84960486393322,8.55476348008739,8.601661982596179,1024.8488639280222,1024.485337527949,1.6989,0.2594,93.7228,0.3811,48.49649,-123.15189
RC0078,S3,C2,80.688,80,8.5622,31.6977,31.850437581782277,8.554163665651368,8.601046958936868,1024.85412780135,1024.4860498635255,1.6942,0.2652,93.5849,0.3762,48.49648,-123.15188
RC0078,S3,C2,81.707,81,8.5617,31.6983,31.85106991261198,8.5535618656659,8.600433132771462,1024.8593272095563,1024.4866065781503,1.6913,0.273,93.4021,0.3711,48.49646,-123.15186
RC0078,S3,C2,82.713,82,8.5585,31.7027,31.855520191729923,8.55026257622177,8.59705021982651,1024.8678312073607,1024.4905244320707,1.6898,0.2661,93.5627,0.3452,48.49646,-123.15186
RC0078,S3,C2,83.723,83,8.5522,31.711,31.863889393089718,8.54386438140364,8.59049367462564,1024.879855237478,1024.4979405946003,1.6884,0.2678,93.5249,0.3619,48.49644,-123.15185
RC0078,S3,C2,84.733,84,8.5487,31.7161,31.869043178666946,8.540264855454957,8.586798263897368,1024.888967533363,1024.5024483883317,1.687,0.2702,93.4683,0.3482,48.49642,-123.15184000000001
RC0078,S3,C2,85.739,85,8.5459,31.7199,31.87289059184053,8.53736546903133,8.583826584423546,1024.896944105187,1024.5058392174703,1.6854,0.2727,93.4089,0.3216,48.49642,-123.15182
RC0078,S3,C2,86.747,86,8.545,31.7211,31.874125523428543,8.536364992761605,8.58280294113677,1024.9026201619756,1024.506922536052,1.6838,0.2686,93.5048,0.3362,48.4964,-123.15181
RC0078,S3,C2,87.755,87,8.537,31.7331,31.886212571528393,8.528267796951347,8.574481938361636,1024.9177712378132,1024.5174738089252,1.6824,0.2768,93.314,0.3224,48.4964,-123.1518
RC0078,S3,C2,88.771,88,8.5273,31.7467,31.899907591060437,8.518470802387853,8.564429110878066,1024.9344593699407,1024.5295231694224,1.681,0.272,93.4258,0.3633,48.49638,-123.1518
RC0078,S3,C2,89.774,89,8.5265,31.7475,31.900740479110365,8.517570889138723,8.563512861642907,1024.9397859086464,1024.5302797010054,1.6786,0.2767,93.3172,0.3303,48.49638,-123.15178
RC0078,S3,C2,90.79,90,8.5259,31.7481,31.901372777730014,8.51686956142019,8.562799177401212,1024.944986065,1024.5308509908743,1.6759,0.2766,93.3176,0.3513,48.49637,-123.15177
RC0078,S3,C2,91.788,91,8.5252,31.7492,31.90250697092912,8.516070028071494,8.561978942052896,1024.9505083194294,1024.5318266000934,1.6747,0.2747,93.362,0.367,48.49636,-123.15176
RC0078,S3,C2,92.81,92,8.5242,31.7505,31.90384282524504,8.514968270291153,8.56085209289433,1024.9563408444567,1024.5330027335494,1.6737,0.2747,93.3638,0.3346,48.496339999999996,-123.15176
RC0078,S3,C2,93.808,93,8.5216,31.7544,31.907790549845434,8.512269679105524,8.558080677079218,1024.9643283069029,1024.5364415953186,1.6726,0.2783,93.2784,0.3513,48.496339999999996,-123.15174
RC0078,S3,C2,94.817,94,8.5219,31.7542,31.90761878988238,8.5124685074019,8.558283481093417,1024.9687383129756,1024.5362563274393,1.672,0.2782,93.2814,0.3409,48.49633,-123.15174
RC0078,S3,C2,95.827,95,8.5225,31.7535,31.906944642115953,8.51296707327883,8.558795173200158,1024.9727184088645,1024.535637001846,1.6716,0.281,93.2159,0.3481,48.49632,-123.15173
RC0078,S3,C2,96.838,96,8.5214,31.7552,31.90868212367542,8.511766413575552,8.557562677642514,1024.978826881793,1024.5371395802315,1.6715,0.2828,93.1742,0.3512,48.49632,-123.15172
RC0078,S3,C2,97.843,97,8.5209,31.7562,31.909716049345977,8.511166011574515,8.5569439743552,1024.9842727843954,1024.5380078294227,1.6708,0.2798,93.2431,0.3511,48.49631,-123.15172
RC0078,S3,C2,98.861,98,8.5206,31.7568,31.910348418713312,8.510764209500314,8.556531026134374,1024.9894364824643,1024.53853490954,1.6703,0.2767,93.3168,0.3361,48.4963,-123.1517
RC0078,S3,C2,99.865,99,8.5203,31.7575,31.911080868085477,8.510363783376103,8.556117870035884,1024.9946140097231,1024.5391397539615,1.6698,0.2825,93.1817,0.4189,48.49629,-123.1517
RC0078,S3,C2,100.869,100,8.5179,31.7621,31.915732182492437,8.50786435267055,8.553535329153334,1025.0031436913032,1024.5430949765055,1.6693,0.282,93.1929,0.3531,48.49628,-123.15168
RC0078,S3,C2,101.883,101,8.5187,31.7611,31.91475266767535,8.508562327246315,8.554251985731465,1025.0068778398297,1024.5422123391936,1.6688,0.2852,93.1183,0.3513,48.49626,-123.15167
RC0078,S3,C2,102.892,102,8.5174,31.7662,31.91990194758488,8.507161458310605,8.55276445671777,1025.0156548757689,1024.5463953683716,1.6683,0.2805,93.2267,0.3351,48.49625,-123.15166
RC0078,S3,C2,103.904,103,8.518,31.7659,31.91962517634393,8.507659640961773,8.553269392999827,1025.019954835021,1024.5460879781772,1.6681,0.2724,93.4166,0.3219,48.49624,-123.15165
RC0078,S3,C2,104.908,104,8.5181,31.7657,31.919448693597495,8.507658986450659,8.553271915298007,1025.0243709437889,1024.5459321374367,1.6679,0.2685,93.5075,0.3487,48.49623,-123.15164
RC0078,S3,C2,105.918,105,8.5177,31.7669,31.920679133927177,8.507157891206452,8.552749747844157,1025.0299797269627,1024.5469416759556,1.6676,0.2631,93.634,0.3358,48.49622,-123.15162
RC0078,S3,C2,106.928,106,8.5159,31.771,31.924823615998115,8.505257446564372,8.550776568324538,1025.038056986883,1024.550418718725,1.6678,0.2648,93.5938,0.35,48.4962,-123.15162
RC0078,S3,C2,107.938,107,8.515,31.7727,31.92655648367192,8.504256663038051,8.549744786336639,1025.0441299741672,1024.5518918039295,1.6671,0.2621,93.6581,0.3358,48.49619,-123.1516
RC0078,S3,C2,108.944,108,8.5146,31.7733,31.92718392917672,8.503756045736653,8.54923264375923,1025.04925289545,1024.5524334546308,1.6669,0.2639,93.6153,0.3382,48.49618,-123.15159
