time,lat,lon,depth,Station,Cast,RosPos,SiO4,NO3_plus_NO2,TN,TON,PO4,TP,T_OP,TOC,NH4,NO2
2019-04-15T03:32:16.000Z,36.91,-158,73.4,3,3,13,4.04679497390923,0.6947227719042813,5.135216025565163,4.440493253660882,0.23867386072427088,0.37189091091439275,0.13321705019012187,,0.36624687375780224,0.0756369288418743
2019-04-15T03:33:41.000Z,36.91,-158,73,3,3,14,4.0432808237023865,0.679982092264662,5.141221487640564,4.461239395375902,0.23227202724067925,0.3705107890183417,0.13823876177766248,,0.36483197372396875,0.07262923311730189
2019-04-15T03:34:35.000Z,36.91,-158,66.7,3,3,15,4.016924697151061,0.5246590049508953,5.105461690737043,4.580802685786147,0.22255181218073047,0.36472318106716006,0.1421713688864296,,0.33936377311496563,0.05607529829602886
2019-04-15T03:35:20.000Z,36.91,-158,59.4,3,3,16,4.007888310904892,0.40673356783394077,4.846407894848177,4.439674327014236,0.21234705467821627,0.35678377015976975,0.14443671548155348,,0.3082359723706286,0.04293442909891854
2019-04-15T03:36:22.000Z,36.91,-158,54.3,3,3,17,3.998600913929663,0.35516131984300553,4.85568906351016,4.5005277436671545,0.20836793340745174,0.3655542222088682,0.15718628880141644,,0.26791132140637375,0.036317999712895524
2019-04-15T03:37:06.000Z,36.91,-158,50.2,3,3,18,3.961200315299687,0.28087253951830743,4.73858255303985,4.457710013521543,0.20046842328320336,0.3530589250424708,0.15259050175926742,,0.20990042001920015,0.03097455818761243
2019-04-15T03:38:08.000Z,36.91,-158,42.8,3,3,19,3.9089900836551568,0.2611983999076088,4.870975694247543,4.609777294339934,0.19960212012831363,0.3507142018212228,0.15111208169290918,,0.1766502692241128,0.034871799724919605
2019-04-15T03:39:02.000Z,36.91,-158,39.8,3,3,20,3.811848931508843,0.15656431464144152,4.56633498169541,4.4097706670539685,0.1878556366721822,0.33554770098504927,0.14769206431286708,,0.09741586732943666,0.025918917476849053
2019-04-15T03:39:47.000Z,36.91,-158,34.2,3,3,21,3.7696791290267218,0.13065836807244646,4.504915483196996,4.374257115124549,0.185961516214881,0.3491263196397447,0.16316480342486372,,0.04704542612496398,0.022639916052235115
2019-04-15T03:40:54.000Z,36.91,-158,24.7,3,3,22,3.9120022124038796,0.01522911114709767,4.431485060547781,4.416255949400684,0.17656432944997585,0.3371355831665273,0.16057125371655145,,0.00863089020638437,0.004776082978410991
2019-04-15T03:41:57.000Z,36.91,-158,14.6,3,3,23,3.845,0.007408709733651405,,,0.178,,,,0.01995009047705239,0.0029890615257967324
2019-04-15T03:42:58.000Z,36.91,-158,4.2,3,3,24,3.7794685474600715,0.01078698950236553,4.299637870437852,4.288850880935486,0.17599168838148943,0.3248925663467199,0.1489008779652305,,0.017686250422918784,0.0028864391803780534
2019-04-15T03:49:00.000Z,36.910333333333334,-158.0002,7,Underway22,,,3.7844379064167164,0.009072756286607891,4.735851397297935,4.726778641011327,0.22445625669629893,0.40731905651234546,0.18286279981604653,59.09871477642775,0.06525505109446177,0.005880042851550342
2019-04-15T08:14:00.000Z,37.634233333333334,-157.997,7,Underway23,,,4.300655722447443,0.006143448019160925,4.697815312427986,4.691671864408825,0.18670998901590036,0.361580363937253,0.17487037492135266,59.668200087270485,0.0926849749358131,0.0023305938835542755
2019-04-15T11:50:00.000Z,37.288365,-158.00012166666667,7,Underway24,,,3.77244399805169,0.04193593513970397,4.859767698949717,4.817831763810013,0.21467379041601237,0.4064554355922638,0.19178164517625146,58.39564649143674,0.033801177545332704,0.006465729953347754
2019-04-15T15:06:00.000Z,38.87181666666667,-157.99823,7,Underway25,,,4.447820978086315,1.357338022340177,6.177873533122148,4.820535510781971,0.30790447734139537,0.48451348029194946,0.1766090029505541,56.49033143911108,0.13607656595134932,0.05461203403871354
2019-04-15T18:04:00.000Z,39.412216666666666,-157.99897833333333,7,Underway26,,,4.343833792561538,1.355663477723261,6.0774008561071895,4.721737378383929,0.3060344589253848,0.4996932787718458,0.193658819846461,56.3005030021635,0.06766942091912838,0.056348220930777265
2019-04-16T03:11:00.000Z,40.96997016666667,-158.000885,7,Underway28,,,7.5585749257189505,5.2441952988617135,10.564223546803763,5.32002824794205,0.5962980688972468,0.7996022513648082,0.20330418246756143,55.88569271401881,0.13191848458664568,0.10733079947796306
2019-04-16T06:00:00.000Z,41.506076666666665,-157.99953333333335,7,Underway29,,,7.95200887969417,6.0484551563005,10.663260899861367,4.614805743560867,0.6477505987250524,0.8239275739471074,0.176176975222055,54.5709550210856,0.11609094906938676,0.1161617623125949
2019-04-16T10:02:47.000Z,41.676,-158.04,989.6,4,1,1,132.96921309886278,45.25774285520005,47.62840832177843,2.37066546657838,3.2167418185290746,3.2803098430574487,0.06356802452837407,38.78765079365078,0.0011989335866523711,0.001951166458095279
2019-04-16T10:10:39.000Z,41.676,-158.04,744.9,4,1,2,110.57905084844595,42.635823461758434,45.183831180904214,2.5480077191457795,3.060630370504302,3.1308210522524726,0.07019068174817056,40.025746031746024,0.0004913662240378563,0.0023336316122750367
2019-04-16T10:18:57.000Z,41.676,-158.04,497,4,1,3,77.57383754964582,36.39749508821984,39.29515308081463,2.8976579925947874,2.640984468447307,2.7253299223804355,0.08434545393312831,43.55431746031745,0.00009827324480757127,0.0038556967733120793
2019-04-16T10:23:57.000Z,41.676,-158.04,397.1,4,1,4,55.49264323164386,30.212712633520944,33.14446610435128,2.931753470830337,2.192081439241442,2.273343545651471,0.08126210641002896,43.973365079365074,0.0026926869077274532,0.003394720940943385
2019-04-16T10:28:27.000Z,41.676,-158.04,297.5,4,1,5,36.236502925305686,22.562968758258847,25.707075274744078,3.1441065164852304,1.65642045317394,1.7465459379950676,0.0901254848211277,45.178126984126976,0.00041274762819180097,0.00507522215306905
2019-04-16T10:33:31.000Z,41.676,-158.04,199.8,4,1,6,20.830844905304048,15.859660439924182,19.261885744662347,3.402225304738165,1.1449560800866772,1.2456345470764352,0.10067846698975802,48.73526984126983,0.0005699848198839117,0.011913075863609169
