time,lat,lon,depth,Nitrate_Nitrite,SRP,Nitrate_Nitrite_below_detection_flag
2019-04-15T22:22:30.000Z,40.1503283387747,-158,6,1.94235821301936,,0
2019-04-15T22:25:32.000Z,40.159408564122,-158,6,1.94910757843066,,0
2019-04-15T22:28:33.000Z,40.1685194029561,-158,6,1.93846162235311,,0
2019-04-15T22:31:26.000Z,40.1776372446513,-158,6,1.86717583202336,,0
2019-04-15T22:34:27.000Z,40.1866865108788,-158,6,1.77609592351675,,0
2019-04-15T22:37:29.000Z,40.1955813212289,-158,6,1.711793793698,,0
2019-04-15T22:46:33.000Z,40.2226672947802,-158,6,1.39360857770863,,0
2019-04-15T22:49:26.000Z,40.2316997334399,-158,6,1.41700215940248,,0
2019-04-15T22:52:27.000Z,40.2407795291748,-158,6,1.39592659219878,,0
2019-04-15T22:55:29.000Z,40.249751839812,-158,6,1.35139080412338,,0
2019-04-15T22:58:30.000Z,40.2587638941319,-158,6,1.32981871119623,,0
2019-04-15T23:01:32.000Z,40.2677747481384,-158,6,1.3449661652526,,0
2019-04-15T23:04:33.000Z,40.2767876352961,-158,6,1.33696918781846,,0
2019-04-15T23:07:26.000Z,40.2858459873591,-158,6,1.32274313601148,,0
2019-04-15T23:10:27.000Z,40.2947348152133,-158,6,1.3537075531962,,0
2019-04-15T23:13:29.000Z,40.3036216940578,-158,6,1.37095634191352,,0
2019-04-16T00:07:29.000Z,40.4531163181231,-158,6,2.88830539525842,,0
2019-04-16T00:10:30.000Z,40.4580645718024,-158,6,2.97751076689076,,0
2019-04-16T00:16:33.000Z,40.4685657633725,-158,6,2.84263736926656,,0
2019-04-16T00:19:26.000Z,40.476293947744,-158,6,2.89245302491275,,0
2019-04-16T00:22:27.000Z,40.4850748740391,-158,6,2.92631478887706,,0
2019-04-16T00:31:32.000Z,40.5115936328239,-158,6,2.76976948601281,,0
2019-04-16T00:34:33.000Z,40.5203273335618,-158,6,2.85628121243153,,0
2019-04-16T00:37:26.000Z,40.5290964677387,-158,6,2.86284260428133,,0
2019-04-16T00:40:27.000Z,40.5379873722716,-158,6,2.88176933639089,,0
2019-04-16T00:43:29.000Z,40.5469385826001,-158,6,2.86240845109593,,0
2019-04-16T00:46:30.000Z,40.5559365600167,-158,6,2.81651136372855,,0
2019-04-16T00:49:32.000Z,40.564956019899,-158,6,2.75407549746822,,0
2019-04-16T00:52:33.000Z,40.5738887085348,-158,6,2.67936611401475,,0
2019-04-16T00:55:26.000Z,40.5827276379388,-158,6,2.6211331317592,,0
2019-04-16T00:58:27.000Z,40.5915336200588,-158,6,2.60062036630015,,0
2019-04-16T01:04:30.000Z,40.6092882262264,-158,6,2.14334810470858,,0
2019-04-16T01:07:32.000Z,40.6181676420765,-158,6,2.20710707549428,,0
2019-04-16T01:10:33.000Z,40.6270386312648,-158,6,2.2012752868176,,0
2019-04-16T01:13:26.000Z,40.6359470785396,-158,6,2.15279962185554,,0
2019-04-16T01:16:27.000Z,40.6449527035141,-158,6,2.33861190266545,,0
2019-04-16T01:19:29.000Z,40.6538700081141,-158,6,2.68039630619465,,0
2019-04-16T01:22:30.000Z,40.6628843943626,-158,6,2.76635861598828,,0
2019-04-16T01:25:32.000Z,40.671907043587,-158,6,2.75893918653171,,0
2019-04-16T01:28:33.000Z,40.6810322934797,-158,6,2.77342033497056,,0
2019-04-16T01:31:26.000Z,40.6902114388256,-158,6,2.8231867003106,,0
2019-04-16T01:34:27.000Z,40.6994334515861,-158,6,2.93213403936501,,0
2019-04-16T01:46:33.000Z,40.7363703358973,-158,6,3.79227222867139,,0
2019-04-16T01:49:26.000Z,40.7449447073269,-158,6,3.90486598512838,,0
2019-04-16T01:52:27.000Z,40.7502290300546,-158,6,3.75595339818042,,0
2019-04-16T01:55:29.000Z,40.7551726362084,-158,6,3.75073280390821,,0
2019-04-16T01:58:30.000Z,40.7605187816083,-158,6,3.86429319656556,,0
2019-04-16T02:01:32.000Z,40.7658307211069,-158,6,4.03236241894607,,0
2019-04-16T02:04:33.000Z,40.7710378793762,-158,6,4.18040951795275,,0
2019-04-16T02:07:26.000Z,40.7762600792249,-158,6,4.27379484429509,,0
2019-04-16T02:10:27.000Z,40.7829235252794,-158,6,4.29485288431825,,0
2019-04-16T03:04:27.000Z,40.9477552808311,-158,6,4.85123534504679,,0
2019-04-16T03:07:29.000Z,40.9570256822366,-158,6,4.98889112056959,,0
2019-04-16T03:13:32.000Z,40.9756098384744,-158,6,5.00781529947598,,0
2019-04-16T03:16:33.000Z,40.984880929093,-158,6,5.11636409153124,,0
2019-04-16T03:19:26.000Z,40.9941758477262,-158,6,5.15328145017274,,0
2019-04-16T03:28:30.000Z,41.0221757723928,-158,6,4.92548568796234,,0
2019-04-16T03:31:32.000Z,41.0316425273317,-158,6,4.99584490520471,,0
2019-04-16T03:34:33.000Z,41.0412042004801,-158,6,5.01304675844253,,0
2019-04-16T03:37:26.000Z,41.0507654330454,-158,6,4.99215777127366,,0
2019-04-16T03:46:30.000Z,41.0796121976475,-158,6,5.58460006786633,,0
2019-04-16T03:49:32.000Z,41.0892823640494,-158,6,5.56024111276002,,0
2019-04-16T03:52:33.000Z,41.098975695836,-158,6,5.38217277418885,,0
2019-04-16T03:55:26.000Z,41.1085791123985,-158,6,5.31956149569008,,0
2019-04-16T04:01:29.000Z,41.1278658234757,-158,6,5.68008939293702,,0
2019-04-16T04:04:30.000Z,41.1375881412051,-158,6,5.64671220635595,,0
2019-04-16T04:07:32.000Z,41.1472027457627,-158,6,5.33994805925772,,0
2019-04-16T04:10:33.000Z,41.1568425212482,-158,6,5.2187938807118,,0
2019-04-16T04:13:26.000Z,41.1665063949716,-158,6,5.13448937818891,,0
2019-04-16T04:16:27.000Z,41.1761544726359,-158,6,5.08499982634301,,0
2019-04-16T04:19:29.000Z,41.1857786343081,-158,6,5.02637902297501,,0
2019-04-16T04:22:30.000Z,41.1955300596632,-158,6,4.98839976476855,,0
2019-04-16T04:25:32.000Z,41.2051607082677,-158,6,4.98550290187195,,0
2019-04-16T04:37:29.000Z,41.2437966800793,-158,6,5.29528539038916,,0
2019-04-16T04:40:30.000Z,41.2535033049929,-158,6,5.26694716828112,,0
2019-04-16T04:43:32.000Z,41.2632699571996,-158,6,5.24981169193465,,0
2019-04-16T04:46:33.000Z,41.2729341772475,-158,6,5.24998879284322,,0
2019-04-16T04:49:26.000Z,41.2824955368837,-158,6,5.31077610573445,,0
2019-04-16T04:52:27.000Z,41.2920127026026,-158,6,5.40860431235592,,0
2019-04-16T04:55:29.000Z,41.3015248005704,-158,6,5.45036750201762,,0
2019-04-16T06:28:30.000Z,41.5906043710298,-158,6,5.64817185649038,,0
2019-04-16T06:31:32.000Z,41.5986562523741,-158,6,5.71356080201788,,0
2019-04-16T06:40:27.000Z,41.6265909272993,-158,6,5.6808020887015,,0
2019-04-16T06:43:29.000Z,41.6360537796448,-158,6,5.71763435463417,,0
2019-04-16T06:52:33.000Z,41.6586607177333,-158,6,5.68583710943669,,0
2019-04-16T06:55:26.000Z,41.6628519596462,-158,6,5.77454200419418,,0
2019-04-16T06:58:27.000Z,41.6648678081265,-158,6,5.82766095268952,,0
2019-04-16T07:01:29.000Z,41.666199027679,-158,6,5.80979958794224,,0
2019-04-16T07:04:30.000Z,41.6665835195687,-158,6,6.08126547344275,,0
2019-04-16T07:07:32.000Z,41.6666327934611,-158,6,6.09260869400912,,0
2019-04-16T07:10:33.000Z,41.66661781581,-158,6,5.97770554812921,,0
2019-04-16T07:13:26.000Z,41.6665951657574,-158,6,5.94558286167864,,0
2019-04-16T07:16:27.000Z,41.6666832810302,-158,6,5.92525878433242,,0
2019-04-16T07:19:29.000Z,41.6669568953961,-158,6,5.88260412279619,,0
2019-04-16T07:28:33.000Z,41.6677602307678,-158,6,5.82462031587572,,0
2019-04-16T07:31:26.000Z,41.667881318746,-158,6,5.85959092931949,,0
2019-04-16T07:34:27.000Z,41.6680161229632,-158,6,5.83164235850727,,0
2019-04-16T07:37:29.000Z,41.6681907552345,-158,6,5.8081357932163,,0
2019-04-16T07:40:30.000Z,41.6683666107113,-158,6,5.80350096063056,,0
2019-04-16T07:43:32.000Z,41.6684822834591,-158,6,5.80621182968567,,0
2019-04-16T07:46:33.000Z,41.6688831026227,-158,6,5.78662888090332,,0
2019-04-16T07:49:26.000Z,41.6696756674184,-158,6,5.77872417278633,,0
2019-04-16T07:52:27.000Z,41.6704684453089,-158,6,5.75877374942306,,0
2019-04-16T07:55:29.000Z,41.6711292932535,-158,6,5.73404769181635,,0
2019-04-16T08:07:26.000Z,41.6715832313228,-158,6,5.70199177523532,,0
2019-04-16T08:10:27.000Z,41.67159925643,-158,6,5.72287495236075,,0
2019-04-16T08:13:29.000Z,41.6715887110694,-158,6,5.73266243781136,,0
2019-04-16T08:16:30.000Z,41.6715833419932,-158,6,5.72313798661046,,0
2019-04-16T08:19:32.000Z,41.6715866100329,-158,6,5.72878178245619,,0
2019-04-16T08:22:33.000Z,41.6715903689929,-158,6,5.74467941605733,,0
2019-04-16T08:25:26.000Z,41.6715870589917,-158,6,5.76495856556302,,0
2019-04-16T08:28:27.000Z,41.6715924129141,-158,6,5.73113853022073,,0
2019-04-18T23:55:32.000Z,41.3365113344262,-158,6,5.45719460227489,,0
2019-04-18T23:58:33.000Z,41.2152360123382,-158,6,5.48593171619905,,0
2019-04-19T00:01:26.000Z,41.3180291099302,-158,6,5.36098681303698,,0
2019-04-19T00:04:27.000Z,41.3088826889252,-158,6,5.30068916781928,,0
2019-04-19T00:07:29.000Z,41.2997275890193,-158,6,5.32172081887331,,0
2019-04-19T00:10:30.000Z,41.2905485892941,-158,6,5.50545399755324,,0
2019-04-19T00:28:30.000Z,41.2352925648135,-158,6,5.27710115590159,,0
2019-04-19T00:31:32.000Z,41.2261224922579,-158,6,5.3482327953918,,0
2019-04-19T00:34:33.000Z,41.2170251440107,-158,6,5.31291879369727,,0
2019-04-19T00:37:26.000Z,41.2079219162553,-158,6,5.28291862452528,,0
2019-04-19T00:40:27.000Z,41.1987583951275,-158,6,5.22945773291615,,0
2019-04-19T00:43:29.000Z,41.1895956068352,-158,6,5.06731037608984,,0
2019-04-19T00:46:30.000Z,41.1804044989619,-158,6,4.9258696183801,,0
2019-04-19T00:49:32.000Z,41.1712050436433,-158,6,4.74370957129102,,0
2019-04-19T00:52:33.000Z,41.1619968970679,-158,6,4.6674513810445,,0
2019-04-19T00:55:26.000Z,41.1528713738894,-158,6,4.61163897589711,,0
2019-04-19T01:07:32.000Z,41.116129516023,-158,6,4.05115026275267,,0
2019-04-19T01:10:33.000Z,41.1069067974098,-158,6,4.12717897461224,,0
2019-04-19T01:13:26.000Z,41.097727069828,-158,6,4.1208872202491,,0
2019-04-19T01:19:29.000Z,41.079560128724,-158,6,4.2485785142935,,0
2019-04-19T01:22:30.000Z,41.0704733394847,-158,6,4.28201492260761,,0
2019-04-19T01:25:32.000Z,41.0613856842348,-158,6,4.21418824442222,,0
2019-04-19T01:31:26.000Z,41.0430933235089,-158,6,,,1
2019-04-19T02:31:29.000Z,40.86288480618,-158,6,4.89152534824302,,0
2019-04-19T02:34:30.000Z,40.8538663180312,-158,6,5.00028690925868,,0
2019-04-19T02:40:33.000Z,40.8359162172672,-158,6,4.90648610499012,,0
2019-04-19T02:43:26.000Z,40.8268796025401,-158,6,4.95795603497238,,0
2019-04-19T02:46:27.000Z,40.8178367226344,-158,6,4.95123839446852,,0
2019-04-19T02:49:29.000Z,40.8087646334406,-158,6,4.9385599480678,,0
2019-04-19T02:55:32.000Z,40.7907121882954,-158,6,4.31456033216291,,0
2019-04-19T02:58:33.000Z,40.7816692765583,-158,6,3.99998529751269,,0
2019-04-19T03:01:26.000Z,40.7726779759138,-158,6,3.71391648340978,,0
2019-04-19T03:04:27.000Z,40.7638121046657,-158,6,3.43024724569645,,0
2019-04-19T03:07:29.000Z,40.7549026049011,-158,6,3.09374332540017,,0
2019-04-19T03:10:30.000Z,40.7459041075422,-158,6,2.87219906174391,,0
2019-04-19T03:13:32.000Z,40.7369509434156,-158,6,2.58899683205164,,0
2019-04-19T03:19:26.000Z,40.7192436161881,-158,6,2.55829714161232,,0
2019-04-19T03:22:27.000Z,40.7104551523108,-158,6,2.66253869387108,,0
2019-04-19T03:31:32.000Z,40.6842504602559,-158,6,2.33984359394868,,0
2019-04-19T03:34:33.000Z,40.6754591400914,-158,6,2.39921263398803,,0
2019-04-19T03:37:26.000Z,40.6666789249383,-158,6,2.1349013481022,,0
2019-04-19T03:40:27.000Z,40.6579021990978,-158,6,1.91894533997426,,0
2019-04-19T03:43:29.000Z,40.6490101775493,-158,6,1.78506775162708,,0
2019-04-19T03:46:30.000Z,40.6401154739279,-158,6,1.75317883203788,,0
2019-04-19T03:49:32.000Z,40.6312549424038,-158,6,1.77108097873521,,0
2019-04-19T03:52:33.000Z,40.6224568358966,-158,6,1.80071757049796,,0
2019-04-19T03:55:26.000Z,40.6136919148313,-158,6,1.8301815478318,,0
2019-04-19T03:58:27.000Z,40.6049386750641,-158,6,1.78691117709594,,0
2019-04-19T04:07:32.000Z,40.5787849964342,-158,6,1.95837994315913,,0
2019-04-19T04:10:33.000Z,40.5701599640788,-158,6,2.06554904356854,,0
2019-04-19T04:13:26.000Z,40.561489338564,-158,6,2.12092360568861,,0
2019-04-19T04:16:27.000Z,40.5528266882004,-158,6,2.16194797568473,,0
2019-04-19T04:19:29.000Z,40.5440983415061,-158,6,2.19403882999778,,0
2019-04-19T04:22:30.000Z,40.5353821408084,-158,6,2.14808176255393,,0
2019-04-19T04:25:32.000Z,40.5267649022267,-158,6,2.05415472255234,,0
2019-04-19T04:28:33.000Z,40.5182278285635,-158,6,1.99208686483245,,0
2019-04-19T04:31:26.000Z,40.5096878339276,-158,6,1.89547466675532,,0
2019-04-19T04:34:27.000Z,40.5012281777392,-158,6,1.86632186704906,,0
2019-04-19T04:40:30.000Z,40.4842539165602,-158,6,2.10939125187136,,0
2019-04-19T04:43:32.000Z,40.475663421181,-158,6,2.10840143475916,,0
2019-04-19T05:31:29.000Z,40.3399412615835,-158,6,1.73023706135075,,0
2019-04-19T05:34:30.000Z,40.3316455262071,-158,6,1.75243488759561,,0
2019-04-19T05:40:33.000Z,40.3149674171328,-158,6,1.8070563606532,,0
2019-04-19T05:43:26.000Z,40.306566817775,-158,6,1.99447083727727,,0
2019-04-19T05:46:27.000Z,40.2981982343182,-158,6,1.91131910049354,,0
2019-04-19T05:49:29.000Z,40.2898631913271,-158,6,1.8137463427495,,0
2019-04-19T05:55:32.000Z,40.2730318097404,-158,6,1.2996704748918,,0
2019-04-19T05:58:33.000Z,40.2647016889877,-158,6,1.16638999890562,,0
2019-04-19T06:01:26.000Z,40.2564135624927,-158,6,0.929990655986687,,0
2019-04-19T06:04:27.000Z,40.2481267149571,-158,6,0.626479444313498,,0
2019-04-19T06:07:29.000Z,40.2397824438741,-158,6,0.574114116525566,,0
2019-04-19T06:10:30.000Z,40.2314555448327,-158,6,0.688117462770723,,0
2019-04-19T06:13:32.000Z,40.2230846335734,-158,6,0.539308812601521,,0
2019-04-19T06:16:33.000Z,40.2147932920842,-158,6,,,1
2019-04-19T06:19:26.000Z,40.2065077964427,-158,6,,,1
2019-04-19T06:22:27.000Z,40.1981676212837,-158,6,,,1
2019-04-19T06:31:32.000Z,40.1727653901948,-158,6,,,1
2019-04-19T06:34:33.000Z,40.1643248761917,-158,6,,,1
2019-04-19T06:37:26.000Z,40.1559322833333,-158,6,0.529519313986963,,0
2019-04-19T06:40:27.000Z,40.1476166894315,-158,6,0.619036547117174,,0
2019-04-19T06:43:29.000Z,40.1393144039085,-158,6,0.79728352115961,,0
2019-04-19T06:46:30.000Z,40.1310987110826,-158,6,1.02180232082936,,0
2019-04-19T06:49:32.000Z,40.122840373082,-158,6,1.11794205808709,,0
2019-04-19T06:52:33.000Z,40.1144787154696,-158,6,1.1564015421739,,0
2019-04-19T06:55:26.000Z,40.1061342977633,-158,6,1.1893040035331,,0
2019-04-19T06:58:27.000Z,40.0978410497299,-158,6,1.20959410778808,,0
2019-04-19T07:13:26.000Z,40.0565475275223,-158,6,1.38071671873969,,0
2019-04-19T07:16:27.000Z,40.0483435401516,-158,6,1.43256990356917,,0
2019-04-19T07:19:29.000Z,40.040270824195,-158,6,1.4504126331705,,0
2019-04-19T07:46:33.000Z,39.9679792353462,-158,6,2.0056825444299,,0
2019-04-19T07:49:26.000Z,39.9598236692222,-158,6,1.87004031242974,,0
2019-04-19T08:37:32.000Z,39.8284062924423,-158,6,1.51464184949068,,0
2019-04-19T08:40:33.000Z,39.8201521708353,-158,6,1.5827495461556,,0
2019-04-19T08:46:27.000Z,39.8038830583943,-158,6,1.41649136606384,,0
2019-04-19T08:49:29.000Z,39.7958332517219,-158,6,1.46985113932374,,0
2019-04-19T08:52:30.000Z,39.7876346753288,-158,6,1.48630789182445,,0
2019-04-19T08:55:32.000Z,39.7795037060403,-158,6,1.44048922529363,,0
2019-04-19T09:01:26.000Z,39.7634879068013,-158,6,1.21397964165413,,0
2019-04-19T09:04:27.000Z,39.7555042042736,-158,6,1.30841949104087,,0
2019-04-19T09:07:29.000Z,39.747538215414,-158,6,1.33565173233953,,0
2019-04-19T09:10:30.000Z,39.7395463644863,-158,6,1.33652797632819,,0
2019-04-19T09:13:32.000Z,39.7314695890595,-158,6,1.38571929231473,,0
2019-04-19T09:16:33.000Z,39.7234770919059,-158,6,1.4762288850403,,0
2019-04-19T09:19:26.000Z,39.7154544664544,-158,6,1.56172628883032,,0
2019-04-19T09:22:27.000Z,39.7073969507734,-158,6,1.55476987514418,,0
2019-04-19T09:25:29.000Z,39.6993412957488,-158,6,1.49367055407061,,0
2019-04-19T09:28:30.000Z,39.6911933815612,-158,6,1.49624028673344,,0
2019-04-19T09:40:27.000Z,39.6586834386334,-158,6,1.33728792400269,,0
2019-04-19T09:43:29.000Z,39.6504849108086,-158,6,1.33487912315502,,0
2019-04-19T09:46:30.000Z,39.6421917200303,-158,6,1.32142061886318,,0
2019-04-19T09:58:27.000Z,39.6098005841846,-158,6,1.80451141722248,,0
2019-04-19T10:01:29.000Z,39.6017347786515,-158,6,1.79667640006061,,0
2019-04-19T10:04:30.000Z,39.5936922022722,-158,6,1.81643425827878,,0
2019-04-19T10:16:27.000Z,39.5611990250008,-158,6,1.59893446400419,,0
2019-04-19T10:19:29.000Z,39.5529283683531,-158,6,1.56025686798322,,0
2019-04-19T10:22:30.000Z,39.5446876148498,-158,6,1.47053026580228,,0
2019-04-19T10:25:32.000Z,39.5363723666227,-158,6,1.43955428730459,,0
2019-04-19T10:28:33.000Z,39.5281116523108,-158,6,1.42007019637594,,0
2019-04-19T10:31:26.000Z,39.5198637367592,-158,6,1.39477157029107,,0
2019-04-19T10:34:27.000Z,39.5115274135832,-158,6,1.33462122247338,,0
2019-04-19T10:37:29.000Z,39.5031318343923,-158,6,1.27215309024141,,0
2019-04-19T10:40:30.000Z,39.4946403032332,-158,6,1.20982212924906,,0
2019-04-19T11:31:29.000Z,39.3430357882421,-158,6,0.563409691423332,,0
2019-04-19T11:34:30.000Z,39.3338714305486,-158,6,0.567129328173941,,0
2019-04-19T11:37:32.000Z,39.3246701587478,-158,6,0.566338465344317,,0
2019-04-19T11:43:26.000Z,39.3064568403731,-158,6,0.516474945287266,,0
2019-04-19T11:46:27.000Z,39.2972168172147,-158,6,0.560761821919301,,0
2019-04-19T11:49:29.000Z,39.2878420534848,-158,6,0.57285482241006,,0
2019-04-19T11:55:32.000Z,39.2690612948211,-158,6,0.504010495338396,,0
2019-04-19T11:58:33.000Z,39.2598219435955,-158,6,0.521804322311451,,0
2019-04-19T12:01:26.000Z,39.2505850661195,-158,6,0.532875228539207,,0
2019-04-19T12:04:27.000Z,39.2414615778534,-158,6,0.535389210160081,,0
2019-04-19T12:07:29.000Z,39.2321819899401,-158,6,0.548768755285886,,0
2019-04-19T12:10:30.000Z,39.222864900805,-158,6,0.556935528719397,,0
2019-04-19T12:13:32.000Z,39.2135946818815,-158,6,0.563081143066812,,0
2019-04-19T12:34:33.000Z,39.1476202946837,-158,6,,,1
2019-04-19T12:37:26.000Z,39.1380991406023,-158,6,,,1
2019-04-19T12:40:27.000Z,39.1285423690987,-158,6,,,1
2019-04-19T12:43:29.000Z,39.1189599682782,-158,6,0.502989061965713,,0
2019-04-19T12:46:30.000Z,39.1093524638063,-158,6,0.550593372051564,,0
2019-04-19T12:49:32.000Z,39.0996239688486,-158,6,0.576988769855994,,0
2019-04-19T12:52:33.000Z,39.0898524026443,-158,6,0.564272130859199,,0
2019-04-19T12:55:26.000Z,39.0801266921282,-158,6,0.600590643845452,,0
2019-04-19T12:58:27.000Z,39.0703981234525,-158,6,0.654458309610268,,0
2019-04-19T13:01:29.000Z,39.0606538597365,-158,6,0.677052221169811,,0
2019-04-19T14:22:33.000Z,38.7975208295784,-158,6,,,1
2019-04-19T14:25:26.000Z,38.7877338451399,-158,6,,,1
2019-04-19T14:28:27.000Z,38.7779863104118,-158,6,,,1
2019-04-19T14:37:32.000Z,38.7486787647495,-158,6,,,1
2019-04-19T14:40:33.000Z,38.738995067332,-158,6,,,1
2019-04-19T14:43:26.000Z,38.7293347459564,-158,6,,,1
2019-04-19T14:49:29.000Z,38.7099366436912,-158,6,,,1
2019-04-19T14:52:30.000Z,38.7002631744806,-158,6,,,1
2019-04-19T14:55:32.000Z,38.6905980951144,-158,6,,,1
2019-04-19T14:58:33.000Z,38.6809450556173,-158,6,,,1
2019-04-19T15:01:26.000Z,38.6712900215654,-158,6,,,1
2019-04-19T15:04:27.000Z,38.6616777303248,-158,6,,,1
2019-04-19T15:07:29.000Z,38.6520784942476,-158,6,0.500362861460754,,0
2019-04-19T15:10:30.000Z,38.6425024901315,-158,6,,,1
2019-04-19T15:13:32.000Z,38.6330026888789,-158,6,,,1
2019-04-19T15:16:33.000Z,38.6234178683554,-158,6,,,1
2019-04-19T15:25:29.000Z,38.5945858672123,-158,6,,,1
2019-04-19T15:28:30.000Z,38.5849562981963,-158,6,,,1
2019-04-19T15:31:32.000Z,38.5752645714064,-158,6,,,1
2019-04-19T15:34:33.000Z,38.5656128319495,-158,6,,,1
2019-04-19T15:37:26.000Z,38.556008017484,-158,6,,,1
2019-04-19T15:40:27.000Z,38.5463541167315,-158,6,,,1
2019-04-19T15:43:29.000Z,38.5367142585903,-158,6,,,1
2019-04-19T15:46:30.000Z,38.5270477461239,-158,6,,,1
2019-04-19T15:49:32.000Z,38.5173230624417,-158,6,,,1
2019-04-19T15:52:33.000Z,38.5075732957766,-158,6,,,1
2019-04-19T16:01:29.000Z,38.4783764096933,-158,6,,,1
2019-04-19T16:04:30.000Z,38.468690820569,-158,6,,,1
2019-04-19T16:07:32.000Z,38.4589600279244,-158,6,,,1
2019-04-19T16:10:33.000Z,38.4492443860355,-158,6,,,1
2019-04-19T16:13:26.000Z,38.4394886548524,-158,6,,,1
2019-04-19T16:16:27.000Z,38.4297174836714,-158,6,,,1
2019-04-19T16:19:29.000Z,38.419983288256,-158,6,,,1
2019-04-19T16:22:30.000Z,38.4102833213416,-158,6,,,1
2019-04-19T16:25:32.000Z,38.4005409487103,-158,6,,,1
2019-04-19T16:28:33.000Z,38.3908056296657,-158,6,,,1
2019-04-19T16:43:32.000Z,38.3416968226253,-158,6,,,1
2019-04-19T17:28:27.000Z,38.1922375301905,-158,6,,,1
2019-04-19T17:31:29.000Z,38.1822114775076,-158,6,,,1
2019-04-19T17:34:30.000Z,38.1722515617965,-158,6,,,1
2019-04-19T17:37:32.000Z,38.1622895729832,-158,6,,,1
2019-04-19T17:43:26.000Z,38.1423593772275,-158,6,,,1
2019-04-19T17:46:27.000Z,38.1323508513376,-158,6,,,1
2019-04-19T17:49:29.000Z,38.122345268881,-158,6,,,1
2019-04-19T17:55:32.000Z,38.1023217809986,-158,6,,,1
2019-04-19T17:58:33.000Z,38.092325943827,-158,6,,,1
2019-04-19T18:01:26.000Z,38.0823923058921,-158,6,,,1
2019-04-19T18:04:27.000Z,38.0725081597442,-158,6,,,1
2019-04-19T18:07:29.000Z,38.0626674602135,-158,6,,,1
2019-04-19T18:10:30.000Z,38.0528237311908,-158,6,,,1
2019-04-19T18:13:32.000Z,38.0430338056096,-158,6,,,1
2019-04-19T18:16:33.000Z,38.0332595379365,-158,6,,,1
2019-04-19T18:19:26.000Z,38.0234877074349,-158,6,,,1
2019-04-19T18:22:27.000Z,38.0137282653515,-158,6,,,1
2019-04-19T18:25:29.000Z,38.0039404719444,-158,6,,,1
2019-04-19T18:31:32.000Z,37.9843062974244,-158,6,,,1
2019-04-19T18:34:33.000Z,37.9745505213207,-158,6,,,1
2019-04-19T18:37:26.000Z,37.9649268792589,-158,6,,,1
2019-04-19T18:40:27.000Z,37.9553258805316,-158,6,,,1
2019-04-19T18:43:29.000Z,37.9457320469575,-158,6,,,1
2019-04-19T18:46:30.000Z,37.9361645818198,-158,6,,,1
2019-04-19T18:49:32.000Z,37.9266864160044,-158,6,,,1
2019-04-19T18:52:33.000Z,37.9171203898761,-158,6,,,1
2019-04-19T18:55:26.000Z,37.9075440994219,-158,6,,,1
2019-04-19T19:07:32.000Z,37.8693455881263,-158,6,,,1
2019-04-19T19:10:33.000Z,37.8598476520994,-158,6,,,1
2019-04-19T19:13:26.000Z,37.8504113747268,-158,6,,,1
2019-04-19T19:16:27.000Z,37.840901695393,-158,6,,,1
2019-04-19T19:19:29.000Z,37.8313878992212,-158,6,,,1
2019-04-19T19:22:30.000Z,37.8218863198404,-158,6,,,1
2019-04-19T19:25:32.000Z,37.8123767408972,-158,6,,,1
2019-04-19T19:28:33.000Z,37.8028987775771,-158,6,,,1
2019-04-19T19:31:26.000Z,37.7934188402473,-158,6,,,1
2019-04-19T19:34:27.000Z,37.7839298182404,-158,6,,,1
2019-04-22T18:37:26.000Z,33.2282477517289,-158,6,,,1
2019-04-22T18:40:27.000Z,33.2376184274096,-158,6,,,1
2019-04-22T20:04:33.000Z,33.4989543972546,-158,6,,,1
2019-04-22T20:07:26.000Z,33.5045849261554,-158,6,,,1
2019-04-22T20:10:27.000Z,33.5103662855539,-158,6,,,1
2019-04-22T20:13:29.000Z,33.5160094171066,-158,6,,,1
2019-04-22T20:16:30.000Z,33.5226490740082,-158,6,,,1
2019-04-22T20:19:32.000Z,33.53148326031,-158,6,,,1
2019-04-22T20:22:33.000Z,33.5409188408084,-158,6,,,1
2019-04-22T20:25:26.000Z,33.5504161243548,-158,6,,,1
2019-04-22T21:52:33.000Z,33.836407079864,-158,6,,,1
2019-04-22T21:55:26.000Z,33.8463305596724,-158,6,,,1
2019-04-22T22:37:29.000Z,33.9604577037117,-158,6,,,1
2019-04-22T22:40:30.000Z,33.9700326638711,-158,6,,,1
2019-04-22T22:43:32.000Z,33.9795949280996,-158,6,,,1
2019-04-22T22:46:33.000Z,33.9889957706323,-158,6,,,1
2019-04-22T22:52:27.000Z,34.0075021478652,-158,6,,,1
2019-04-22T22:55:29.000Z,34.0167159232418,-158,6,,,1
2019-04-22T22:58:30.000Z,34.0259310561838,-158,6,,,1
2019-04-22T23:04:33.000Z,34.0440515481377,-158,6,,,1
2019-04-22T23:07:26.000Z,34.0532259420109,-158,6,,,1
2019-04-22T23:10:27.000Z,34.0622973693974,-158,6,,,1
2019-04-22T23:13:29.000Z,34.071313006437,-158,6,,,1
2019-04-22T23:16:30.000Z,34.0802743329536,-158,6,,,1
2019-04-22T23:19:32.000Z,34.0891861326634,-158,6,,,1
2019-04-22T23:22:33.000Z,34.0980033479892,-158,6,,,1
2019-04-22T23:25:26.000Z,34.1068238408987,-158,6,,,1
2019-04-22T23:28:27.000Z,34.1155839975919,-158,6,,,1
2019-04-22T23:31:29.000Z,34.1243811061316,-158,6,,,1
