time,lat,lon,depth,Station,Cast,RosPos,SiO4,NO3_NO2,TN,TON,PO4,TP,T_OP,TOC
2017-06-09T15:51:21.000Z,34.0001666666667,-158,46.629572921012205,15                                                ,2,17,4.593559607728429,0.00467837062445433,4.35175440872551,4.34707603810106,0.0930853585479948,0.24427077300403402,0.15118541445604,59.8352254428341
2017-06-09T15:52:49.000Z,34.0001666666667,-158,26.6070612178718,15                                                ,2,20,4.29049914010013,0.00161466299570954,4.338171276893299,4.33655661389759,0.0955013144187061,0.247392195796855,0.15189088137814902,63.7863501483679
2017-06-09T15:53:55.000Z,34.0001666666667,-158,16.600035011336697,15                                                ,2,23,4.15855900281222,0.0016385296225294,4.31428370022287,4.31264517060034,0.0785786913967101,0.22829708625643105,0.14971839485972102,64.44392109500801
2017-06-10T02:02:48.000Z,32.9288333333333,-158.000333333333,11.190303547811801,16                                                ,1,16,4.061780577238101,0.002,4.91244250494351,4.91044250494351,0.0765168082392064,0.224110543778889,0.14759373553968302,64.1028684470821
2017-06-10T17:02:21.000Z,32.0001666666667,-158,803.005881193596,17                                                ,2,3,94.66179109308099,43.028999440422794,45.74046020507521,2.71146076465238,3.11674280325455,3.20482506593461,0.0880822626800568,42.213333333333296
2017-06-10T17:08:10.000Z,32.0001666666667,-158,602.967664866915,17                                                ,2,4,60.9186032918672,34.3857267111956,37.2988931392823,2.9131664280866802,2.2480855603069503,2.3374060412001003,0.0893204808931429,43.3498412698413
2017-06-10T17:16:09.000Z,32.0001666666667,-158,403.68751259670995,17                                                ,2,6,24.927410055085698,19.3720709877246,22.368047768459803,2.9959767807351696,1.2958902479278,1.40267221531259,0.10678196738479301,47.3593650793651
2017-06-10T17:24:01.000Z,32.0001666666667,-158,203.04406781897302,17                                                ,2,8,9.543658870139039,8.913447287588712,13.220973508315302,4.307526220726549,0.531787936232964,0.6530905309842591,0.12130259475129401,49.194285714285705
2017-06-10T17:27:58.000Z,32.0001666666667,-158,121.153863801673,17                                                ,2,10,5.35271770730121,3.46323072584674,7.39047700312605,3.9272462772793197,0.298631597643144,0.42095407696803006,0.122322479324886,53.8990476190476
2017-06-10T17:31:07.000Z,32.0001666666667,-158,91.3584809449298,17                                                ,2,13,4.242612237480411,1.1320499046415902,5.4173699972836395,4.28532009264204,0.16018054446973998,0.305766131668059,0.14558558719831902,57.1212698412698
2017-06-10T17:34:06.000Z,32.0001666666667,-158,60.754651426712705,17                                                ,2,15,3.61907788308935,0.00213937967285405,4.33898490217961,4.33684552250676,0.0669533056694203,0.21431775803865302,0.14736445236923298,61.419682539682505
2017-06-10T17:36:19.000Z,32.0001666666667,-158,45.019148889833296,17                                                ,2,17,3.59094851371833,0.00214481472583663,4.82798234770726,4.82583753298142,0.0665120977243171,0.22605858540713697,0.15954648768282,63.8196825396825
2017-06-10T17:38:33.000Z,32.0001666666667,-158,25.459773064094,17                                                ,2,19,3.2152205085482097,0.00232913839859331,4.49535305410804,4.493023915709441,0.0385284838061425,0.19559074590363,0.157062262097488,65.6292063492064
2017-06-10T17:40:51.000Z,32.0001666666667,-158,15.4807931364169,17                                                ,2,21,3.22191797744607,0.00220607610405343,4.49165203276062,4.48944595665656,0.0383961214226116,0.196700910096066,0.158304788673454,65.7434920634921
