Rep,SampID,replicate,Cruise,Compound,min.area.flag,blk.ratio.flag,Vol_L,umol.in.vial.ave,nM.in.smp,nM_C,nM_N
220902_Smp_TN397_U3_B,U3,B,TN397,Homarine,NA,NA,4.9,2.040955896899669,0.1666086446448709,1.1662605125140963,0.1666086446448709
220902_Smp_TN397_U3_C,U3,C,TN397,Homarine,NA,NA,5,1.6728922438006533,0.13383137950405227,0.936819656528366,0.13383137950405227
220902_Smp_TN397_U4_A,U4,A,TN397,Homarine,NA,NA,4.25,8.043154519971573,0.7570027783502657,5.29901944845186,0.7570027783502657
220902_Smp_TN397_U4_B,U4,B,TN397,Homarine,NA,NA,4.25,7.224532236199174,0.6799559751716869,4.759691826201808,0.6799559751716869
220902_Smp_TN397_U4_C,U4,C,TN397,Homarine,NA,NA,4.25,5.850699175118804,0.5506540400111816,3.854578280078271,0.5506540400111816
220902_Smp_TN397_U5_A,U5,A,TN397,Homarine,NA,NA,3.4,3.430079625710426,0.4035387794953441,2.824771456467409,0.4035387794953441
220902_Smp_TN397_U5_B,U5,B,TN397,Homarine,NA,NA,3,3.3195333560997167,0.4426044474799622,3.0982311323597354,0.4426044474799622
220902_Smp_TN397_U5_C,U5,C,TN397,Homarine,NA,NA,3.6,2.1336858727494503,0.23707620808327223,1.6595334565829056,0.23707620808327223
220902_Smp_TN397_U6_A,U6,A,TN397,Homarine,NA,NA,5,0.21587308387754817,0.01726984671020385,0.12088892697142696,0.01726984671020385
220902_Smp_TN397_U6_B,U6,B,TN397,Homarine,NA,NA,5,0.29131445603487227,0.02330515648278978,0.16313609537952847,0.02330515648278978
220902_Smp_TN397_U6_C,U6,C,TN397,Homarine,NA,NA,5,0.17746680297431555,0.01419734423794524,0.09938140966561668,0.01419734423794524
220902_Smp_TN397_U7_A,U7,A,TN397,Homarine,NA,NA,5,0.2022856695539677,0.01618285356431741,0.1132799749502219,0.01618285356431741
220902_Smp_TN397_U7_B,U7,B,TN397,Homarine,NA,NA,5,0.18000485160976645,0.01440038812878131,0.1008027169014692,0.01440038812878131
220902_Smp_TN397_U7_C,U7,C,TN397,Homarine,NA,NA,5,0.2157264870046427,0.01725811896037141,0.12080683272259991,0.01725811896037141
220902_Smp_TN397_U8_BB,U8_BB,NA,TN397,Homarine,NA,NA,10,0.2607935200987772,0.01043174080395108,0.07302218562765761,0.01043174080395108
220902_Smp_TN397_U9_A,U9,A,TN397,Homarine,NA,NA,5,1.503155074614061,0.12025240596912488,0.8417668417838741,0.12025240596912488
220902_Smp_TN397_U9_B,U9,B,TN397,Homarine,NA,NA,5,1.234086484123436,0.09872691872987488,0.6910884311091241,0.09872691872987488
220902_Smp_TN397_U9_C,U9,C,TN397,Homarine,NA,NA,5,0.8499308492607083,0.06799446794085666,0.4759612755859966,0.06799446794085666
220902_Smp_TN397_U10_A,U10,A,TN397,Homarine,NA,NA,5,2.0691210719749256,0.16552968575799404,1.1587078003059583,0.16552968575799404
220902_Smp_TN397_U10_B,U10,B,TN397,Homarine,NA,NA,5,2.871982407772729,0.22975859262181828,1.608310148352728,0.22975859262181828
220902_Smp_TN397_U10_C,U10,C,TN397,Homarine,NA,NA,5,2.4803966000760647,0.19843172800608516,1.389022096042596,0.19843172800608516
220902_Smp_TN397_U11_A,U11,A,TN397,Homarine,NA,NA,5,3.0950604426025032,0.24760483540820025,1.7332338478574016,0.24760483540820025
220902_Smp_TN397_U11_B,U11,B,TN397,Homarine,NA,NA,5,3.205689353631946,0.25645514829055566,1.7951860380338895,0.25645514829055566
220902_Smp_TN397_U11_C,U11,C,TN397,Homarine,NA,NA,5,2.9899060414117056,0.2391924833129365,1.674347383190555,0.2391924833129365
220902_Smp_TN397_U12_A,U12,A,TN397,Homarine,NA,NA,5,4.783572572287678,0.3826858057830142,2.6788006404810996,0.3826858057830142
220902_Smp_TN397_U12_B,U12,B,TN397,Homarine,NA,NA,5,3.734513478482151,0.2987610782785721,2.091327547950005,0.2987610782785721
220902_Smp_TN397_U12_C,U12,C,TN397,Homarine,NA,NA,5,3.524359103923051,0.28194872831384404,1.9736410981969084,0.28194872831384404
220902_Smp_TN397_U13_A,U13,A,TN397,Homarine,NA,NA,5,2.748937734253991,0.21991501874031927,1.5394051311822348,0.21991501874031927
220902_Smp_TN397_U13_B,U13,B,TN397,Homarine,NA,NA,5,2.4693743544499287,0.1975499483559943,1.38284963849196,0.1975499483559943
220902_Smp_TN397_U13_C,U13,C,TN397,Homarine,NA,NA,5,2.5550309154951054,0.2044024732396084,1.4308173126772588,0.2044024732396084
220902_Smp_TN397_S1_U_A,S1,A,TN397,Proline betaine,NA,NA,5,0.13595927135876731,0.01087674170870138,0.07613719196090968,0.01087674170870138
220902_Smp_TN397_S1_U_B,S1,B,TN397,Proline betaine,NA,NA,5,0.05469600571863408,0.00437568045749072,0.03062976320243508,0.00437568045749072
220902_Smp_TN397_S1_U_C,S1,C,TN397,Proline betaine,NA,NA,5,0.10490679170868018,0.00839254333669441,0.0587478033568609,0.00839254333669441
220902_Smp_TN397_S2_U_A,S2,A,TN397,Proline betaine,NA,NA,5,0.1352822205607695,0.01082257764486155,0.07575804351403091,0.01082257764486155
220902_Smp_TN397_S2_U_B,S2,B,TN397,Proline betaine,NA,NA,5,0.14359274305440686,0.01148741944435254,0.08041193611046783,0.01148741944435254
220902_Smp_TN397_S2_U_C,S2,C,TN397,Proline betaine,NA,NA,5,0.12028089966485564,0.00962247197318845,0.06735730381231915,0.00962247197318845
220902_Smp_TN397_S3_U_A,S3,A,TN397,Proline betaine,NA,NA,5,0.07408726492149359,0.00592698119371948,0.04148886835603641,0.00592698119371948
220902_Smp_TN397_S3_U_B,S3,B,TN397,Proline betaine,NA,NA,5,0.11294775068472045,0.00903582005477763,0.06325074038344344,0.00903582005477763
220902_Smp_TN397_S3_U_C,S3,C,TN397,Proline betaine,NA,NA,5,0.1117046705686712,0.00893637364549369,0.06255461551845587,0.00893637364549369
220902_Smp_TN397_S4_2400_U_A,S4_2400,A,TN397,Proline betaine,NA,NA,5,0.14791094995060794,0.01183287599604863,0.08283013197234043,0.01183287599604863
220902_Smp_TN397_S4_2400_U_B,S4_2400,B,TN397,Proline betaine,NA,NA,5,0.12815094083221215,0.01025207526657697,0.07176452686603879,0.01025207526657697
220902_Smp_TN397_S4_2400_U_C,S4_2400,C,TN397,Proline betaine,NA,NA,5,0.13164786512897853,0.01053182921031828,0.07372280447222798,0.01053182921031828
220902_Smp_TN397_S4_U_600_A,S4_600,A,TN397,Proline betaine,NA,NA,5,0.13831220581493012,0.01106497646519441,0.07745483525636086,0.01106497646519441
220902_Smp_TN397_S4_U_600_B,S4_600,B,TN397,Proline betaine,NA,NA,5,0.13778420495835386,0.0110227363966683,0.07715915477667815,0.0110227363966683
220902_Smp_TN397_S4_U_600_C,S4_600,C,TN397,Proline betaine,NA,NA,5,0.16912406683326325,0.01352992534666106,0.09470947742662744,0.01352992534666106
220902_Smp_TN397_S4_U_1800_A,S4_1800,A,TN397,Proline betaine,NA,NA,5,0.11242223699766243,0.00899377895981299,0.06295645271869096,0.00899377895981299
220902_Smp_TN397_S4_U_1800_B,S4_1800,B,TN397,Proline betaine,NA,NA,5,0.09423726101882449,0.00753898088150595,0.05277286617054171,0.00753898088150595
220902_Smp_TN397_S4_U_1800_C,S4_1800,C,TN397,Proline betaine,NA,NA,5,0.1549274113607272,0.01239419290885817,0.08675935036200721,0.01239419290885817
220902_Smp_TN397_S6_U_A,S6,A,TN397,Proline betaine,NA,NA,5,0.13946870359499516,0.01115749628759961,0.0781024740131973,0.01115749628759961
220902_Smp_TN397_S6_U_B,S6,B,TN397,Proline betaine,NA,NA,5,0.12339371847775547,0.00987149747822043,0.06910048234754307,0.00987149747822043
220902_Smp_TN397_S6_U_C,S6,C,TN397,Proline betaine,NA,NA,5,0.1383329442428941,0.01106663553943152,0.07746644877602069,0.01106663553943152
220902_Smp_TN397_S7_600_U_A,S7_600,A,TN397,Proline betaine,NA,NA,5,0.13222916590817843,0.01057833327265427,0.07404833290857993,0.01057833327265427
220902_Smp_TN397_S7_600_U_B,S7_600,B,TN397,Proline betaine,NA,NA,5,0.1403454128272213,0.0112276330261777,0.07859343118324393,0.0112276330261777
220902_Smp_TN397_S7_600_U_C,S7_600,C,TN397,Proline betaine,NA,NA,5,0.15458485482465878,0.0123667883859727,0.08656751870180891,0.0123667883859727
220902_Smp_TN397_S7_1800_U_A,S7_1800,A,TN397,Proline betaine,NA,NA,5,0.14049905261770557,0.01123992420941644,0.07867946946591511,0.01123992420941644
220902_Smp_TN397_S7_1800_U_B,S7_1800,B,TN397,Proline betaine,NA,NA,5,0.14853852169509718,0.01188308173560777,0.08318157214925441,0.01188308173560777
220902_Smp_TN397_S7_1800_U_C,S7_1800,C,TN397,Proline betaine,NA,NA,5,0.12247034177495449,0.00979762734199635,0.06858339139397451,0.00979762734199635
220902_Smp_TN397_S8_U_A,S8,A,TN397,Proline betaine,NA,NA,5,0.12705149175201563,0.01016411934016125,0.07114883538112876,0.01016411934016125
220902_Smp_TN397_S8_U_B,S8,B,TN397,Proline betaine,NA,NA,5,0.10851947151819588,0.00868155772145567,0.06077090405018969,0.00868155772145567
220902_Smp_TN397_S8_U_C,S8,C,TN397,Proline betaine,NA,NA,5,0.1254190073996479,0.01003352059197183,0.07023464414380283,0.01003352059197183
220902_Smp_TN397_S9_600_U_A,S9_600,A,TN397,Proline betaine,NA,NA,5,0.14514954295848648,0.01161196343667891,0.08128374405675241,0.01161196343667891
220902_Smp_TN397_S9_600_U_B,S9_600,B,TN397,Proline betaine,NA,NA,5,0.1409152269684527,0.01127321815747621,0.07891252710233353,0.01127321815747621
220902_Smp_TN397_S9_600_U_C,S9_600,C,TN397,Proline betaine,NA,NA,5,0.12700547310827165,0.01016043784866173,0.07112306494063214,0.01016043784866173
220902_Smp_TN397_S9_1800_U_A,S9_1800,A,TN397,Proline betaine,NA,NA,5,0.12991417580630898,0.01039313406450472,0.07275193845153305,0.01039313406450472
220902_Smp_TN397_S9_1800_U_B,S9_1800,B,TN397,Proline betaine,NA,NA,5,0.13096170672472535,0.01047693653797803,0.0733385557658462,0.01047693653797803
220902_Smp_TN397_S9_1800_U_C,S9_1800,C,TN397,Proline betaine,NA,NA,5,0.14244740749889484,0.01139579259991158,0.0797705481993811,0.01139579259991158
220902_Smp_TN397_S9_BB_A,S9_BB,A,TN397,Proline betaine,NA,NA,10.5,0.1901885062491592,0.00724527642853939,0.05071693499977578,0.00724527642853939
220902_Smp_TN397_S9_BB_B,S9_BB,B,TN397,Proline betaine,NA,NA,11,0.1863121263941474,0.00677498641433263,0.04742490490032842,0.00677498641433263
220902_Smp_TN397_S10_U_A,S10,A,TN397,Proline betaine,NA,NA,5,0.1487978601824525,0.0119038288145962,0.0833268017021734,0.0119038288145962
220902_Smp_TN397_S10_U_B,S10,B,TN397,Proline betaine,NA,NA,5,0.10611552004862912,0.00848924160389033,0.05942469122723232,0.00848924160389033
220902_Smp_TN397_S10_U_C,S10,C,TN397,Proline betaine,NA,NA,5,0.10601377438930162,0.00848110195114413,0.05936771365800891,0.00848110195114413
220902_Smp_TN397_S11_600_U_A,S11_600,A,TN397,Proline betaine,NA,NA,5,0.10603267447457822,0.00848261395796625,0.0593782977057638,0.00848261395796625
220902_Smp_TN397_S11_600_U_B,S11_600,B,TN397,Proline betaine,NA,NA,5,0.08767005812017017,0.00701360464961361,0.04909523254729529,0.00701360464961361
220902_Smp_TN397_S11_1800_U_A,S11_1800,A,TN397,Proline betaine,NA,NA,5,0.07671498354817959,0.00613719868385436,0.04296039078698056,0.00613719868385436
220902_Smp_TN397_S11_1800_U_B,S11_1800,B,TN397,Proline betaine,NA,NA,5,0.07659456008684161,0.00612756480694732,0.04289295364863129,0.00612756480694732
220902_Smp_TN397_S11_1800_U_C,S11_1800,C,TN397,Proline betaine,NA,NA,5,0.07853159053677014,0.00628252724294161,0.04397769070059128,0.00628252724294161
220902_Smp_TN397_S12_600_U_A,S12_600,A,TN397,Proline betaine,NA,NA,5,0.15344598350683197,0.01227567868054655,0.08592975076382589,0.01227567868054655
220902_Smp_TN397_S12_600_U_B,S12_600,B,TN397,Proline betaine,NA,NA,5,0.11320418146664858,0.00905633451733188,0.06339434162132321,0.00905633451733188
220902_Smp_TN397_S12_600_U_C,S12_600,C,TN397,Proline betaine,NA,NA,5,0.1399156010977145,0.01119324808781716,0.07835273661472011,0.01119324808781716
220902_Smp_TN397_S12_800_U_A,S12_800,A,TN397,Proline betaine,NA,NA,5,0.11882796011495964,0.00950623680919677,0.06654365766437739,0.00950623680919677
220902_Smp_TN397_S12_800_U_B,S12_800,B,TN397,Proline betaine,NA,NA,5,0.144209609156187,0.01153676873249496,0.08075738112746472,0.01153676873249496
220902_Smp_TN397_S12_800_U_C,S12_800,C,TN397,Proline betaine,NA,NA,5,0.12820755698086014,0.01025660455846881,0.07179623190928168,0.01025660455846881
220902_Smp_TN397_S12_1800_U_A,S12_1800,A,TN397,Proline betaine,NA,NA,5,0.09893786121697731,0.00791502889735818,0.0554052022815073,0.00791502889735818
220902_Smp_TN397_S12_1800_U_B,S12_1800,B,TN397,Proline betaine,NA,NA,5,0.12300180304129536,0.00984014424330362,0.0688810097031254,0.00984014424330362
220902_Smp_TN397_S12_1800_U_C,S12_1800,C,TN397,Proline betaine,NA,NA,5,0.13846852501991955,0.01107748200159356,0.07754237401115496,0.01107748200159356
220902_Smp_TN397_S13_1800_U_A,S13_1800,A,TN397,Proline betaine,NA,NA,5,0.182418816964975,0.014593505357198,0.102154537500386,0.014593505357198
220902_Smp_TN397_S13_1800_U_B,S13_1800,B,TN397,Proline betaine,NA,NA,5,0.1471192490485356,0.01176953992388284,0.08238677946717993,0.01176953992388284
220902_Smp_TN397_S13_1800_U_C,S13_1800,C,TN397,Proline betaine,NA,NA,5,0.14465573767895865,0.01157245901431668,0.08100721310021682,0.01157245901431668
220902_Smp_TN397_S14_U_A,S14,A,TN397,Proline betaine,NA,NA,5,0.11345659913447478,0.00907652793075798,0.06353569551530587,0.00907652793075798
220902_Smp_TN397_S14_U_B,S14,B,TN397,Proline betaine,NA,NA,5,0.1166241476920885,0.00932993181536707,0.06530952270756955,0.00932993181536707
220902_Smp_TN397_S14_U_C,S14,C,TN397,Proline betaine,NA,NA,5,0.1380570366407286,0.01104456293125828,0.07731194051880802,0.01104456293125828
220902_Smp_TN397_S15_U_A,S15,A,TN397,Proline betaine,NA,NA,5,0.2001350095508639,0.01601080076406911,0.1120756053484838,0.01601080076406911
220902_Smp_TN397_S15_U_B,S15,B,TN397,Proline betaine,NA,NA,5,0.14731068900957303,0.01178485512076584,0.0824939858453609,0.01178485512076584
220902_Smp_TN397_S15_U_C,S15,C,TN397,Proline betaine,NA,NA,5,0.1623227876400661,0.01298582301120528,0.090900761078437,0.01298582301120528
220902_Smp_TN397_S16_U_A,S16,A,TN397,Proline betaine,NA,NA,5,0.08481381427293866,0.00678510514183509,0.04749573599284565,0.00678510514183509
220902_Smp_TN397_S16_U_B,S16,B,TN397,Proline betaine,NA,NA,6,0.13047507458627197,0.00869833830575146,0.06088836814026024,0.00869833830575146
220902_Smp_TN397_S16_U_C,S16,C,TN397,Proline betaine,NA,NA,6,0.1233500187891662,0.00822333458594441,0.05756334210161088,0.00822333458594441
220902_Smp_TN397_S17_U_A,S17,A,TN397,Proline betaine,NA,NA,5,0.10818694776738236,0.00865495582139059,0.06058469074973413,0.00865495582139059
220902_Smp_TN397_S17_U_B,S17,B,TN397,Proline betaine,NA,NA,5,0.132765745697296,0.01062125965578368,0.07434881759048576,0.01062125965578368
220902_Smp_TN397_S17_U_C,S17,C,TN397,Proline betaine,NA,NA,5,0.13340645017745426,0.01067251601419633,0.07470761209937438,0.01067251601419633
220902_Smp_TN397_S18_U_A,S18,A,TN397,Proline betaine,NA,NA,5,0.10957304613838856,0.00876584369107108,0.06136090583749759,0.00876584369107108
220902_Smp_TN397_S18_U_B,S18,B,TN397,Proline betaine,NA,NA,5,0.11221679919851486,0.00897734393588118,0.06284140755116831,0.00897734393588118
220902_Smp_TN397_S18_U_C,S18,C,TN397,Proline betaine,NA,NA,5,0.14314064292172904,0.01145125143373832,0.08015876003616826,0.01145125143373832
220902_Smp_TN397_U1_A,U1,A,TN397,Proline betaine,NA,NA,3,0.17516347914329575,0.02335513055243943,0.16348591386707603,0.02335513055243943
220902_Smp_TN397_U1_B,U1,B,TN397,Proline betaine,NA,NA,2.9,0.14333037670850754,0.01976970713220793,0.13838794992545556,0.01976970713220793
220902_Smp_TN397_U1_C,U1,C,TN397,Proline betaine,NA,NA,2.7,0.1920320035052952,0.02844918570448817,0.1991442999314172,0.02844918570448817
220902_Smp_TN397_U2_A,U2,A,TN397,Proline betaine,NA,NA,5,0.22103571631446228,0.01768285730515698,0.12378000113609886,0.01768285730515698
220902_Smp_TN397_U2_B,U2,B,TN397,Proline betaine,NA,NA,5,0.2188978799680398,0.01751183039744318,0.1225828127821023,0.01751183039744318
220902_Smp_TN397_U2_C,U2,C,TN397,Proline betaine,NA,NA,5,0.21707808892185337,0.01736624711374827,0.12156372979623788,0.01736624711374827
220902_Smp_TN397_U3_A,U3,A,TN397,Proline betaine,NA,NA,5,0.1915486875928662,0.01532389500742929,0.10726726505200508,0.01532389500742929
220902_Smp_TN397_U3_B,U3,B,TN397,Proline betaine,NA,NA,4.9,0.19235478283833415,0.01570243125210891,0.10991701876476236,0.01570243125210891
220902_Smp_TN397_U3_C,U3,C,TN397,Proline betaine,NA,NA,5,0.121432050631222,0.00971456405049775,0.06800194835348432,0.00971456405049775
220902_Smp_TN397_U4_A,U4,A,TN397,Proline betaine,NA,NA,4.25,0.1397817024643246,0.01315592493781878,0.09209147456473148,0.01315592493781878
220902_Smp_TN397_U4_B,U4,B,TN397,Proline betaine,NA,NA,4.25,0.18952863734686737,0.01783798939735222,0.12486592578146552,0.01783798939735222
220902_Smp_TN397_U4_C,U4,C,TN397,Proline betaine,NA,NA,4.25,0.26839401924983347,0.02526061357645491,0.1768242950351844,0.02526061357645491
220902_Smp_TN397_U5_A,U5,A,TN397,Proline betaine,NA,NA,3.4,0.15768022740499563,0.01855061498882301,0.12985430492176112,0.01855061498882301
220902_Smp_TN397_U5_B,U5,B,TN397,Proline betaine,NA,NA,3,0.13447020176664198,0.01792936023555226,0.12550552164886586,0.01792936023555226
220902_Smp_TN397_U5_C,U5,C,TN397,Proline betaine,NA,NA,3.6,0.01375732010660693,0.00152859112295632,0.01070013786069428,0.00152859112295632
220902_Smp_TN397_U6_A,U6,A,TN397,Proline betaine,NA,NA,5,0.10140826937546003,0.0081126615500368,0.05678863085025761,0.0081126615500368
220902_Smp_TN397_U6_B,U6,B,TN397,Proline betaine,NA,NA,5,0.1108992481806574,0.00887193985445259,0.06210357898116814,0.00887193985445259
220902_Smp_TN397_U6_C,U6,C,TN397,Proline betaine,NA,NA,5,0.11334599819043728,0.00906767985523498,0.06347375898664487,0.00906767985523498
220902_Smp_TN397_U7_A,U7,A,TN397,Proline betaine,NA,NA,5,0.0731824698982096,0.00585459759185676,0.04098218314299737,0.00585459759185676
220902_Smp_TN397_U7_B,U7,B,TN397,Proline betaine,NA,NA,5,0.07504734239382882,0.0060037873915063,0.04202651174054414,0.0060037873915063
220902_Smp_TN397_U7_C,U7,C,TN397,Proline betaine,NA,NA,5,0.07406588367435457,0.00592527069394836,0.04147689485763856,0.00592527069394836
220902_Smp_TN397_U8_BB,U8_BB,NA,TN397,Proline betaine,NA,NA,10,0.208192020983312,0.00832768083933248,0.05829376587532736,0.00832768083933248
220902_Smp_TN397_U9_A,U9,A,TN397,Proline betaine,NA,NA,5,0.1566340662321111,0.01253072529856888,0.0877150770899822,0.01253072529856888
220902_Smp_TN397_U9_B,U9,B,TN397,Proline betaine,NA,NA,5,0.14240809339906968,0.01139264747192557,0.07974853230347902,0.01139264747192557
220902_Smp_TN397_U9_C,U9,C,TN397,Proline betaine,NA,NA,5,0.11849272090370588,0.00947941767229647,0.06635592370607529,0.00947941767229647
220902_Smp_TN397_U10_A,U10,A,TN397,Proline betaine,NA,NA,5,0.11881874437089916,0.00950549954967193,0.06653849684770352,0.00950549954967193
220902_Smp_TN397_U10_B,U10,B,TN397,Proline betaine,NA,NA,5,0.1589404653861275,0.0127152372308902,0.0890066606162314,0.0127152372308902
220902_Smp_TN397_U10_C,U10,C,TN397,Proline betaine,NA,NA,5,0.12304859066498704,0.00984388725319896,0.06890721077239274,0.00984388725319896
220902_Smp_TN397_U11_A,U11,A,TN397,Proline betaine,NA,NA,5,0.13912570249239453,0.01113005619939156,0.07791039339574095,0.01113005619939156
220902_Smp_TN397_U11_B,U11,B,TN397,Proline betaine,NA,NA,5,0.14639572302494985,0.01171165784199598,0.0819816048939719,0.01171165784199598
220902_Smp_TN397_U11_C,U11,C,TN397,Proline betaine,NA,NA,5,0.1432641242798902,0.01146112994239121,0.0802279095967385,0.01146112994239121
220902_Smp_TN397_U12_A,U12,A,TN397,Proline betaine,NA,NA,5,0.16888367649243125,0.01351069411939449,0.09457485883576149,0.01351069411939449
220902_Smp_TN397_U12_B,U12,B,TN397,Proline betaine,NA,NA,5,0.1703586761545763,0.0136286940923661,0.09540085864656273,0.0136286940923661
220902_Smp_TN397_U12_C,U12,C,TN397,Proline betaine,NA,NA,5,0.15828602740471617,0.01266288219237729,0.08864017534664105,0.01266288219237729
220902_Smp_TN397_U13_A,U13,A,TN397,Proline betaine,NA,NA,5,0.129597223899436,0.01036777791195488,0.07257444538368416,0.01036777791195488
220902_Smp_TN397_U13_B,U13,B,TN397,Proline betaine,NA,NA,5,0.1268638005682231,0.01014910404545785,0.07104372831820496,0.01014910404545785
220902_Smp_TN397_U13_C,U13,C,TN397,Proline betaine,NA,NA,5,0.14035587816369677,0.01122847025309574,0.07859929177167019,0.01122847025309574
220902_Smp_TN397_S1_U_A,S1,A,TN397,Trigonelline,NA,NA,5,0.4059736161446358,0.03247788929157087,0.22734522504099608,0.03247788929157087
220902_Smp_TN397_S1_U_B,S1,B,TN397,Trigonelline,NA,NA,5,0.1945906460168267,0.01556725168134613,0.10897076176942296,0.01556725168134613
220902_Smp_TN397_S1_U_C,S1,C,TN397,Trigonelline,NA,NA,5,0.3542999330565377,0.02834399464452301,0.1984079625116611,0.02834399464452301
220902_Smp_TN397_S2_U_A,S2,A,TN397,Trigonelline,NA,NA,5,0.3385518103491279,0.02708414482793023,0.18958901379551163,0.02708414482793023
220902_Smp_TN397_S2_U_B,S2,B,TN397,Trigonelline,NA,NA,5,0.384704410587847,0.03077635284702775,0.2154344699291943,0.03077635284702775
220902_Smp_TN397_S2_U_C,S2,C,TN397,Trigonelline,NA,NA,5,0.41776993872150464,0.03342159509772036,0.23395116568404256,0.03342159509772036
220902_Smp_TN397_S3_U_A,S3,A,TN397,Trigonelline,NA,NA,5,0.18829411031992668,0.01506352882559413,0.10544470177915892,0.01506352882559413
220902_Smp_TN397_S3_U_B,S3,B,TN397,Trigonelline,NA,NA,5,0.27908861255035994,0.02232708900402879,0.15628962302820157,0.02232708900402879
220902_Smp_TN397_S3_U_C,S3,C,TN397,Trigonelline,NA,NA,5,0.2912257939735228,0.02329806351788181,0.16308644462517272,0.02329806351788181
220902_Smp_TN397_S4_2400_U_A,S4_2400,A,TN397,Trigonelline,NA,NA,5,0.29879967671593644,0.02390397413727491,0.16732781896092438,0.02390397413727491
220902_Smp_TN397_S4_2400_U_B,S4_2400,B,TN397,Trigonelline,NA,NA,5,0.28112087704432037,0.02248967016354562,0.1574276911448194,0.02248967016354562
220902_Smp_TN397_S4_2400_U_C,S4_2400,C,TN397,Trigonelline,NA,NA,5,0.327470999454915,0.02619767995639319,0.18338375969475235,0.02619767995639319
220902_Smp_TN397_S4_U_600_A,S4_600,A,TN397,Trigonelline,NA,NA,5,0.3779548216421037,0.03023638573136829,0.21165470011957804,0.03023638573136829
220902_Smp_TN397_S4_U_600_B,S4_600,B,TN397,Trigonelline,NA,NA,5,0.3853485931065516,0.03082788744852412,0.21579521213966887,0.03082788744852412
220902_Smp_TN397_S4_U_600_C,S4_600,C,TN397,Trigonelline,NA,NA,5,0.387851239519445,0.03102809916155559,0.21719669413088916,0.03102809916155559
220902_Smp_TN397_S4_U_1800_A,S4_1800,A,TN397,Trigonelline,NA,NA,5,0.29655093745956357,0.02372407499676508,0.16606852497735558,0.02372407499676508
220902_Smp_TN397_S4_U_1800_B,S4_1800,B,TN397,Trigonelline,NA,NA,5,0.24224975108772484,0.01937998008701798,0.13565986060912588,0.01937998008701798
220902_Smp_TN397_S4_U_1800_C,S4_1800,C,TN397,Trigonelline,NA,NA,5,0.3296511640453105,0.02637209312362483,0.18460465186537384,0.02637209312362483
220902_Smp_TN397_S6_U_A,S6,A,TN397,Trigonelline,NA,NA,5,0.2415370555709079,0.01932296444567263,0.1352607511197084,0.01932296444567263
