SampID,cruise,exp,treatment,rep,Area,Fragment_mz,blk.slope,slope,std.error.slope,intercept,std.error.intercept,std_error,treatment_conc,nM.in.vial,blk.conc,nM.in.vial.adj,se.nM.in.vial.adj,Cruise,Exp,Treatment,Vol_Filt_L,Spike_time,Filt_time_start,Filt_time_end,exp_time,filt_time,incubation_time1,incubation_time2,nM.in.smp,se.nM.in.smp,nM.per.hour.1,nM.per.hour.2,se.nM.per.hour.1,se.nM.per.hour.2
RC078_UKH2_50nM_C,RC078,UKH2,50nM,C,120728904,97.0954,0.2318965797530301,1013119.1245714285,74730.21828073659,23410781.600000013,8561422.049301201,0.07376251861038464,50,119.16555622328318,11.594828987651505,107.57072723563167,8.789951558636764,RC078,UKH2,50nM,1,2022-06-07T08:50:00Z,2022-06-07T09:20:00Z,2022-06-07T09:28:00Z,30,8,34,38,0.04302829089425266,0.003173875107860356,0.07593227804868118,0.06793940667513579,0.005600956072694746,0.005011381749253194
RC078_UKH2_200nM_A,RC078,UKH2,200nM,A,135835424,97.0954,0.2318965797530301,1013119.1245714285,74730.21828073659,23410781.600000013,8561422.049301201,0.07376251861038464,200,134.07645824222433,46.37931595060602,87.69714229161832,9.889817246306531,RC078,UKH2,200nM,1,2022-06-07T09:17:00Z,2022-06-07T09:47:00Z,2022-06-07T09:54:00Z,30,7,33.5,37,0.035078856916647326,0.0025875048361452186,0.06282780343280119,0.056884632837806474,0.004634337019961586,0.0041959537883435975
RC078_UKH2_200nM_B,RC078,UKH2,200nM,B,164140048,97.0954,0.2318965797530301,1013119.1245714285,74730.21828073659,23410781.600000013,8561422.049301201,0.07376251861038464,200,162.01455882044948,46.37931595060602,115.63524286984347,11.950601910146663,RC078,UKH2,200nM,1,2022-06-07T09:17:00Z,2022-06-07T09:47:00Z,2022-06-07T09:54:00Z,30,7,33.5,37,0.046254097147937386,0.003411818701681271,0.08284315907093263,0.07500664402368225,0.006110720062712724,0.005532678975699358
RC078_UKH2_200nM_Blk,RC078,UKH2,200nM,Blk,57395616,97.0954,0.2318965797530301,1013119.1245714285,74730.21828073659,23410781.600000013,8561422.049301201,0.07376251861038464,200,56.65238628703174,46.37931595060602,10.273070336425718,4.178822697819879,RC078,UKH2,200nM,0.5,NA,NA,NA,NA,NA,NA,NA,0.008218456269140573,6.062140335011139e-4,NA,NA,NA,NA
RC078_UKH2_200nM_C,RC078,UKH2,200nM,C,161544288,97.0954,0.2318965797530301,1013119.1245714285,74730.21828073659,23410781.600000013,8561422.049301201,0.07376251861038464,200,159.45241194448556,46.37931595060602,113.07309599387955,11.761611503525835,RC078,UKH2,200nM,1,2022-06-07T09:17:00Z,2022-06-07T09:47:00Z,2022-06-07T09:57:00Z,30,10,35,40,0.045229238397551816,0.0033362225390329396,0.07753583725294597,0.06784385759632773,0.005719238638342182,0.005004333808549409
RC078_UKH2_500nM_A,RC078,UKH2,500nM,A,527355328,97.0954,0.2318965797530301,1013119.1245714285,74730.21828073659,23410781.600000013,8561422.049301201,0.07376251861038464,500,520.5264763145033,115.94828987651505,404.5781864379882,38.39534389634649,RC078,UKH2,500nm,1,2022-06-07T09:19:00Z,2022-06-07T09:47:00Z,2022-06-07T09:55:00Z,28,8,32,36,0.16183127457519528,0.011937082402595108,0.30343363982849114,0.2697187909586588,0.022382029504865827,0.019895137337658516
RC078_UKH2_500nM_B,RC078,UKH2,500nM,B,557876928,97.0954,0.2318965797530301,1013119.1245714285,74730.21828073659,23410781.600000013,8561422.049301201,0.07376251861038464,500,550.6528447343189,115.94828987651505,434.7045548578039,40.617540707576445,RC078,UKH2,500nm,1,2022-06-07T09:19:00Z,2022-06-07T09:47:00Z,2022-06-07T09:56:00Z,28,9,32.5,37,0.17388182194312155,0.012825961127087093,0.3210125943565321,0.28197052206992684,0.023678697465391557,0.020798855881762852
RC078_UKH2_500nM_C,RC078,UKH2,500nM,C,492579328,97.0954,0.2318965797530301,1013119.1245714285,74730.21828073659,23410781.600000013,8561422.049301201,0.07376251861038464,500,486.2007991492331,115.94828987651505,370.25250927271804,35.86339549562919,RC078,UKH2,500nm,1,2022-06-07T09:19:00Z,2022-06-07T09:47:00Z,2022-06-07T09:58:00Z,28,11,33.5,39,0.14810100370908721,0.010924303042308191,0.265255529031201,0.22784769801398033,0.019565915896671386,0.016806620065089525
RC078_UKH2_2000nM_A,RC078,UKH2,2000nM,A,1105823104,97.0954,0.2318965797530301,1013119.1245714285,74730.21828073659,23410781.600000013,8561422.049301201,0.07376251861038464,2000,1091.5035331780823,463.7931595060602,627.7103736720221,80.51204967934889,RC078,UKH2,2000nM,1,2022-06-07T09:46:00Z,2022-06-07T10:16:00Z,2022-06-07T10:24:00Z,30,8,34,38,0.2510841494688088,0.01852059924796561,0.443089675533192,0.3964486570560139,0.032683410437586366,0.029243051444156225
RC078_UKH2_2000nM_B,RC078,UKH2,2000nM,B,985485376,97.0954,0.2318965797530301,1013119.1245714285,74730.21828073659,23410781.600000013,8561422.049301201,0.07376251861038464,2000,972.7240875221676,463.7931595060602,508.9309280161074,71.7505786086233,RC078,UKH2,2000nM,1,2022-06-07T09:46:00Z,2022-06-07T10:16:00Z,2022-06-07T10:26:00Z,30,10,35,40,0.20357237120644292,0.015016010819675378,0.34898120778247355,0.3053585568096644,0.025741732833729217,0.02252401622951307
RC078_UKH2_2000nM_Blk,RC078,UKH2,2000nM,Blk,380775296,97.0954,0.2318965797530301,1013119.1245714285,74730.21828073659,23410781.600000013,8561422.049301201,0.07376251861038464,2000,375.84454459990206,463.7931595060602,-87.94861490615813,27.723240215661818,RC078,UKH2,2000nM,0.5,NA,NA,NA,NA,NA,NA,NA,-0.07035889192492649,-0.005189849075018432,NA,NA,NA,NA
