time,sst,sss,lat,lon,chla,N_N,pp_13c,chla_interp,N_N_interp,pp_13c_interp
2023-02-01T06:00:00Z,25.44483324686686,34.40483309427897,10.62227169672648,-140.0058598836263,0.2588592776033622,NA,NA,0.2588592776033622,0.3597748187585058,13.482523428874291
2023-02-01T07:00:00Z,25.496000003814697,34.45866673787435,10.418396552403768,-140.00601857503256,0.19482029555185065,NA,NA,0.19482029555185065,0.3423575359629657,13.578584160941492
2023-02-01T08:00:00Z,25.352833366394044,34.201833216349286,10.21663006146749,-140.0068557739258,0.2122119672380794,NA,NA,0.2122119672380794,0.32276859620011183,13.668179327798057
2023-02-01T09:00:00Z,25.389333152770995,34.192166328430176,10.018936697642008,-140.00514272054036,0.2028975278281556,NA,NA,0.2028975278281556,0.30185400417585584,13.749567128963234
2023-02-01T10:00:00Z,25.381500148773195,34.19016647338867,9.806600014368692,-140.0055923461914,0.192612256741506,NA,NA,0.192612256741506,0.2805664421705773,13.820318392235572
2023-02-01T11:00:00Z,25.358500003814697,34.22616640726725,9.596419954299927,-140.00647684733073,0.1745935475532531,NA,NA,0.1745935475532531,0.2599826318333785,13.876940385271249
2023-02-01T12:00:00Z,26.017166360219317,34.503333536783856,9.419511667887368,-140.0073656717936,0.13666378816732247,NA,13.914223202179931,0.13666378816732247,0.24132420082129863,13.914223202179931
2023-02-01T13:00:00Z,26.052665996551514,34.52000045776367,9.401753441492716,-140.0044848124186,0.1436594916158956,NA,NA,0.1436594916158956,0.22598290847095012,13.93175263670778
2023-02-01T14:00:00Z,26.040667311350504,34.51950035095215,9.406200122833251,-139.997694905599,0.15335702530762496,NA,NA,0.15335702530762496,0.2155513311916026,13.934757781513332
2023-02-01T15:00:00Z,26.019500446319583,34.51099853515625,9.412878290812174,-139.98795394897462,0.15132393826617077,0.21186043779252076,NA,0.15132393826617077,0.21186043779252076,13.924498417859999
2023-02-01T16:00:00Z,26.0041667620341,34.509165128072105,9.416289806365965,-139.9828033447266,0.16487908326535738,NA,NA,0.16487908326535738,0.21383351749196508,13.90214259142595
2023-02-01T17:00:00Z,26.000500011444093,34.5099983215332,9.416299819946287,-139.9828033447266,0.1774597189575504,NA,NA,0.1774597189575504,0.21828771036649566,13.868774813089697
2023-02-01T18:00:00Z,26.008500194549562,34.5099983215332,9.41629648208618,-139.9828033447266,0.17017277703515626,NA,NA,0.17017277703515626,0.22422255091278628,13.82540339542847
2023-02-01T19:00:00Z,25.996499919891356,34.504332605997725,9.41626477241516,-139.98279978434246,0.17020257149618367,NA,NA,0.17020257149618367,0.23077771922339113,13.772967029364168
2023-02-01T20:00:00Z,26.002000045776366,34.5,9.416299819946287,-139.9828033447266,0.18102369092820744,NA,NA,0.18102369092820744,0.23720933172556297,13.712340691214491
2023-02-01T21:00:00Z,26.021667162577312,34.5,9.4163498878479,-139.98269729614262,0.17631085683983397,NA,NA,0.17631085683983397,0.2428708876365443,13.644340958358598
2023-02-01T22:00:00Z,26.039000542958576,34.5,9.416399955749512,-139.9826049804688,0.1725414560079694,NA,NA,0.1725414560079694,0.24719783833602973,13.569730801458098
2023-02-01T23:00:00Z,26.016000175476073,34.5,9.416399955749512,-139.9826049804688,0.18964599853075567,0.2496950006542615,NA,0.18964599853075567,0.2496950006542615,13.48922391239782
2023-02-02T00:00:00Z,26.042666816711424,34.5,9.416399955749512,-139.9826049804688,0.17231289286844936,NA,NA,0.17231289286844936,0.25015387080263773,13.403488619589655
2023-02-02T01:00:00Z,26.068333212534586,34.5,9.416399955749512,-139.9826049804688,0.16341992982857878,NA,NA,0.16341992982857878,0.2501123359824682,13.313151435820323
2023-02-02T02:00:00Z,26.063832887013753,34.5,9.416399955749512,-139.9826049804688,0.16368809279779256,NA,NA,0.16368809279779256,0.24997703192917187,13.218800278257383
2023-02-02T03:00:00Z,26.041333389282226,34.5,9.416399955749512,-139.9826049804688,0.1694243337392594,0.2498079160423245,NA,0.1694243337392594,0.2498079160423245,13.120987395420938
2023-02-02T04:00:00Z,26.076333491007485,34.51466668446859,9.385696665445964,-140.0211031595866,0.1560686815403402,NA,NA,0.1560686815403402,0.24961816353791194,13.020232031768158
2023-02-02T05:00:00Z,26.050999863942465,34.51599985758464,9.396305036544799,-140.01507364908855,0.15995411804645995,NA,NA,0.15995411804645995,0.24940315250795994,12.917022856928487
2023-02-02T06:00:00Z,26.019000434875487,34.5,9.416069793701173,-139.9827944437663,0.1780592528807472,NA,NA,0.1780592528807472,0.2491565304523136,12.811820183489502
2023-02-02T07:00:00Z,26.019667116800942,34.50049991607666,9.416035079956055,-139.98276774088544,0.17074274101960119,NA,NA,0.17074274101960119,0.2488696197501075,12.705057994499182
2023-02-02T08:00:00Z,26.020333798726398,34.50949840545654,9.41602020263672,-139.98275705973307,0.16249625451580638,NA,NA,0.16249625451580638,0.24853024672313104,12.597145799463243
2023-02-02T09:00:00Z,26.018667093912757,34.5099983215332,9.416056569417318,-139.9827944437663,0.16548175981629978,NA,NA,0.16548175981629978,0.24812078382040773,12.488470335527591
2023-02-02T10:00:00Z,26.020833810170487,34.50983168284098,9.416063181559245,-139.98279266357423,0.15741259622701034,NA,NA,0.15741259622701034,0.24761471019286302,12.37939712870522
2023-02-02T11:00:00Z,26.02833398183187,34.50983168284098,9.416099548339844,-139.9828033447266,0.16019903120586543,NA,NA,0.16019903120586543,0.24697019375087625,12.270271928398978
2023-02-02T12:00:00Z,26.032334073384604,34.5099983215332,9.416256364186605,-139.98292719523113,0.16426702807831967,NA,NA,0.16426702807831967,0.24611717783832102,12.161422027056787
2023-02-02T13:00:00Z,26.00800018310547,34.509331766764326,9.436061636606853,-140.00259221394856,0.15858198465032045,NA,NA,0.15858198465032045,0.2449287469968221,12.053157475548826
2023-02-02T14:00:00Z,25.991833146413164,34.505332438151044,9.4459416230519615,-140.00844701131186,0.17022015618155595,NA,NA,0.17022015618155595,0.2431487592594204,11.945772203755054
2023-02-02T15:00:00Z,26.010333569844562,34.50716616312663,9.43360489209493,-139.9939203898112,0.17760845784890777,0.24017120751800777,NA,0.17760845784890777,0.24017120751800777,11.839545054877329
2023-02-02T16:00:00Z,26.03733418782552,34.51983375549317,9.4168062210083,-139.9824295043945,0.1765800365572878,NA,NA,0.1765800365572878,0.23511706610653577,11.734740741127476
2023-02-02T17:00:00Z,26.047833156585693,34.51933364868164,9.416866302490234,-139.98246002197266,0.17438516690597938,NA,NA,0.17438516690597938,0.2280482997424019,11.63161072767687
2023-02-02T18:00:00Z,26.066499614715575,34.51900024414063,9.416899681091309,-139.982470703125,0.1741872836377161,NA,NA,0.1741872836377161,0.2191763859599011,11.530394051072397
2023-02-02T19:00:00Z,26.088166777292887,34.52000045776367,9.416899681091309,-139.98247375488282,0.17778624111613237,NA,NA,0.17778624111613237,0.20875581922555592,11.431318077717895
2023-02-02T20:00:00Z,26.129333273569742,34.52000045776367,9.416871309280396,-139.98245849609373,0.17436822460968082,NA,NA,0.17436822460968082,0.1970956346155297,11.334599207479965
2023-02-02T21:00:00Z,26.17666686375936,34.52000045776367,9.416961431503296,-139.98221435546876,0.15778800879804036,NA,NA,0.15778800879804036,0.18457484565592253,11.240443526994884
2023-02-02T22:00:00Z,26.22499965031942,34.51933364868164,9.398043362299601,-139.99449157714844,0.1776993690583112,NA,NA,0.1776993690583112,0.1716634404796756,11.149047416822274
2023-02-02T23:00:00Z,26.18983351389567,34.52000045776367,9.470073223114014,-140.02965189615884,0.18570649569155934,NA,NA,0.18570649569155934,0.15895142013322036,11.060598116205165
2023-02-03T00:00:00Z,26.199333159128827,34.52083365122477,9.469703340530396,-140.0457748413086,0.15017795559792632,NA,NA,0.15017795559792632,0.14718971787636492,10.975274248850182
2023-02-03T01:00:00Z,26.2311666170756,34.52016709645589,9.434983380635579,-140.00605112711588,0.1473013680533919,NA,NA,0.1473013680533919,0.13734908578907176,10.893246312830927
2023-02-03T02:00:00Z,26.22166617711385,34.52000045776367,9.416671991348267,-139.9824981689453,0.15269771127052242,NA,NA,0.15269771127052242,0.13070687961806485,10.814677137438537
2023-02-03T03:00:00Z,26.215666039784747,34.52000045776367,9.41670036315918,-139.9824981689453,0.14916149856546876,0.1289784837938373,NA,0.14916149856546876,0.1289784837938373,10.73972230955216
2023-02-03T03:00:00Z,26.215666039784747,34.52000045776367,9.41670036315918,-139.9824981689453,0.14916149856546876,0.13097779895726333,NA,0.14916149856546876,0.13097779895726333,10.668530571875763
2023-02-03T04:00:00Z,26.197833855946858,34.52000045776367,9.416678667068481,-139.9824981689453,0.152063411468406,NA,NA,0.152063411468406,0.150143022049015,10.601244195183444
