Rep,Compound,Area,Cruise
220602_Smp_TN397_S9_1800_U_C,Dimethylsulfoniopropionate,178741824,TN397
220602_Smp_TN397_S9_600_U_A,Dimethylsulfoniopropionate,83734472,TN397
220602_Smp_TN397_S9_600_U_B,Dimethylsulfoniopropionate,58022968,TN397
220602_Smp_TN397_S9_600_U_C,Dimethylsulfoniopropionate,152710288,TN397
220602_Smp_TN397_U1_A,Dimethylsulfoniopropionate,400432832,TN397
220602_Smp_TN397_U1_B,Dimethylsulfoniopropionate,291877792,TN397
220602_Smp_TN397_U1_C,Dimethylsulfoniopropionate,350496704,TN397
220602_Smp_TN397_U10_A,Dimethylsulfoniopropionate,53357872,TN397
220602_Smp_TN397_U10_B,Dimethylsulfoniopropionate,66479232,TN397
220602_Smp_TN397_U10_C,Dimethylsulfoniopropionate,122326056,TN397
220602_Smp_TN397_U11_A,Dimethylsulfoniopropionate,188584288,TN397
220602_Smp_TN397_U11_B,Dimethylsulfoniopropionate,151444864,TN397
220602_Smp_TN397_U11_C,Dimethylsulfoniopropionate,71184864,TN397
220602_Smp_TN397_U12_A,Dimethylsulfoniopropionate,185096016,TN397
220602_Smp_TN397_U12_B,Dimethylsulfoniopropionate,316550688,TN397
220602_Smp_TN397_U12_C,Dimethylsulfoniopropionate,248900416,TN397
220602_Smp_TN397_U13_A,Dimethylsulfoniopropionate,54353180,TN397
220602_Smp_TN397_U13_B,Dimethylsulfoniopropionate,53499244,TN397
220602_Smp_TN397_U13_C,Dimethylsulfoniopropionate,104665720,TN397
220602_Smp_TN397_U2_A,Dimethylsulfoniopropionate,81154936,TN397
220602_Smp_TN397_U2_B,Dimethylsulfoniopropionate,42391548,TN397
220602_Smp_TN397_U2_C,Dimethylsulfoniopropionate,113023224,TN397
220602_Smp_TN397_U3_A,Dimethylsulfoniopropionate,148810064,TN397
220602_Smp_TN397_U3_B,Dimethylsulfoniopropionate,114817904,TN397
220602_Smp_TN397_U3_C,Dimethylsulfoniopropionate,227317808,TN397
220602_Smp_TN397_U4_A,Dimethylsulfoniopropionate,176370304,TN397
220602_Smp_TN397_U4_B,Dimethylsulfoniopropionate,325424704,TN397
220602_Smp_TN397_U4_C,Dimethylsulfoniopropionate,174840448,TN397
220602_Smp_TN397_U5_A,Dimethylsulfoniopropionate,77982864,TN397
220602_Smp_TN397_U5_B,Dimethylsulfoniopropionate,146146112,TN397
220602_Smp_TN397_U5_C,Dimethylsulfoniopropionate,71472488,TN397
220602_Smp_TN397_U6_A,Dimethylsulfoniopropionate,56244812,TN397
220602_Smp_TN397_U6_B,Dimethylsulfoniopropionate,68021696,TN397
220602_Smp_TN397_U6_C,Dimethylsulfoniopropionate,150074384,TN397
220602_Smp_TN397_U9_A,Dimethylsulfoniopropionate,57287780,TN397
220602_Smp_TN397_U9_B,Dimethylsulfoniopropionate,94863736,TN397
220602_Smp_TN397_U9_C,Dimethylsulfoniopropionate,163158544,TN397
220602_Smp_TN397_UCH1_Gluc_A,Dimethylsulfoniopropionate,67270816,TN397
220602_Smp_TN397_UCH1_Gluc_B,Dimethylsulfoniopropionate,78053208,TN397
220602_Smp_TN397_UCH1_Gluc_C,Dimethylsulfoniopropionate,53118304,TN397
220602_Smp_TN397_UKH1_0nM_A,Dimethylsulfoniopropionate,63836688,TN397
220602_Smp_TN397_UKH1_0nM_B,Dimethylsulfoniopropionate,104940136,TN397
220602_Smp_TN397_UKH1_0nM_C,Dimethylsulfoniopropionate,95104176,TN397
220602_Smp_TN397_UKH2_0nM_A,Dimethylsulfoniopropionate,60587472,TN397
220602_Smp_TN397_UKH2_0nM_B,Dimethylsulfoniopropionate,74655400,TN397
220602_Smp_TN397_UKH2_0nM_C,Dimethylsulfoniopropionate,125626952,TN397
220602_Smp_TN397_UKH3_0nM_A,Dimethylsulfoniopropionate,88215112,TN397
220602_Smp_TN397_UKH3_0nM_B,Dimethylsulfoniopropionate,108701160,TN397
220602_Smp_TN397_UKH3_0nM_C,Dimethylsulfoniopropionate,237322720,TN397
220602_Smp_TN397_UKH4_0nM_A,Dimethylsulfoniopropionate,234338112,TN397
220602_Smp_TN397_UKH4_0nM_B,Dimethylsulfoniopropionate,207405264,TN397
220602_Smp_TN397_UKH4_0nM_C,Dimethylsulfoniopropionate,162229984,TN397
220602_Smp_TN397_UKH5_0nM_A,Dimethylsulfoniopropionate,61228800,TN397
220602_Smp_TN397_UKH5_0nM_B,Dimethylsulfoniopropionate,63092380,TN397
220602_Smp_TN397_UKH5_0nM_C,Dimethylsulfoniopropionate,117444648,TN397
220602_Smp_TN397_UKT1_0nM_A,Dimethylsulfoniopropionate,101225176,TN397
220602_Smp_TN397_UKT1_0nM_B,Dimethylsulfoniopropionate,90259384,TN397
220602_Smp_TN397_UKT1_0nM_C,Dimethylsulfoniopropionate,82407824,TN397
220602_Smp_TN397_UKT2_0nM_A,Dimethylsulfoniopropionate,83980272,TN397
220602_Smp_TN397_UKT2_0nM_B,Dimethylsulfoniopropionate,64536216,TN397
220602_Smp_TN397_UKT2_0nM_C,Dimethylsulfoniopropionate,99348072,TN397
220602_Smp_TN397_UKT3_0nM_A,Dimethylsulfoniopropionate,73094360,TN397
220602_Smp_TN397_UKT3_0nM_B,Dimethylsulfoniopropionate,161620160,TN397
220602_Smp_TN397_UKT3_0nM_C,Dimethylsulfoniopropionate,102291296,TN397
220602_Smp_TN397_UKT4_0nM_A,Dimethylsulfoniopropionate,114738280,TN397
220602_Smp_TN397_UKT4_0nM_B,Dimethylsulfoniopropionate,115043336,TN397
220602_Smp_TN397_UKT4_0nM_C,Dimethylsulfoniopropionate,80246848,TN397
220602_Smp_TN397_UKT5_0nM_A,Dimethylsulfoniopropionate,58397872,TN397
220602_Smp_TN397_UKT5_0nM_B,Dimethylsulfoniopropionate,50397076,TN397
220602_Smp_TN397_UKT5_0nM_C,Dimethylsulfoniopropionate,33234728,TN397
220602_Smp_TN397_UnfiltMQ1_A,Dimethylsulfoniopropionate,0,TN397
220602_Smp_TN397_UnfiltMQ1_B,Dimethylsulfoniopropionate,0,TN397
220602_Smp_TN397_UnfiltMQ1_C,Dimethylsulfoniopropionate,0,TN397
220602_Smp_TN397_S4_2400_U_A,Glycine betaine,100077336,TN397
220602_Smp_TN397_S4_2400_U_B,Glycine betaine,94255928,TN397
220602_Smp_TN397_S4_2400_U_C,Glycine betaine,91402024,TN397
220602_Smp_TN397_S4_U_1800_A,Glycine betaine,166317616,TN397
220602_Smp_TN397_S4_U_1800_B,Glycine betaine,101610880,TN397
220602_Smp_TN397_S4_U_1800_C,Glycine betaine,114768872,TN397
220602_Smp_TN397_S4_U_600_A,Glycine betaine,109973072,TN397
220602_Smp_TN397_S4_U_600_B,Glycine betaine,99059952,TN397
220602_Smp_TN397_S4_U_600_C,Glycine betaine,121480024,TN397
220602_Smp_TN397_S6_U_A,Glycine betaine,132057032,TN397
220602_Smp_TN397_S6_U_B,Glycine betaine,100396880,TN397
220602_Smp_TN397_S6_U_C,Glycine betaine,99564392,TN397
220602_Smp_TN397_S7_1800_U_A,Glycine betaine,215630720,TN397
220602_Smp_TN397_S7_1800_U_B,Glycine betaine,163874896,TN397
220602_Smp_TN397_S7_1800_U_C,Glycine betaine,346603648,TN397
220602_Smp_TN397_S7_600_U_A,Glycine betaine,90470912,TN397
220602_Smp_TN397_S7_600_U_B,Glycine betaine,130714584,TN397
220602_Smp_TN397_S7_600_U_C,Glycine betaine,114228008,TN397
220602_Smp_TN397_S8_U_A,Glycine betaine,40257184,TN397
220602_Smp_TN397_S8_U_B,Glycine betaine,87039320,TN397
220602_Smp_TN397_S8_U_C,Glycine betaine,92143712,TN397
220602_Smp_TN397_S9_1800_U_A,Glycine betaine,339355264,TN397
220602_Smp_TN397_S9_1800_U_B,Glycine betaine,232444368,TN397
220602_Smp_TN397_S9_1800_U_C,Glycine betaine,277203232,TN397
220602_Smp_TN397_S9_600_U_A,Glycine betaine,204383776,TN397
220602_Smp_TN397_S9_600_U_B,Glycine betaine,291184000,TN397
220602_Smp_TN397_S9_600_U_C,Glycine betaine,221381120,TN397
220602_Smp_TN397_U1_A,Glycine betaine,409598048,TN397
220602_Smp_TN397_U1_B,Glycine betaine,355676928,TN397
220602_Smp_TN397_U1_C,Glycine betaine,323388960,TN397
220602_Smp_TN397_U10_A,Glycine betaine,167220224,TN397
220602_Smp_TN397_U10_B,Glycine betaine,175202752,TN397
220602_Smp_TN397_U10_C,Glycine betaine,144250512,TN397
220602_Smp_TN397_U11_A,Glycine betaine,249373440,TN397
220602_Smp_TN397_U11_B,Glycine betaine,196521392,TN397
220602_Smp_TN397_U11_C,Glycine betaine,153117232,TN397
220602_Smp_TN397_U12_A,Glycine betaine,398374016,TN397
220602_Smp_TN397_U12_B,Glycine betaine,387755968,TN397
220602_Smp_TN397_U12_C,Glycine betaine,378905952,TN397
220602_Smp_TN397_U13_A,Glycine betaine,126566344,TN397
220602_Smp_TN397_U13_B,Glycine betaine,99565400,TN397
220602_Smp_TN397_U13_C,Glycine betaine,187654080,TN397
220602_Smp_TN397_U2_A,Glycine betaine,125808752,TN397
220602_Smp_TN397_U2_B,Glycine betaine,116421056,TN397
220602_Smp_TN397_U2_C,Glycine betaine,282457248,TN397
220602_Smp_TN397_U3_A,Glycine betaine,155470640,TN397
220602_Smp_TN397_U3_B,Glycine betaine,136784928,TN397
220602_Smp_TN397_U3_C,Glycine betaine,215955888,TN397
220602_Smp_TN397_U4_A,Glycine betaine,267324720,TN397
220602_Smp_TN397_U4_B,Glycine betaine,376039712,TN397
220602_Smp_TN397_U4_C,Glycine betaine,233038592,TN397
220602_Smp_TN397_U5_A,Glycine betaine,126056992,TN397
220602_Smp_TN397_U5_B,Glycine betaine,168105264,TN397
220602_Smp_TN397_U5_C,Glycine betaine,69391272,TN397
220602_Smp_TN397_U6_A,Glycine betaine,77380344,TN397
220602_Smp_TN397_U6_B,Glycine betaine,86943288,TN397
220602_Smp_TN397_U6_C,Glycine betaine,155416464,TN397
220602_Smp_TN397_U9_A,Glycine betaine,124133648,TN397
220602_Smp_TN397_U9_B,Glycine betaine,107195408,TN397
220602_Smp_TN397_U9_C,Glycine betaine,139627728,TN397
220602_Smp_TN397_UCH1_Gluc_A,Glycine betaine,94608008,TN397
220602_Smp_TN397_UCH1_Gluc_B,Glycine betaine,106884544,TN397
220602_Smp_TN397_UCH1_Gluc_C,Glycine betaine,86269272,TN397
220602_Smp_TN397_UKH1_0nM_A,Glycine betaine,97583200,TN397
220602_Smp_TN397_UKH1_0nM_B,Glycine betaine,122505344,TN397
220602_Smp_TN397_UKH1_0nM_C,Glycine betaine,101092816,TN397
220602_Smp_TN397_UKH2_0nM_A,Glycine betaine,73454544,TN397
220602_Smp_TN397_UKH2_0nM_B,Glycine betaine,91589408,TN397
220602_Smp_TN397_UKH2_0nM_C,Glycine betaine,133669048,TN397
220602_Smp_TN397_UKH3_0nM_A,Glycine betaine,216657792,TN397
220602_Smp_TN397_UKH3_0nM_B,Glycine betaine,256807584,TN397
220602_Smp_TN397_UKH3_0nM_C,Glycine betaine,276817088,TN397
220602_Smp_TN397_UKH4_0nM_A,Glycine betaine,313974944,TN397
220602_Smp_TN397_UKH4_0nM_B,Glycine betaine,279855200,TN397
220602_Smp_TN397_UKH4_0nM_C,Glycine betaine,235775056,TN397
220602_Smp_TN397_UKH5_0nM_A,Glycine betaine,171751632,TN397
220602_Smp_TN397_UKH5_0nM_B,Glycine betaine,106093752,TN397
220602_Smp_TN397_UKH5_0nM_C,Glycine betaine,191543120,TN397
220602_Smp_TN397_UKT1_0nM_A,Glycine betaine,67067432,TN397
220602_Smp_TN397_UKT1_0nM_B,Glycine betaine,104913944,TN397
220602_Smp_TN397_UKT1_0nM_C,Glycine betaine,124185112,TN397
220602_Smp_TN397_UKT2_0nM_A,Glycine betaine,126297592,TN397
220602_Smp_TN397_UKT2_0nM_B,Glycine betaine,123252280,TN397
220602_Smp_TN397_UKT2_0nM_C,Glycine betaine,131728912,TN397
220602_Smp_TN397_UKT3_0nM_A,Glycine betaine,166526288,TN397
220602_Smp_TN397_UKT3_0nM_B,Glycine betaine,213634912,TN397
220602_Smp_TN397_UKT3_0nM_C,Glycine betaine,173347680,TN397
220602_Smp_TN397_UKT4_0nM_A,Glycine betaine,188164224,TN397
220602_Smp_TN397_UKT4_0nM_B,Glycine betaine,191298880,TN397
220602_Smp_TN397_UKT4_0nM_C,Glycine betaine,122632912,TN397
220602_Smp_TN397_UKT5_0nM_A,Glycine betaine,61955748,TN397
220602_Smp_TN397_UKT5_0nM_B,Glycine betaine,87060976,TN397
220602_Smp_TN397_UKT5_0nM_C,Glycine betaine,70001680,TN397
220602_Smp_TN397_UnfiltMQ1_A,Glycine betaine,208554464,TN397
220602_Smp_TN397_UnfiltMQ1_B,Glycine betaine,177429248,TN397
220602_Smp_TN397_UnfiltMQ1_C,Glycine betaine,164284240,TN397
220602_Smp_TN397_S4_2400_U_A,Gonyol,1610332,TN397
220602_Smp_TN397_S4_2400_U_B,Gonyol,3294999,TN397
220602_Smp_TN397_S4_2400_U_C,Gonyol,3583481,TN397
220602_Smp_TN397_S4_U_1800_A,Gonyol,3049534,TN397
220602_Smp_TN397_S4_U_1800_B,Gonyol,3945219,TN397
220602_Smp_TN397_S4_U_1800_C,Gonyol,2010636,TN397
220602_Smp_TN397_S4_U_600_A,Gonyol,2209967,TN397
220602_Smp_TN397_S4_U_600_B,Gonyol,4719844,TN397
220602_Smp_TN397_S4_U_600_C,Gonyol,6752106,TN397
220602_Smp_TN397_S6_U_A,Gonyol,3994968,TN397
220602_Smp_TN397_S6_U_B,Gonyol,2312344,TN397
220602_Smp_TN397_S6_U_C,Gonyol,3754546,TN397
220602_Smp_TN397_S7_1800_U_A,Gonyol,2050232,TN397
220602_Smp_TN397_S7_1800_U_B,Gonyol,4573698,TN397
220602_Smp_TN397_S7_1800_U_C,Gonyol,3916264,TN397
220602_Smp_TN397_S7_600_U_A,Gonyol,4557769,TN397
220602_Smp_TN397_S7_600_U_B,Gonyol,2187352,TN397
220602_Smp_TN397_S7_600_U_C,Gonyol,4031569,TN397
220602_Smp_TN397_S8_U_A,Gonyol,1711745,TN397
220602_Smp_TN397_S8_U_B,Gonyol,3466197,TN397
220602_Smp_TN397_S8_U_C,Gonyol,2712350,TN397
220602_Smp_TN397_S9_1800_U_A,Gonyol,7989013,TN397
220602_Smp_TN397_S9_1800_U_B,Gonyol,8109689,TN397
220602_Smp_TN397_S9_1800_U_C,Gonyol,4089555,TN397
220602_Smp_TN397_S9_600_U_A,Gonyol,5054498,TN397
220602_Smp_TN397_S9_600_U_B,Gonyol,9849530,TN397
220602_Smp_TN397_S9_600_U_C,Gonyol,2313803,TN397
220602_Smp_TN397_U1_A,Gonyol,11698298,TN397
220602_Smp_TN397_U1_B,Gonyol,10244047,TN397
220602_Smp_TN397_U1_C,Gonyol,12274675,TN397
220602_Smp_TN397_U10_A,Gonyol,2273195,TN397
220602_Smp_TN397_U10_B,Gonyol,5956314,TN397
220602_Smp_TN397_U10_C,Gonyol,4521225,TN397
220602_Smp_TN397_U11_A,Gonyol,6056462,TN397
220602_Smp_TN397_U11_B,Gonyol,4995019,TN397
220602_Smp_TN397_U11_C,Gonyol,3851048,TN397
220602_Smp_TN397_U12_A,Gonyol,5296159,TN397
220602_Smp_TN397_U12_B,Gonyol,6893728,TN397
220602_Smp_TN397_U12_C,Gonyol,5514881,TN397
220602_Smp_TN397_U13_A,Gonyol,1569053,TN397
220602_Smp_TN397_U13_B,Gonyol,1695080,TN397
220602_Smp_TN397_U13_C,Gonyol,2301187,TN397
220602_Smp_TN397_U2_A,Gonyol,3479145,TN397
220602_Smp_TN397_U2_B,Gonyol,3159613,TN397
220602_Smp_TN397_U2_C,Gonyol,5999271,TN397
220602_Smp_TN397_U3_A,Gonyol,3259413,TN397
220602_Smp_TN397_U3_B,Gonyol,3081958,TN397
220602_Smp_TN397_U3_C,Gonyol,9714897,TN397
220602_Smp_TN397_U4_A,Gonyol,7034494,TN397
220602_Smp_TN397_U4_B,Gonyol,8951744,TN397
220602_Smp_TN397_U4_C,Gonyol,4152157,TN397
220602_Smp_TN397_U5_A,Gonyol,4692760,TN397
220602_Smp_TN397_U5_B,Gonyol,1700118,TN397
220602_Smp_TN397_U5_C,Gonyol,1407450,TN397
220602_Smp_TN397_U6_A,Gonyol,2771011,TN397
220602_Smp_TN397_U6_B,Gonyol,3406957,TN397
220602_Smp_TN397_U6_C,Gonyol,4591846,TN397
220602_Smp_TN397_U9_A,Gonyol,6688859,TN397
220602_Smp_TN397_U9_B,Gonyol,2528601,TN397
220602_Smp_TN397_U9_C,Gonyol,7279418,TN397
220602_Smp_TN397_UCH1_Gluc_A,Gonyol,2405449,TN397
220602_Smp_TN397_UCH1_Gluc_B,Gonyol,6306430,TN397
220602_Smp_TN397_UCH1_Gluc_C,Gonyol,2003541,TN397
220602_Smp_TN397_UKH1_0nM_A,Gonyol,1883995,TN397
220602_Smp_TN397_UKH1_0nM_B,Gonyol,8280313,TN397
220602_Smp_TN397_UKH1_0nM_C,Gonyol,3676577,TN397
220602_Smp_TN397_UKH2_0nM_A,Gonyol,4090992,TN397
220602_Smp_TN397_UKH2_0nM_B,Gonyol,4881846,TN397
220602_Smp_TN397_UKH2_0nM_C,Gonyol,5121401,TN397
220602_Smp_TN397_UKH3_0nM_A,Gonyol,6606222,TN397
220602_Smp_TN397_UKH3_0nM_B,Gonyol,7609282,TN397
220602_Smp_TN397_UKH3_0nM_C,Gonyol,9022079,TN397
220602_Smp_TN397_UKH4_0nM_A,Gonyol,5018121,TN397
220602_Smp_TN397_UKH4_0nM_B,Gonyol,5039866,TN397
220602_Smp_TN397_UKH4_0nM_C,Gonyol,4355758,TN397
220602_Smp_TN397_UKH5_0nM_A,Gonyol,5848298,TN397
220602_Smp_TN397_UKH5_0nM_B,Gonyol,2574247,TN397
220602_Smp_TN397_UKH5_0nM_C,Gonyol,4782139,TN397
220602_Smp_TN397_UKT1_0nM_A,Gonyol,3290580,TN397
220602_Smp_TN397_UKT1_0nM_B,Gonyol,5361162,TN397
220602_Smp_TN397_UKT1_0nM_C,Gonyol,3169261,TN397
220602_Smp_TN397_UKT2_0nM_A,Gonyol,8350892,TN397
220602_Smp_TN397_UKT2_0nM_B,Gonyol,6491953,TN397
220602_Smp_TN397_UKT2_0nM_C,Gonyol,5656866,TN397
220602_Smp_TN397_UKT3_0nM_A,Gonyol,2772741,TN397
220602_Smp_TN397_UKT3_0nM_B,Gonyol,3475764,TN397
220602_Smp_TN397_UKT3_0nM_C,Gonyol,8580183,TN397
220602_Smp_TN397_UKT4_0nM_A,Gonyol,2458789,TN397
220602_Smp_TN397_UKT4_0nM_B,Gonyol,2631777,TN397
220602_Smp_TN397_UKT4_0nM_C,Gonyol,2530512,TN397
220602_Smp_TN397_UKT5_0nM_A,Gonyol,2890178,TN397
220602_Smp_TN397_UKT5_0nM_B,Gonyol,1534896,TN397
220602_Smp_TN397_UKT5_0nM_C,Gonyol,1020816,TN397
220602_Smp_TN397_UnfiltMQ1_A,Gonyol,181430,TN397
220602_Smp_TN397_UnfiltMQ1_B,Gonyol,95716,TN397
220602_Smp_TN397_UnfiltMQ1_C,Gonyol,3208519,TN397
220602_Smp_TN397_S4_2400_U_A,Homarine,1882790,TN397
220602_Smp_TN397_S4_2400_U_B,Homarine,2944286,TN397
220602_Smp_TN397_S4_2400_U_C,Homarine,3244864,TN397
220602_Smp_TN397_S4_U_1800_A,Homarine,2396209,TN397
220602_Smp_TN397_S4_U_1800_B,Homarine,3565609,TN397
220602_Smp_TN397_S4_U_1800_C,Homarine,2641369,TN397
220602_Smp_TN397_S4_U_600_A,Homarine,5228748,TN397
220602_Smp_TN397_S4_U_600_B,Homarine,5971387,TN397
220602_Smp_TN397_S4_U_600_C,Homarine,7738459,TN397
220602_Smp_TN397_S6_U_A,Homarine,7572275,TN397
220602_Smp_TN397_S6_U_B,Homarine,5248295,TN397
220602_Smp_TN397_S6_U_C,Homarine,7297881,TN397
220602_Smp_TN397_S7_1800_U_A,Homarine,16202926,TN397
220602_Smp_TN397_S7_1800_U_B,Homarine,15555807,TN397
220602_Smp_TN397_S7_1800_U_C,Homarine,55174748,TN397
220602_Smp_TN397_S7_600_U_A,Homarine,7596997,TN397
220602_Smp_TN397_S7_600_U_B,Homarine,7699482,TN397
220602_Smp_TN397_S7_600_U_C,Homarine,6385997,TN397
220602_Smp_TN397_S8_U_A,Homarine,3778236,TN397
220602_Smp_TN397_S8_U_B,Homarine,6240653,TN397
220602_Smp_TN397_S8_U_C,Homarine,4973158,TN397
220602_Smp_TN397_S9_1800_U_A,Homarine,39875224,TN397
220602_Smp_TN397_S9_1800_U_B,Homarine,28277066,TN397
220602_Smp_TN397_S9_1800_U_C,Homarine,34451644,TN397
220602_Smp_TN397_S9_600_U_A,Homarine,10346496,TN397
220602_Smp_TN397_S9_600_U_B,Homarine,16495946,TN397
220602_Smp_TN397_S9_600_U_C,Homarine,12074532,TN397
220602_Smp_TN397_U1_A,Homarine,173730464,TN397
220602_Smp_TN397_U1_B,Homarine,124971784,TN397
220602_Smp_TN397_U1_C,Homarine,128813952,TN397
220602_Smp_TN397_U10_A,Homarine,13152454,TN397
220602_Smp_TN397_U10_B,Homarine,13622814,TN397
220602_Smp_TN397_U10_C,Homarine,11467044,TN397
220602_Smp_TN397_U11_A,Homarine,25643682,TN397
220602_Smp_TN397_U11_B,Homarine,17814864,TN397
220602_Smp_TN397_U11_C,Homarine,13335004,TN397
220602_Smp_TN397_U12_A,Homarine,63203988,TN397
220602_Smp_TN397_U12_B,Homarine,43691176,TN397
220602_Smp_TN397_U12_C,Homarine,44667388,TN397
220602_Smp_TN397_U13_A,Homarine,8285297,TN397
220602_Smp_TN397_U13_B,Homarine,5246079,TN397
220602_Smp_TN397_U13_C,Homarine,15308473,TN397
220602_Smp_TN397_U2_A,Homarine,30918032,TN397
220602_Smp_TN397_U2_B,Homarine,36706776,TN397
220602_Smp_TN397_U2_C,Homarine,36607252,TN397
220602_Smp_TN397_U3_A,Homarine,22459234,TN397
220602_Smp_TN397_U3_B,Homarine,18765666,TN397
220602_Smp_TN397_U3_C,Homarine,29909154,TN397
220602_Smp_TN397_U4_A,Homarine,60199496,TN397
220602_Smp_TN397_U4_B,Homarine,81165488,TN397
220602_Smp_TN397_U4_C,Homarine,44749296,TN397
220602_Smp_TN397_U5_A,Homarine,22777662,TN397
220602_Smp_TN397_U5_B,Homarine,32075456,TN397
220602_Smp_TN397_U5_C,Homarine,13265193,TN397
220602_Smp_TN397_U6_A,Homarine,3093799,TN397
220602_Smp_TN397_U6_B,Homarine,4709151,TN397
220602_Smp_TN397_U6_C,Homarine,4878300,TN397
220602_Smp_TN397_U9_A,Homarine,17503090,TN397
220602_Smp_TN397_U9_B,Homarine,16740705,TN397
220602_Smp_TN397_U9_C,Homarine,18007188,TN397
220602_Smp_TN397_UCH1_Gluc_A,Homarine,3004649,TN397
220602_Smp_TN397_UCH1_Gluc_B,Homarine,3234627,TN397
220602_Smp_TN397_UCH1_Gluc_C,Homarine,2130309,TN397
220602_Smp_TN397_UKH1_0nM_A,Homarine,3168985,TN397
220602_Smp_TN397_UKH1_0nM_B,Homarine,5667284,TN397
220602_Smp_TN397_UKH1_0nM_C,Homarine,2685458,TN397
220602_Smp_TN397_UKH2_0nM_A,Homarine,6517263,TN397
220602_Smp_TN397_UKH2_0nM_B,Homarine,10123669,TN397
220602_Smp_TN397_UKH2_0nM_C,Homarine,15043282,TN397
220602_Smp_TN397_UKH3_0nM_A,Homarine,17690530,TN397
220602_Smp_TN397_UKH3_0nM_B,Homarine,25677404,TN397
220602_Smp_TN397_UKH3_0nM_C,Homarine,19606148,TN397
220602_Smp_TN397_UKH4_0nM_A,Homarine,41391100,TN397
220602_Smp_TN397_UKH4_0nM_B,Homarine,47245516,TN397
220602_Smp_TN397_UKH4_0nM_C,Homarine,51910728,TN397
220602_Smp_TN397_UKH5_0nM_A,Homarine,17826538,TN397
220602_Smp_TN397_UKH5_0nM_B,Homarine,11652755,TN397
220602_Smp_TN397_UKH5_0nM_C,Homarine,17368910,TN397
220602_Smp_TN397_UKT1_0nM_A,Homarine,5997503,TN397
220602_Smp_TN397_UKT1_0nM_B,Homarine,5402974,TN397
220602_Smp_TN397_UKT1_0nM_C,Homarine,5732001,TN397
220602_Smp_TN397_UKT2_0nM_A,Homarine,10030547,TN397
220602_Smp_TN397_UKT2_0nM_B,Homarine,6697819,TN397
220602_Smp_TN397_UKT2_0nM_C,Homarine,10435809,TN397
220602_Smp_TN397_UKT3_0nM_A,Homarine,10894601,TN397
220602_Smp_TN397_UKT3_0nM_B,Homarine,19952616,TN397
220602_Smp_TN397_UKT3_0nM_C,Homarine,14230706,TN397
220602_Smp_TN397_UKT4_0nM_A,Homarine,13423568,TN397
220602_Smp_TN397_UKT4_0nM_B,Homarine,11961592,TN397
220602_Smp_TN397_UKT4_0nM_C,Homarine,9747996,TN397
220602_Smp_TN397_UKT5_0nM_A,Homarine,4923233,TN397
220602_Smp_TN397_UKT5_0nM_B,Homarine,5558994,TN397
220602_Smp_TN397_UKT5_0nM_C,Homarine,4503302,TN397
220602_Smp_TN397_UnfiltMQ1_A,Homarine,88778,TN397
220602_Smp_TN397_UnfiltMQ1_B,Homarine,81531,TN397
220602_Smp_TN397_UnfiltMQ1_C,Homarine,494587,TN397
220602_Smp_TN397_S4_2400_U_A,Proline betaine,1271100,TN397
220602_Smp_TN397_S4_2400_U_B,Proline betaine,1221800,TN397
220602_Smp_TN397_S4_2400_U_C,Proline betaine,891197,TN397
220602_Smp_TN397_S4_U_1800_A,Proline betaine,653099,TN397
220602_Smp_TN397_S4_U_1800_B,Proline betaine,1260848,TN397
220602_Smp_TN397_S4_U_1800_C,Proline betaine,810987,TN397
220602_Smp_TN397_S4_U_600_A,Proline betaine,1230716,TN397
220602_Smp_TN397_S4_U_600_B,Proline betaine,1530987,TN397
220602_Smp_TN397_S4_U_600_C,Proline betaine,1659184,TN397
220602_Smp_TN397_S6_U_A,Proline betaine,1052229,TN397
220602_Smp_TN397_S6_U_B,Proline betaine,990766,TN397
220602_Smp_TN397_S6_U_C,Proline betaine,402978,TN397
220602_Smp_TN397_S7_1800_U_A,Proline betaine,2842276,TN397
220602_Smp_TN397_S7_1800_U_B,Proline betaine,867860,TN397
220602_Smp_TN397_S7_1800_U_C,Proline betaine,3613170,TN397
220602_Smp_TN397_S7_600_U_A,Proline betaine,492342,TN397
220602_Smp_TN397_S7_600_U_B,Proline betaine,386781,TN397
220602_Smp_TN397_S7_600_U_C,Proline betaine,1103854,TN397
220602_Smp_TN397_S8_U_A,Proline betaine,730549,TN397
220602_Smp_TN397_S8_U_B,Proline betaine,607049,TN397
220602_Smp_TN397_S8_U_C,Proline betaine,577560,TN397
220602_Smp_TN397_S9_1800_U_A,Proline betaine,2169844,TN397
220602_Smp_TN397_S9_1800_U_B,Proline betaine,1799323,TN397
220602_Smp_TN397_S9_1800_U_C,Proline betaine,1993186,TN397
220602_Smp_TN397_S9_600_U_A,Proline betaine,902673,TN397
220602_Smp_TN397_S9_600_U_B,Proline betaine,1316298,TN397
220602_Smp_TN397_S9_600_U_C,Proline betaine,1116880,TN397
220602_Smp_TN397_U1_A,Proline betaine,4383123,TN397
220602_Smp_TN397_U1_B,Proline betaine,3344226,TN397
220602_Smp_TN397_U1_C,Proline betaine,4351993,TN397
220602_Smp_TN397_U10_A,Proline betaine,1023022,TN397
220602_Smp_TN397_U10_B,Proline betaine,1545294,TN397
220602_Smp_TN397_U10_C,Proline betaine,1168219,TN397
220602_Smp_TN397_U11_A,Proline betaine,1623008,TN397
220602_Smp_TN397_U11_B,Proline betaine,1057988,TN397
