time,lat,lon,depth,sst,sss,SRP
2017-05-31T12:19:00.000Z,32.12,-158,5,19.71,32.42,64.8571684587814
2017-05-31T12:20:00.000Z,32.13,-158,5,19.73,32.42,65.5333333333333
2017-05-31T12:21:00.000Z,32.13,-158,5,19.73,32.42,64.7654680063459
2017-05-31T12:22:00.000Z,32.13,-158,5,19.7,32.42,63.8736559139785
2017-05-31T12:23:00.000Z,32.14,-158,5,19.7,32.41,63.9190022915565
2017-05-31T12:24:00.000Z,32.14,-158,5,19.74,32.41,64.1306187202538
2017-05-31T12:25:00.000Z,32.14,-158,5,19.73,32.42,63.9205394568982
2017-05-31T12:26:00.000Z,32.15,-158,5,19.73,32.42,63.4050766790058
2017-05-31T12:27:00.000Z,32.15,-158,5,19.75,32.41,62.6442652329749
2017-05-31T12:28:00.000Z,32.15,-158,5,19.79,32.41,62.170220521232
2017-05-31T12:29:00.000Z,32.15,-158,5,19.82,32.41,61.630017921147
2017-05-31T12:30:00.000Z,32.16,-158,5,19.87,32.42,60.5235663082437
2017-05-31T12:31:00.000Z,32.16,-158,5,19.9,32.42,59.4785842293907
2017-05-31T12:32:00.000Z,32.16,-158,5,19.92,32.42,60.3517539220871
2017-05-31T12:33:00.000Z,32.17,-158,5,19.96,32.43,59.1696737743758
2017-05-31T12:34:00.000Z,32.17,-158,5,20.01,32.43,59.2029790234444
2017-05-31T12:35:00.000Z,32.17,-158,5,20,32.43,59.2936717786004
2017-05-31T12:36:00.000Z,32.18,-158,5,19.99,32.43,59.8260433752506
2017-05-31T12:37:00.000Z,32.18,-158,5,20.02,32.42,58.8571168215783
2017-05-31T12:38:00.000Z,32.18,-158,5,20.04,32.41,57.9937422880311
2017-05-31T12:39:00.000Z,32.19,-158,5,20.04,32.41,56.6202508960574
2017-05-31T12:40:00.000Z,32.19,-158,5,20.01,32.41,55.8518817204301
2017-05-31T12:41:00.000Z,32.19,-158,5,20.04,32.41,55.4480904708936
2017-05-31T12:42:00.000Z,32.19,-158,5,20.04,32.41,54.6839605734767
2017-05-31T12:43:00.000Z,32.2,-158,5,20.05,32.41,54.3458781362008
2017-05-31T12:44:00.000Z,32.2,-158,5,20.06,32.41,53.6082437275987
2017-05-31T12:45:00.000Z,32.2,-158,5,20.07,32.41,52.1637096774194
2017-05-31T12:46:00.000Z,32.21,-158,5,20.11,32.41,53.5123929287407
2017-05-31T12:47:00.000Z,32.21,-158,5,20.14,32.41,52.1022401433692
2017-05-31T12:48:00.000Z,32.21,-158,5,20.15,32.4,52.3173835125449
2017-05-31T12:49:00.000Z,32.22,-158,5,20.18,32.41,52.3173835125448
2017-05-31T12:50:00.000Z,32.22,-158,5,20.16,32.4,52.2251792114696
2017-05-31T12:51:00.000Z,32.22,-158,5,20.12,32.39,51.702688172043
2017-05-31T12:52:00.000Z,32.22,-158,5,20.1,32.38,52.1289441212762
2017-05-31T12:53:00.000Z,32.23,-158,5,20.09,32.37,50.2305449243667
2017-05-31T12:54:00.000Z,32.23,-158,5,20.07,32.36,50.8894764674775
2017-05-31T12:55:00.000Z,32.23,-158,5,20.05,32.36,51.6412186379928
2017-05-31T12:56:00.000Z,32.24,-158,5,20.04,32.35,51.5797491039427
2017-05-31T12:57:00.000Z,32.24,-158,5,20.03,32.34,50.7806451612903
2017-05-31T12:58:00.000Z,32.24,-158,5,20.01,32.33,52.7301075268817
2017-05-31T12:59:00.000Z,32.25,-158,5,19.97,32.33,54.0885590667616
2017-05-31T13:00:00.000Z,32.25,-158,5,19.87,32.37,55.4470106066414
2017-05-31T13:01:00.000Z,32.25,-158,5,19.84,32.33,56.8054621465213
2017-05-31T13:02:00.000Z,32.25,-158,5,19.83,32.31,58.1639136864012
2017-05-31T13:03:00.000Z,32.25,-158,5,19.81,32.3,59.522365226281
2017-05-31T13:04:00.000Z,32.25,-158,5,19.8,32.29,60.8808167661609
2017-05-31T13:05:00.000Z,32.25,-158,5,19.79,32.28,62.2392683060407
2017-05-31T13:06:00.000Z,32.25,-158,5,19.79,32.28,63.5977198459206
2017-05-31T13:07:00.000Z,32.25,-158,5,19.79,32.27,64.9561713858005
2017-05-31T13:08:00.000Z,32.25,-158,5,19.78,32.26,66.3146229256803
2017-05-31T13:09:00.000Z,32.26,-158,5,19.78,32.26,67.6730744655602
2017-05-31T13:10:00.000Z,32.26,-158,5,19.78,32.25,69.03152600544
2017-05-31T13:11:00.000Z,32.26,-158,5,19.77,32.24,70.3899775453199
2017-05-31T13:12:00.000Z,32.26,-158,5,19.77,32.23,71.7484290851998
2017-05-31T13:13:00.000Z,32.26,-158,5,19.77,32.22,73.1068806250796
2017-05-31T13:14:00.000Z,32.26,-158,5,19.76,32.21,74.4653321649595
2017-05-31T13:15:00.000Z,32.26,-158,5,19.77,32.28,75.8237837048394
2017-05-31T13:16:00.000Z,32.26,-158,5,19.77,32.28,77.1822352447192
2017-05-31T13:17:00.000Z,32.26,-158,5,19.77,32.27,78.5406867845991
2017-05-31T13:18:00.000Z,32.26,-158,5,19.78,32.27,79.8991383244789
2017-05-31T13:32:00.000Z,32.26,-158,5,19.83,32.27,78.9862007168454
2017-05-31T13:33:00.000Z,32.26,-158,5,19.82,32.26,75.9434587813615
2017-05-31T13:34:00.000Z,32.26,-158,5,19.82,32.26,74.1180151595271
2017-05-31T13:35:00.000Z,32.26,-158,5,19.82,32.25,72.4396953405013
2017-05-31T13:36:00.000Z,32.26,-158,5,19.82,32.25,70.9336917562719
2017-05-31T13:37:00.000Z,32.26,-158,5,19.82,32.25,69.3415300546443
2017-05-31T13:38:00.000Z,32.26,-158,5,19.82,32.25,69.3292327319113
2017-05-31T13:39:00.000Z,32.26,-158,5,19.82,32.25,69.311299136259
2017-05-31T13:40:00.000Z,32.26,-158,5,19.83,32.24,68.229032258064
2017-05-31T13:41:00.000Z,32.26,-158,5,19.82,32.23,67.7987455197127
2017-05-31T13:42:00.000Z,32.26,-158,5,19.83,32.22,67.9811387273042
2017-05-31T13:43:00.000Z,32.26,-158,5,19.83,32.21,68.4540732640782
2017-05-31T13:44:00.000Z,32.26,-158,5,19.82,32.22,67.9206768905336
2017-05-31T13:45:00.000Z,32.26,-158,5,19.83,32.49,68.7973735237083
2017-05-31T13:46:00.000Z,32.26,-158,5,19.83,32.72,66.7975214142514
2017-05-31T13:47:00.000Z,32.26,-158,5,19.83,32.74,66.6509783183496
2017-05-31T13:48:00.000Z,32.26,-158,5,19.83,32.76,65.9556671954869
2017-05-31T13:49:00.000Z,32.26,-158,5,19.83,32.76,66.3599416803348
2017-05-31T13:50:00.000Z,32.26,-158,5,19.83,32.75,66.3486691344962
2017-05-31T13:51:00.000Z,32.26,-158,5,19.83,32.74,65.4014336917557
2017-05-31T13:52:00.000Z,32.26,-158,5,19.84,32.74,66.4771505376339
2017-05-31T13:53:00.000Z,32.26,-158,5,19.83,32.75,65.4115106645509
2017-05-31T13:54:00.000Z,32.26,-158,5,19.83,32.74,65.9853942652325
2017-05-31T13:55:00.000Z,32.26,-158,5,19.83,32.73,65.462903225806
2017-05-31T13:56:00.000Z,32.26,-158,5,19.83,32.73,64.9404121863794
2017-05-31T13:57:00.000Z,32.26,-158,5,19.82,32.74,65.1998942358535
2017-05-31T13:58:00.000Z,32.26,-158,5,19.82,32.75,65.1862903225802
2017-05-31T13:59:00.000Z,32.26,-158,5,19.83,32.74,65.0326164874547
2017-05-31T14:00:00.000Z,32.26,-158,5,19.83,32.73,64.680756395995
2017-05-31T14:01:00.000Z,32.26,-158,5,19.84,32.72,64.4138903578348
2017-05-31T14:02:00.000Z,32.26,-158,5,19.83,32.72,64.8789426523292
2017-05-31T14:03:00.000Z,32.26,-158,5,19.83,32.71,67.5836021505371
2017-05-31T14:04:00.000Z,32.26,-158,5,19.83,32.69,66.3184382161109
2017-05-31T14:05:00.000Z,32.26,-158,5,19.83,32.68,66.3542114695336
2017-05-31T14:06:00.000Z,32.26,-158,5,19.83,32.67,67.184050179211
2017-05-31T14:07:00.000Z,32.26,-158,5,19.82,32.66,67.184050179211
2017-05-31T14:08:00.000Z,32.26,-158,5,19.83,32.64,67.4913978494619
2017-05-31T14:09:00.000Z,32.26,-158,5,19.84,32.64,67.9539821396022
2017-05-31T14:10:00.000Z,32.26,-158,5,19.83,32.63,67.4067512779829
2017-05-31T14:11:00.000Z,32.26,-158,5,19.83,32.61,67.5789137962452
2017-05-31T14:12:00.000Z,32.26,-158,5,19.84,32.6,67.6788295434509
2017-05-31T14:13:00.000Z,32.26,-158,5,19.83,32.59,67.4067512779829
2017-05-31T14:14:00.000Z,32.26,-158,5,19.82,32.58,67.5164024056857
2017-05-31T14:15:00.000Z,32.26,-158,5,19.83,32.57,67.4369821963683
2017-05-31T14:16:00.000Z,32.26,-158,5,19.83,32.56,66.4771505376339
2017-05-31T14:17:00.000Z,32.26,-158,5,19.84,32.55,65.8598505558588
2017-05-31T14:18:00.000Z,32.26,-158,5,19.83,32.72,66.6509783183496
2017-05-31T14:19:00.000Z,32.26,-158,5,19.83,32.88,66.0161290322575
2017-05-31T14:20:00.000Z,32.26,-158,5,19.84,32.89,65.0633512544798
2017-05-31T14:21:00.000Z,32.26,-158,5,19.84,32.89,65.2347366502637
2017-05-31T14:22:00.000Z,32.26,-158,5,19.84,32.89,64.3836594394495
2017-05-31T14:23:00.000Z,32.26,-158,5,19.83,32.9,64.4533442682699
2017-05-31T14:24:00.000Z,32.26,-158,5,19.83,32.9,65.0487396439269
2017-05-31T14:25:00.000Z,32.26,-158,5,19.83,32.9,63.6278864798161
2017-05-31T14:26:00.000Z,32.26,-158,5,19.83,32.9,64.0470202296332
2017-05-31T14:27:00.000Z,32.26,-158,5,19.83,32.91,63.5674246430454
2017-05-31T14:28:00.000Z,32.26,-158,5,19.83,32.91,63.046837980681
2017-05-31T14:29:00.000Z,32.26,-158,5,19.83,32.91,62.671769637324
2017-05-31T14:30:00.000Z,32.26,-158,5,19.82,32.91,62.3884188260174
2017-05-31T14:31:00.000Z,32.26,-158,5,19.82,32.91,62.5123655913972
2017-05-31T14:32:00.000Z,32.26,-158,5,19.83,32.9,74.5194145758657
2017-05-31T14:33:00.000Z,32.26,-158,5,19.84,32.89,64.5783670493889
2017-05-31T14:34:00.000Z,32.26,-158,5,19.84,32.89,62.8197132616481
2017-05-31T14:35:00.000Z,32.26,-158,5,19.84,32.89,62.5093424995587
2017-05-31T14:36:00.000Z,32.26,-158,5,19.84,32.89,62.2972222222216
2017-05-31T14:37:00.000Z,32.26,-158,5,19.84,32.89,62.3279569892467
2017-05-31T14:38:00.000Z,32.26,-158,5,19.82,32.89,62.420161290322
2017-05-31T14:39:00.000Z,32.26,-158,5,19.82,32.89,62.2372642340907
2017-05-31T14:40:00.000Z,32.26,-158,5,19.84,32.89,62.0513440860209
2017-05-31T14:41:00.000Z,32.26,-158,5,19.82,32.88,61.9898745519707
2017-05-31T14:42:00.000Z,32.26,-158,5,19.83,32.89,62.086109642164
2017-05-31T14:43:00.000Z,32.26,-158,5,19.83,32.88,61.9841443411695
2017-05-31T14:44:00.000Z,32.26,-158,5,19.82,32.88,62.2674951524761
2017-05-31T14:45:00.000Z,32.26,-158,5,19.82,32.88,61.7556544308485
2017-05-31T14:46:00.000Z,32.26,-158,5,19.82,32.88,62.2357526881714
2017-05-31T14:47:00.000Z,32.26,-158,5,19.84,32.88,62.2664874551965
2017-05-31T14:48:00.000Z,32.26,-158,5,19.83,32.87,61.6517921146948
2017-05-31T14:49:00.000Z,32.26,-158,5,19.83,32.88,62.2050179211464
2017-05-31T14:50:00.000Z,32.26,-158,5,19.83,32.88,62.6302661731001
2017-05-31T14:51:00.000Z,32.26,-158,5,19.83,32.87,65.9536176416981
2017-05-31T14:52:00.000Z,32.26,-158,5,19.84,32.87,58.3072448439973
2017-05-31T14:53:00.000Z,32.26,-158,5,19.83,32.86,57.5025985663077
2017-05-31T14:54:00.000Z,32.26,-158,5,19.83,32.87,57.6562724014331
2017-05-31T14:55:00.000Z,32.26,-158,5,19.82,32.87,57.7933192314466
2017-05-31T14:56:00.000Z,32.26,-158,5,19.82,32.86,58.1709495170397
2017-05-31T14:57:00.000Z,32.26,-158,5,19.81,32.86,59.728098008108
2017-05-31T14:58:00.000Z,32.26,-158,5,19.8,32.86,60.4224014336912
2017-05-31T14:59:00.000Z,32.26,-158,5,19.79,32.84,61.037096774193
2017-05-31T15:00:00.000Z,32.26,-158,5,19.79,32.83,61.7535695399254
2017-05-31T15:01:00.000Z,32.26,-158,5,19.78,32.83,61.6517921146948
2017-05-31T15:02:00.000Z,32.26,-158,5,19.78,32.83,61.9591397849457
2017-05-31T15:03:00.000Z,32.26,-158,5,19.77,32.82,61.7747311827951
2017-05-31T15:04:00.000Z,32.26,-158,5,19.77,32.82,61.9047241318521
2017-05-31T15:05:00.000Z,32.26,-158,5,19.77,32.82,62.0513440860209
2017-05-31T15:06:00.000Z,32.26,-158,5,19.77,32.82,61.9284050179206
2017-05-31T15:07:00.000Z,32.26,-158,5,19.78,32.82,61.72333862154
2017-05-31T15:08:00.000Z,32.27,-158,5,19.78,32.82,61.8591215600505
2017-05-31T15:09:00.000Z,32.27,-158,5,19.79,32.82,62.17680239732
2017-05-31T15:10:00.000Z,32.27,-158,5,19.79,32.82,61.9954168870081
2017-05-31T15:11:00.000Z,32.27,-158,5,19.77,32.83,62.0779114270087
2017-05-31T15:12:00.000Z,32.27,-158,5,19.73,32.82,63.0534990304948
2017-05-31T15:13:00.000Z,32.27,-158,5,19.71,32.82,63.6951242120869
2017-05-31T15:14:00.000Z,32.28,-158,5,19.7,32.81,64.0511193372108
2017-05-31T15:15:00.000Z,32.28,-158,5,19.69,32.81,64.9096774193543
2017-05-31T15:16:00.000Z,32.28,-158,5,19.67,32.8,65.12482078853
2017-05-31T15:17:00.000Z,32.29,-158,5,19.67,32.79,64.9096774193543
2017-05-31T15:18:00.000Z,32.29,-158,5,19.67,32.79,65.9858981138722
2017-05-31T15:19:00.000Z,32.29,-158,5,19.67,32.79,63.772491039426
2017-05-31T15:20:00.000Z,32.29,-158,5,19.67,32.78,62.6045698924726
2017-05-31T15:21:00.000Z,32.3,-158,5,19.74,32.78,62.1465714789347
2017-05-31T15:22:00.000Z,32.3,-158,5,19.99,32.81,60.7026608346997
2017-05-31T15:23:00.000Z,32.3,-158,5,20.15,32.85,60.7861801515947
2017-05-31T15:24:00.000Z,32.31,-158,5,20.24,32.88,60.7604838709672
2017-05-31T15:25:00.000Z,32.31,-158,5,20.27,32.89,60.0535842293902
2017-05-31T15:26:00.000Z,32.31,-158,5,20.3,32.9,59.9306451612898
2017-05-31T15:27:00.000Z,32.32,-158,5,20.3,32.9,58.9723250484747
2017-05-31T15:28:00.000Z,32.32,-158,5,20.3,32.9,58.5772735556765
2017-05-31T15:29:00.000Z,32.32,-158,5,20.29,32.9,59.0932487220161
2017-05-31T15:30:00.000Z,32.32,-158,5,20.28,32.9,58.1946607341485
2017-05-31T15:31:00.000Z,32.33,-158,5,20.29,32.89,55.4353075973906
2017-05-31T15:32:00.000Z,32.33,-158,5,20.31,32.89,54.0603046594977
2017-05-31T15:33:00.000Z,32.33,-158,5,20.33,32.89,53.7529569892468
2017-05-31T15:34:00.000Z,32.34,-158,5,20.32,32.88,54.0910394265228
2017-05-31T15:35:00.000Z,32.34,-158,5,20.32,32.88,53.5307597391146
2017-05-31T15:36:00.000Z,32.34,-158,5,20.32,32.88,53.5378136200711
2017-05-31T15:37:00.000Z,32.34,-158,5,20.34,32.88,52.9845878136195
2017-05-31T15:38:00.000Z,32.35,-158,5,20.34,32.88,52.6238321875545
2017-05-31T15:39:00.000Z,32.35,-158,5,20.33,32.87,53.0450154911604
2017-05-31T15:40:00.000Z,32.35,-158,5,20.33,32.82,53.4098360655733
2017-05-31T15:41:00.000Z,32.36,-158,5,20.33,32.82,54.1389648259517
2017-05-31T15:42:00.000Z,32.36,-158,5,20.33,32.81,53.7726070861973
2017-05-31T15:43:00.000Z,32.36,-158,5,20.32,32.82,52.8309139784941
2017-05-31T15:44:00.000Z,32.37,-158,5,20.31,32.82,53.2919354838704
2017-05-31T15:45:00.000Z,32.37,-158,5,20.31,32.82,52.1386003280476
2017-05-31T15:46:00.000Z,32.37,-158,5,20.31,32.81,52.2005993301599
2017-05-31T15:47:00.000Z,32.37,-158,5,20.32,32.8,52.1698560233273
2017-05-31T15:48:00.000Z,32.38,-158,5,20.31,32.8,52.1703684117745
2017-05-31T15:49:00.000Z,32.38,-158,5,20.29,32.8,53.4148745519708
2017-05-31T15:50:00.000Z,32.38,-158,5,20.28,32.79,53.4148745519708
2017-05-31T15:51:00.000Z,32.39,-158,5,20.27,32.79,52.4199015855654
2017-05-31T15:52:00.000Z,32.39,-158,5,20.26,32.78,52.4726775956279
2017-05-31T15:53:00.000Z,32.39,-158,5,20.25,32.78,52.7012028430831
2017-05-31T15:54:00.000Z,32.4,-158,5,20.22,32.86,52.1401374933892
2017-05-31T15:55:00.000Z,32.4,-158,5,20.2,32.86,52.6465053763436
2017-05-31T15:56:00.000Z,32.4,-158,5,20.18,32.86,53.3534050179206
2017-05-31T15:57:00.000Z,32.4,-158,5,20.16,32.86,53.2284505552612
2017-05-31T15:58:00.000Z,32.41,-158,5,20.12,32.85,53.7638964825947
2017-05-31T15:59:00.000Z,32.41,-158,5,20.08,32.86,56.100387801868
2017-05-31T16:00:00.000Z,32.41,-158,5,20.04,32.83,53.8758960573471
2017-05-31T16:01:00.000Z,32.42,-158,5,19.97,32.82,61.2522401433686
2017-05-31T16:02:00.000Z,32.42,-158,5,19.87,32.8,55.1052867383507
2017-05-31T16:03:00.000Z,32.42,-158,5,19.71,32.79,56.73523708796
2017-05-31T16:04:00.000Z,32.42,-158,5,19.43,32.75,56.9207217058496
2017-05-31T16:05:00.000Z,32.43,-158,5,19.29,32.7,57.914242904988
2017-05-31T16:06:00.000Z,32.43,-158,5,19.26,32.68,58.8549283154116
2017-05-31T16:07:00.000Z,32.43,-158,5,19.17,32.68,59.9306451612898
2017-05-31T16:08:00.000Z,32.44,-158,5,19.11,32.66,60.3588481866224
2017-05-31T16:09:00.000Z,32.44,-158,5,19.14,32.66,60.7861801515947
2017-05-31T16:10:00.000Z,32.44,-158,5,19.19,32.67,59.6890063032994
2017-05-31T16:11:00.000Z,32.45,-158,5,19.3,32.67,58.2165520888413
2017-05-31T16:12:00.000Z,32.45,-158,5,19.41,32.67,58.3631720430102
2017-05-31T16:13:00.000Z,32.45,-158,5,19.45,32.66,57.0723118279564
2017-05-31T16:14:00.000Z,32.45,-158,5,19.44,32.65,57.5025985663077
2017-05-31T16:15:00.000Z,32.46,-158,5,19.42,32.64,56.9493727598561
2017-05-31T16:16:00.000Z,32.46,-158,5,19.41,32.63,56.3961469534045
2017-05-31T16:17:00.000Z,32.46,-158,5,19.41,32.65,57.551471884364
2017-05-31T16:18:00.000Z,32.47,-158,5,19.43,32.63,59.5300333704111
2017-05-31T16:19:00.000Z,32.47,-158,5,19.43,32.62,58.6700158646213
2017-05-31T16:20:00.000Z,32.47,-158,5,19.42,32.61,56.7034946236554
2017-05-31T16:21:00.000Z,32.47,-158,5,19.38,32.62,57.8714157706088
2017-05-31T16:22:00.000Z,32.48,-158,5,19.31,32.64,58.0653974969147
2017-05-31T16:23:00.000Z,32.48,-158,5,19.27,32.63,57.6562724014331
2017-05-31T16:24:00.000Z,32.48,-158,5,19.23,32.63,58.9895253985905
2017-05-31T16:25:00.000Z,32.49,-158,5,19.16,32.61,60.635025559668
2017-05-31T16:26:00.000Z,32.49,-158,5,19.12,32.6,60.668279569892
2017-05-31T16:27:00.000Z,32.49,-158,5,19.09,32.58,61.037096774193
2017-05-31T16:28:00.000Z,32.49,-158,5,19.07,32.58,61.4840532166935
2017-05-31T16:29:00.000Z,32.5,-158,5,19.06,32.57,60.8834229390676
2017-05-31T16:30:00.000Z,32.5,-158,5,19.06,32.57,61.375179211469
2017-05-31T16:31:00.000Z,32.5,-158,5,19.05,32.54,60.7297491039421
2017-05-31T16:32:00.000Z,32.51,-158,5,19.04,32.63,62.1435483870962
2017-05-31T16:33:00.000Z,32.51,-158,5,19.05,32.73,61.6825268817198
2017-05-31T16:34:00.000Z,32.51,-158,5,19.07,32.72,61.0884893354481
2017-05-31T16:35:00.000Z,32.51,-158,5,19.07,32.72,61.4527975214137
2017-05-31T16:36:00.000Z,32.52,-158,5,19.06,32.72,60.8466419883654
2017-05-31T16:37:00.000Z,32.52,-158,5,19.05,32.71,60.9527063969377
2017-05-31T16:38:00.000Z,32.52,-158,5,19.06,32.7,59.9306451612898
2017-05-31T16:39:00.000Z,32.53,-158,5,19.08,32.69,60.5146057347665
2017-05-31T16:40:00.000Z,32.53,-158,5,19.08,32.69,60.9373347435214
2017-05-31T16:41:00.000Z,32.53,-158,5,19.05,32.68,59.8161846496101
2017-05-31T16:42:00.000Z,32.54,-158,5,19.03,32.69,60.4234091309707
2017-05-31T16:43:00.000Z,32.54,-158,5,19.02,32.68,59.2852150537629
2017-05-31T16:44:00.000Z,32.54,-158,5,19.01,32.68,62.2664874551966
2017-05-31T16:45:00.000Z,32.54,-158,5,18.99,32.67,63.6581173982015
2017-05-31T16:46:00.000Z,32.55,-158,5,19,32.67,63.9845088390736
2017-05-31T16:47:00.000Z,32.55,-158,5,18.99,32.65,67.9509078089189
2017-05-31T16:48:00.000Z,32.55,-158,5,18.98,32.65,75.1443548387092
2017-05-31T16:49:00.000Z,32.56,-158,5,18.97,32.64,64.1095316201926
2017-05-31T16:50:00.000Z,32.56,-158,5,18.95,32.63,61.6326458663841
2017-05-31T16:51:00.000Z,32.56,-158,5,18.94,32.62,63.1270609318991
2017-05-31T16:52:00.000Z,32.56,-158,5,18.95,32.61,62.8811827956983
2017-05-31T16:53:00.000Z,32.57,-158,5,18.96,32.6,62.9930371937241
2017-05-31T16:54:00.000Z,32.57,-158,5,18.97,32.6,62.7275089605729
2017-05-31T16:55:00.000Z,32.57,-158,5,18.97,32.62,62.8504480286732
2017-05-31T16:56:00.000Z,32.58,-158,5,18.96,32.6,63.9568996415765
2017-05-31T16:57:00.000Z,32.58,-158,5,18.96,32.6,64.4441212762201
2017-05-31T16:58:00.000Z,32.58,-158,5,18.96,32.59,63.9532531437939
2017-05-31T16:59:00.000Z,32.59,-158,5,18.95,32.58,63.3255772959627
2017-05-31T17:00:00.000Z,32.59,-158,5,18.93,32.57,63.2656278476393
2017-05-31T17:01:00.000Z,32.59,-158,5,18.93,32.57,63.1744227040361
2017-05-31T17:02:00.000Z,32.59,-158,5,18.95,32.56,62.6907280098707
2017-05-31T17:03:00.000Z,32.6,-158,5,18.98,32.54,62.6405139420442
2017-05-31T17:04:00.000Z,32.6,-158,5,19,32.53,62.3279569892467
2017-05-31T17:05:00.000Z,32.6,-158,5,18.98,32.52,62.420161290322
2017-05-31T17:06:00.000Z,32.61,-158,5,18.97,32.5,62.2664874551965
2017-05-31T17:07:00.000Z,32.61,-158,5,18.95,32.61,62.3884188260174
2017-05-31T17:08:00.000Z,32.61,-158,5,18.95,32.71,62.5123655913973
2017-05-31T17:09:00.000Z,32.61,-158,5,18.96,32.7,62.9426523297485
2017-05-31T17:10:00.000Z,32.62,-158,5,18.93,32.7,63.096326164874
2017-05-31T17:11:00.000Z,32.62,-158,5,18.91,32.7,64.6330645161285
2017-05-31T17:12:00.000Z,32.62,-158,5,18.89,32.7,64.2325048475228
2017-05-31T17:13:00.000Z,32.63,-158,5,18.9,32.69,64.2642473118274
2017-05-31T17:14:00.000Z,32.63,-158,5,18.93,32.68,64.6637992831536
2017-05-31T17:15:00.000Z,32.63,-158,5,18.92,32.68,65.831720430107
2017-05-31T17:16:00.000Z,32.64,-158,5,18.92,32.68,67.1044420941296
2017-05-31T17:17:00.000Z,32.64,-158,5,18.96,32.68,68.0446236559135
2017-05-31T17:18:00.000Z,32.64,-158,5,18.96,32.67,66.9996415770605
2017-05-31T17:19:00.000Z,32.64,-158,5,18.95,32.67,75.3928376161832
2017-05-31T17:20:00.000Z,32.65,-158,5,18.95,32.67,68.985420083834
2017-05-31T17:21:00.000Z,32.65,-158,5,18.93,32.66,65.6533580116336
2017-05-31T17:22:00.000Z,32.65,-158,5,18.92,32.65,64.7464304600735
2017-05-31T17:23:00.000Z,32.66,-158,5,18.93,32.65,63.7969746673951
2017-05-31T17:24:00.000Z,32.66,-158,5,18.93,32.64,64.5348140313761
2017-05-31T17:25:00.000Z,32.66,-158,5,18.96,32.63,64.3871863799278
2017-05-31T17:26:00.000Z,32.66,-158,5,18.96,32.62,64.1413082437271
2017-05-31T17:27:00.000Z,32.67,-158,5,18.99,32.61,64.8371232152295
2017-05-31T17:28:00.000Z,32.67,-158,5,18.98,32.6,66.3286859850551
2017-05-31T17:29:00.000Z,32.67,-158,5,18.95,32.6,65.6533580116335
2017-05-31T17:30:00.000Z,32.68,-158,5,19,32.67,64.7560035842289
2017-05-31T17:31:00.000Z,32.68,-158,5,19.02,32.75,64.6023297491034
2017-05-31T17:32:00.000Z,32.68,-158,5,18.99,32.74,64.141308243727
2017-05-31T17:33:00.000Z,32.69,-158,5,18.95,32.74,62.3581879076321
2017-05-31T17:34:00.000Z,32.69,-158,5,18.95,32.73,61.8054659498202
2017-05-31T17:35:00.000Z,32.69,-158,5,18.97,32.73,64.9096774193543
2017-05-31T17:36:00.000Z,32.69,-158,5,18.95,32.73,62.3279569892468
2017-05-31T17:37:00.000Z,32.7,-158,5,18.94,32.72,62.546746856205
2017-05-31T17:38:00.000Z,32.7,-158,5,18.96,32.71,61.814031376696
2017-05-31T17:39:00.000Z,32.7,-158,5,18.95,32.72,62.2050179211464
2017-05-31T17:40:00.000Z,32.71,-158,5,18.92,32.71,61.8054659498202
2017-05-31T17:41:00.000Z,32.71,-158,5,18.95,32.7,61.5117221928427
2017-05-31T17:42:00.000Z,32.71,-158,5,18.97,32.7,61.2829749103937
2017-05-31T17:43:00.000Z,32.71,-158,5,18.98,32.69,61.9898745519707
2017-05-31T17:44:00.000Z,32.72,-158,5,18.97,32.68,62.2972222222216
2017-05-31T17:45:00.000Z,32.72,-158,5,18.95,32.67,62.5123655913973
2017-05-31T17:46:00.000Z,32.72,-158,5,18.93,32.76,62.6604970914854
2017-05-31T17:47:00.000Z,32.73,-158,5,18.95,32.76,61.1402405686162
2017-05-31T17:48:00.000Z,32.73,-158,5,18.93,32.75,65.0940860215048
2017-05-31T17:49:00.000Z,32.73,-158,5,18.95,32.75,60.8901950063781
2017-05-31T17:50:00.000Z,32.73,-158,5,18.99,32.74,60.8276836158187
2017-05-31T17:51:00.000Z,32.74,-158,5,19.01,32.73,61.1293010752683
2017-05-31T17:52:00.000Z,32.74,-158,5,18.99,32.71,60.6375448028669
2017-05-31T17:53:00.000Z,32.74,-158,5,18.96,32.7,60.4234091309708
2017-05-31T17:54:00.000Z,32.75,-158,5,18.92,32.65,61.3751792114689
2017-05-31T17:55:00.000Z,32.75,-158,5,18.93,32.61,61.1907706093185
2017-05-31T17:56:00.000Z,32.75,-158,5,18.92,32.78,60.5453405017916
2017-05-31T17:57:00.000Z,32.75,-158,5,18.9,32.78,60.360931899641
2017-05-31T17:58:00.000Z,32.76,-158,5,18.89,32.76,60.6954873964387
2017-05-31T17:59:00.000Z,32.76,-158,5,18.89,32.76,60.9214507016579
2017-05-31T18:00:00.000Z,32.76,-158,5,18.86,32.75,60.8164110699801
2017-05-31T18:01:00.000Z,32.77,-158,5,18.86,32.74,60.9141577060927
2017-05-31T18:02:00.000Z,32.77,-158,5,18.87,32.73,61.3137096774188
2017-05-31T18:03:00.000Z,32.77,-158,5,18.87,32.74,61.8976702508955
2017-05-31T18:04:00.000Z,32.78,-158,5,18.87,32.72,61.6931077031547
