time,lat,lon,depth,file,count_bacteria,count_beads,count_picoeuk,count_prochloro,count_synecho,count_unknown,scatter_bacteria,scatter_beads,scatter_picoeuk,scatter_prochloro,scatter_synecho,scatter_unknown,red_bacteria,red_beads,red_picoeuk,red_prochloro,red_synecho,red_unknown,orange_bacteria,orange_beads,orange_picoeuk,orange_prochloro,orange_synecho,orange_unknown,volume,abundance_bacteria,abundance_beads,abundance_picoeuk,abundance_prochloro,abundance_synecho,abundance_unknown,cell_diameter_bacteria,cell_diameter_beads,cell_diameter_picoeuk,cell_diameter_prochloro,cell_diameter_synecho,cell_diameter_unknown,carbon_content_bacteria,carbon_content_beads,carbon_content_picoeuk,carbon_content_prochloro,carbon_content_synecho,carbon_content_unknown,biomass_bacteria,biomass_beads,biomass_picoeuk,biomass_prochloro,biomass_synecho,biomass_unknown,flag,stain,replicate,comments
2017-05-29T15:39:29.000Z,25.76833333,-158.0133333,25,sybr_008.fcs,38319,,,,,,0.0022530000000000002,,,,,,0.039394,,,,,,0.017724,,,,,,172,222.78488372093,,,,,,0.40139610521061503,,,,,,0.0141971336977293,,,,,,3.16290678001912,,,,,,0,1,B,very little syn in unstained sample
2017-05-29T15:39:29.000Z,25.76833333,-158.0133333,25,sybr_015.fcs,37888,,,,,,0.002273,,,,,,0.038625,,,,,,0.017841,,,,,,171.6,220.79254079254102,,,,,,0.40201211957231203,,,,,,0.0142533298770863,,,,,,3.1470289183161197,,,,,,0,1,C,very little syn in unstained sample
2017-05-29T15:39:29.000Z,25.76833333,-158.0133333,45,station_003.fcs,,2898,639,15239,2,31054,,1,1.1424370000000001,0.041408999999999994,0.095761,0.040269,,1,10.624556,0.399289,2.666614,0.0075450000000000005,,1,0.016094,0.0016649999999999998,0.8580450000000001,0.001703,171,,16.947368421052598,3.7368421052631597,89.1169590643275,0.0116959064327485,181.602339181287,,2.05917207927103,1.6472556465141899,0.7375392811357059,0.88778421677762,0.8929500122337509,,0.9645123560311191,0.542280100978286,0.0682130291278009,0.11005624695870901,0.111715486226653,,16.3459462443169,2.02641511418202,6.0789377244360105,0.0012872075667685302,20.287793621535002,0,0,A,
2017-05-29T15:39:29.000Z,25.76833333,-158.0133333,45,station_009.fcs,,2859,596,14972,8,29690,,1,1.049034,0.041719,0.209508,0.036328,,1,9.673418,0.400275,3.432959,0.006179,,1,0.028886000000000002,0.0016420000000000002,0.9735360000000001,0.001538,171.1,,16.7095265926359,3.4833430742256004,87.50438340151959,0.0467562828755114,173.52425482174198,,2.05917207927103,1.60578257637162,0.738741513097861,1.0632049467531701,0.872961888754082,,0.9645123560311191,0.507754351569949,0.0685001181615151,0.175248143674042,0.10537796011799302,,16.1165448620279,1.76868260394909,5.994060602654611,0.008193951779031771,18.285632004109896,0,0,B,
2017-05-29T15:39:29.000Z,25.76833333,-158.0133333,45,station_016.fcs,,2760,677,15159,7,30167,,1,1.1022889999999999,0.041304,0.17774,0.037163999999999996,,1,10.129907000000001,0.39512600000000003,3.314821,0.006575,,1,0.01096,0.001625,0.9190020000000001,0.0015119999999999999,172.2,,16.0278745644599,3.9314750290359997,88.03135888501741,0.040650406504065005,175.18583042973302,,2.05917207927103,1.62896158545477,0.7375392811357059,1.02288018879097,0.877357765525853,,0.9645123560311191,0.526879964687378,0.0682130291278009,0.158609714974219,0.106752029865315,,15.4590830583385,2.0714154244678,6.004885647783589,0.0064475493891959,18.701443002014898,0,0,C,
2017-05-29T15:39:29.000Z,25.76833333,-158.0133333,45,sybr_003.fcs,39090,,,,,,0.002143,,,,,,0.041516000000000004,,,,,,0.018631,,,,,,170.4,229.401408450704,,,,,,0.39712762562390796,,,,,,0.0138108884009555,,,,,,3.16823725113469,,,,,,0,1,A,very little syn in unstained sample
2017-05-29T15:39:29.000Z,25.76833333,-158.0133333,45,sybr_009.fcs,39154,,,,,,0.002364,,,,,,0.041401,,,,,,0.018671,,,,,,172.6,226.848203939745,,,,,,0.405403412286527,,,,,,0.0145657015577775,,,,,,3.30420323750417,,,,,,0,1,B,very little syn in unstained sample
2017-05-29T15:39:29.000Z,25.76833333,-158.0133333,45,sybr_016.fcs,40022,,,,,,0.0023539999999999998,,,,,,0.040986,,,,,,0.018626,,,,,,172.5,232.011594202899,,,,,,0.404786323841948,,,,,,0.0145084853407624,,,,,,3.36613681337967,,,,,,0,1,C,very little syn in unstained sample
2017-05-29T15:39:29.000Z,25.76833333,-158.0133333,60,station_004.fcs,,2929,718,15143,5,34721,,1,1.12029,0.041065,0.181334,0.034595,,1,10.561073,0.385656,3.608796,0.006423999999999999,,1,0.011811,0.0015710000000000001,1.02516,0.001551,170.6,,17.168815943728003,4.20867526377491,88.76318874560378,0.0293083235638921,203.52286049237998,,2.05917207927103,1.63623115956518,0.7363415364945941,1.02826662797541,0.8635360573078941,,0.9645123560311191,0.532965539545453,0.0679275042848518,0.160772799578983,0.102467291967683,,16.5595351161498,2.2430788827294,6.02946188385411,0.004711981230333621,20.8544363681707,0,0,A,
2017-05-29T15:39:29.000Z,25.76833333,-158.0133333,60,station_010.fcs,,2977,611,14679,5,33626,,1,1.032461,0.040909,0.138463,0.027949,,1,9.893746,0.379718,3.1981889999999997,0.005291,,1,0.011887,0.001491,0.8872549999999999,0.001407,171.3,,17.3788674839463,3.5668417980151803,85.69176882661999,0.0291885580852306,196.298890834793,,2.05917207927103,1.5987830496253899,0.7357452185603578,0.9659557532271809,0.8236350372319159,,0.9645123560311191,0.502062417378398,0.0677854391370961,0.13682668784114999,0.0906937922545064,,16.7621324220936,1.7907772155178099,5.80865418034696,0.0039937737256611205,17.803090825160698,0,0,B,
2017-05-29T15:39:29.000Z,25.76833333,-158.0133333,60,station_017.fcs,,2799,702,14768,4,36039,,1,1.1339780000000002,0.040411,0.14965599999999998,0.033248,,1,10.446565,0.37850700000000004,3.067484,0.009223,,1,0.036563,0.001989,0.931995,0.002175,168.9,,16.5719360568384,4.1563055062167,87.43635287152159,0.0236826524570752,213.37477797513301,,2.05917207927103,1.6435627511450601,0.733950812210657,0.9827754970417071,0.855656654779688,,0.9645123560311191,0.539150334854848,0.0673600078463493,0.143058339142716,0.10007242821996301,,15.983837090178199,2.2408735054357796,5.889713415481861,0.00338800092700334,21.3529321528671,0,0,C,
2017-05-29T15:39:29.000Z,25.76833333,-158.0133333,60,sybr_004.fcs,41388,,,,,,0.003106,,,,,,0.046586,,,,,,0.018803,,,,,,173.4,238.685121107266,,,,,,0.42838510842704,,,,,,0.0167924663955548,,,,,,4.0081118753127,,,,,,0,1,A,Ran for 5min 4 sec;very little syn in unstained sample
2017-05-29T15:39:29.000Z,25.76833333,-158.0133333,60,sybr_010.fcs,40843,,,,,,0.002147,,,,,,0.039775,,,,,,0.017404,,,,,,169.9,240.394349617422,,,,,,0.397431229353233,,,,,,0.0138381338480304,,,,,,3.3266091863161003,,,,,,0,1,B,very little syn in unstained sample
2017-05-29T15:39:29.000Z,25.76833333,-158.0133333,60,sybr_017.fcs,40382,,,,,,0.002167,,,,,,0.039177,,,,,,0.017599,,,,,,171.7,235.18928363424598,,,,,,0.39803945325985,,,,,,0.0138928043677222,,,,,,3.26743870691531,,,,,,0,1,C,very little syn in unstained sample
2017-05-29T15:39:29.000Z,25.76833333,-158.0133333,95,station_005.fcs,,2717,653,14310,7,27426,,1,1.050036,0.039805,0.121098,0.044342,,1,10.318516,0.395,3.0596970000000003,0.006677,,1,0.007899,0.00155,0.8036310000000001,0.0014470000000000002,170.3,,15.954198473282402,3.83440986494422,84.0281855549031,0.0411039342337052,161.045214327657,,2.05917207927103,1.60578257637162,0.731569280644953,0.936577774627979,0.912725570885945,,0.9645123560311191,0.507754351569949,0.0667975770723584,0.126346758657601,0.11821141308694501,,15.3880215580537,1.94693829462817,5.61287920085407,0.00519334885850386,19.0373823565623,0,0,A,
2017-05-29T15:39:29.000Z,25.76833333,-158.0133333,95,station_011.fcs,,2837,609,14988,5,28423,,1,1.029878,0.039717,0.158309,0.045653,,1,10.461114,0.395637,3.684742,0.006152,,1,0.008624,0.001568,0.9442370000000001,0.001459,171,,16.5906432748538,3.5614035087719302,87.64912280701749,0.0292397660818713,166.216374269006,,2.05917207927103,1.59704214384846,0.7309774636880308,0.995630616267649,0.9189208450752869,,0.9645123560311191,0.500653141541804,0.0666580271086475,0.14793650245108497,0.120292615765263,,16.0018804331011,1.7830278549646699,5.84251760411935,0.00432562872663991,19.994602443836698,1,0,B,Forgot to write down the volume for this one. Re-ran it.
2017-05-29T15:39:29.000Z,25.76833333,-158.0133333,95,station_012.fcs,,2787,587,14542,7,27803,,1,0.989765,0.039398,0.12599200000000002,0.046126,,1,10.118182000000001,0.38602800000000004,3.069693,0.006286,,1,0.008218000000000001,0.0015429999999999999,0.754629,0.001462,171.1,,16.2887200467563,3.43074225599065,84.99123319696079,0.0409117475160725,162.49561659847998,,2.05917207927103,1.57813105397697,0.7297890434927049,0.9446244983100791,0.920478213360742,,0.9645123560311191,0.485501673668359,0.0663790369782343,0.129166596339363,0.12081922660821,,15.710671749028199,1.6656311072082202,5.6416362112068,0.0052844311769464705,19.632594724652602,0,0,B,rerun
2017-05-29T15:39:29.000Z,25.76833333,-158.0133333,95,station_018.fcs,,2734,614,14439,2,29972,,1,1.0343360000000001,0.039582,0.29907,0.043499,,1,9.574731,0.389368,2.854975,0.005850999999999999,,1,0.035925,0.001536,0.708194,0.001475,170.4,,16.0446009389671,3.60328638497653,84.7359154929577,0.0117370892018779,175.892018779343,,2.05917207927103,1.5987830496253899,0.730383462007495,1.15751160835624,0.908882193650707,,0.9645123560311191,0.502062417378398,0.0665184389915103,0.218211328079892,0.11693107325015599,,15.4752158532223,1.8090746729479799,5.6365008251080795,0.00256116582253394,20.567242532005103,0,0,C,
2017-05-29T15:39:29.000Z,25.76833333,-158.0133333,95,sybr_005.fcs,39881,,,,,,0.002255,,,,,,0.037948,,,,,,0.016797,,,,,,169.5,235.286135693215,,,,,,0.40139610521061503,,,,,,0.0141971336977293,,,,,,3.3403887256586597,,,,,,0,1,A,very little syn in unstained sample
2017-05-29T15:39:29.000Z,25.76833333,-158.0133333,95,sybr_012.fcs,38535,,,,,,0.002066,,,,,,0.040923,,,,,,0.017309,,,,,,170.4,226.144366197183,,,,,,0.394409096200438,,,,,,0.0135682871360174,,,,,,3.0683916947560497,,,,,,0,1,B,very little syn in unstained sample
2017-05-29T15:39:29.000Z,25.76833333,-158.0133333,95,sybr_018.fcs,38989,,,,,,0.002149,,,,,,0.040779,,,,,,0.017336,,,,,,170.2,229.077555816686,,,,,,0.397431229353233,,,,,,0.0138381338480304,,,,,,3.1700058789709598,,,,,,0,1,C,very little syn in unstained sample
2017-05-29T15:39:29.000Z,25.76833333,-158.0133333,120,station_006.fcs,,2917,300,43236,297,49246,,1,1.365851,0.004111999999999999,0.042019,0.025624,,1,3.7082260000000002,0.014547999999999998,0.174556,0.004516,,1,0.037696,0.001384,0.039999,0.001557,171.4,,17.018669778296402,1.75029171528588,252.252042007001,1.7327887981330201,287.316219369895,,2.05917207927103,1.73929205444844,0.453818816909258,0.739943007517373,0.807502960848009,,0.9645123560311191,0.623940364885586,0.0194866448509405,0.06878810424244601,0.0861810751876139,,16.4147172843802,1.09207765149169,4.915545955514959,0.11919525647611698,24.761220704137898,1,0,A,This looks like a surface sample. Ryan said this bottle may have fired at the wrong time;pro peak near flow fluor noise
2017-05-29T15:39:29.000Z,25.76833333,-158.0133333,120,station_013.fcs,,2988,363,28435,312,59420,,1,1.434768,0.00442,0.041708999999999996,0.016357,,1,3.8553379999999997,0.018833000000000003,0.159815,0.005229,,1,0.067624,0.0013369999999999999,0.032598,0.001422,171.9,,17.3821989528796,2.11169284467714,165.415939499709,1.8150087260034902,345.666084933101,,2.05917207927103,1.7667434071479398,0.46087011475849704,0.738741513097861,0.732811629328806,,0.9645123560311191,0.649661355652568,0.0202775071564564,0.0685001181615151,0.067090520352501,,16.7653456650435,1.3718852361947802,3.35422289699731,0.12432831219542001,23.190917506373502,1,0,B,This looks like a surface sample. Ryan said this bottle may have fired at the wrong time;pro peak near low fluor noise
2017-05-29T15:39:29.000Z,25.76833333,-158.0133333,120,station_019.fcs,,3066,358,32198,322,57112,,1,1.595222,0.004432,0.042363,0.01545,,1,4.415765,0.018003,0.18249200000000002,0.0046240000000000005,,1,0.031734,0.0013189999999999999,0.036497,0.001373,171.5,,17.877551020408198,2.08746355685131,187.74344023323602,1.8775510204081598,333.014577259475,,2.05917207927103,1.83160742884957,0.46087011475849704,0.741752231796618,0.723398202461317,,0.9645123560311191,0.712997845748937,0.0202775071564564,0.0692228558467088,0.0648894046980407,,17.2431188547604,1.4883570191143998,3.8069689529071895,0.129969443630555,21.609117674137,1,0,C,This looks like a surface sample. Ryan said this bottle may have fired at the wrong time;pro peak near low fluor noise
2017-05-29T15:39:29.000Z,25.76833333,-158.0133333,120,sybr_006.fcs,64262.595205633705,,,,,,0.00270283972383551,,,,,,0.045674,,,,,,0.020306,,,,,,171,374.490648051478,,,,,,0.4164067774661189,,,,,,0.0156076228728376,,,,,,5.8449088041920305,,,,,,0,1,A,
2017-05-29T15:39:29.000Z,25.76833333,-158.0133333,120,sybr_013.fcs,75658.1634172301,,,,,,0.0027796022485086897,,,,,,0.051937,,,,,,0.021577000000000002,,,,,,170.2,442.44540010076105,,,,,,0.418967090993401,,,,,,0.0158563782086615,,,,,,7.01558160068022,,,,,,0,1,B,
2017-05-29T15:39:29.000Z,25.76833333,-158.0133333,120,sybr_019.fcs,69415.6769878471,,,,,,0.00239771841531011,,,,,,0.04798,,,,,,0.020333,,,,,,169.8,406.891424313289,,,,,,0.406335691385064,,,,,,0.0146522209501704,,,,,,5.96186305176785,,,,,,0,1,C,
2017-05-30T13:28:39.000Z,28.47083333,-157.9966667,15,station_020.fcs,,2766,387,40718,378,51229,,1,1.327551,0.004737,0.04871,0.01553,,1,3.3030449999999996,0.018969999999999997,0.20723899999999998,0.004482,,1,0.064276,0.001492,0.041733,0.001533,164.3,,16.835057821059,2.3554473524041404,247.827145465612,2.30066950699939,311.801582471089,,2.05917207927103,1.7248952802701598,0.46731882356045396,0.764498824889124,0.724564642033088,,0.9645123560311191,0.6107013696790771,0.0210176477603215,0.0748328467862419,0.065159981661482,,16.2376212829098,1.4384749243201598,5.20874364884218,0.172165648723064,20.3169853958373,0,0,A,pro peak near low fluor noise
2017-05-30T13:28:39.000Z,28.47083333,-157.9966667,15,station_021.fcs,,3073,400,39423,389,42298,,1,1.28346,0.004779,0.045166000000000005,0.017278,,1,2.7320849999999997,0.019556999999999998,0.18581,0.0055509999999999995,,1,0.045617000000000005,0.001955,0.038861,0.001875,169.6,,18.119103773584897,2.35849056603774,232.44693396226398,2.2936320754717,249.39858490566002,,2.05917207927103,1.70675784674977,0.46804342069769206,0.752101851581503,0.7411667909037399,,0.9645123560311191,0.59427074848176,0.0211017273640326,0.0717423297650415,0.0690817691760549,,17.4760994698327,1.40158195396642,4.90503182707699,0.16455050871816698,17.2288954752876,1,0,B,Played with Leo settings and re-ran these samples;pro peak near low fluor noise
2017-05-30T13:28:39.000Z,28.47083333,-157.9966667,15,station_022.fcs,,2827,384,34728,372,42530,,1,1.305787,0.00498,0.046257,0.016488,,1,2.849136,0.019306999999999998,0.18021500000000001,0.004668,,1,0.023916,0.00146,0.0361,0.001559,164.3,,17.2063298843579,2.33718807060256,211.369446135119,2.26415094339623,258.85575167376703,,2.05917207927103,1.71476700429995,0.47203653711368204,0.755795866460047,0.7339975390154371,,0.9645123560311191,0.6014938928624859,0.0215694489244787,0.0726548933205493,0.0673710874647191,,16.5957177754107,1.40580435093849,4.5591224726067905,0.16450164525407399,17.439393486759,0,0,B,rerun;pro peak near low fluor noise
2017-05-30T13:28:39.000Z,28.47083333,-157.9966667,15,station_023.fcs,,3153,357,33086,361,59188,,1,1.196331,0.0050149999999999995,0.046306,0.01349,,1,3.3057769999999995,0.021834,0.213877,0.004695,,1,0.018657,0.0013369999999999999,0.038893000000000004,0.001424,170.5,,18.4926686217009,2.09384164222874,194.05278592375402,2.11730205278592,347.143695014663,,2.05917207927103,1.66976780780069,0.472769111675596,0.755795866460047,0.7027178570399879,,0.9645123560311191,0.561608141313818,0.0216558098113696,0.0726548933205493,0.0602111044052677,,17.8364073816195,1.17591851289755,4.20237022533123,0.15383235477254098,20.9019052641583,0,0,C,pro peak near low fluor noise
2017-05-30T13:28:39.000Z,28.47083333,-157.9966667,15,sybr_020.fcs,58551.4870776703,,,,,,0.0019988804923442103,,,,,,0.052501,,,,,,0.020992,,,,,,167.9,343.20918568388197,,,,,,0.39171029968079707,,,,,,0.013330046075802,,,,,,4.57499425880463,,,,,,0,1,A,
2017-05-30T13:28:39.000Z,28.47083333,-157.9966667,15,sybr_022.fcs,63781.7529841054,,,,,,0.00214849856523599,,,,,,0.048045,,,,,,0.019618,,,,,,168.1,374.5258542813,,,,,,0.397431229353233,,,,,,0.0138381338480304,,,,,,5.182738901092559,,,,,,0,1,B,
2017-05-30T13:28:39.000Z,28.47083333,-157.9966667,15,sybr_023.fcs,69693.9444154525,,,,,,0.00223323005977595,,,,,,0.05319,,,,,,0.021189,,,,,,165.1,409.242186820038,,,,,,0.40047877071645605,,,,,,0.0141135220361231,,,,,,5.775848621795809,,,,,,0,1,C,
2017-05-31T13:53:43.000Z,32.25816667,-157.9983333,15,station_024.fcs,,3104,424,26217,240,65737,,1,1.267914,0.006645999999999999,0.06478300000000001,0.019898,,1,3.4440800000000005,0.023803,0.240882,0.004759,,1,0.029322000000000004,0.001344,0.045441,0.001419,172.3,,18.0150899593732,2.460824143935,152.159024956471,1.3929193267556599,381.526407428903,,2.05917207927103,1.69882698451048,0.501056375326468,0.813862204422075,0.764407979282529,,0.9645123560311191,0.587172408295912,0.0251587077347468,0.0879431758803768,0.0748098573271819,,17.3757768608276,1.44492803898704,3.8281244380839103,0.122497749340049,28.541936106308498,0,0,A,Pressure spike;pro peak near low fluor noise
2017-05-31T13:53:43.000Z,32.25816667,-157.9983333,15,station_025.fcs,,2941,415,26136,272,70411,,1,1.316274,0.006712,0.058854,0.018027,,1,3.374972,0.023922,0.230713,0.004325,,1,0.055139,0.001349,0.041946,0.001394,169.8,,17.3203769140165,2.44405182567727,153.922261484099,1.60188457008245,414.670200235571,,2.05917207927103,1.71880359881446,0.5022241861777971,0.7965597345136171,0.748416052975234,,0.9645123560311191,0.6051523063512211,0.025310330837062998,0.0831999445949963,0.0708384858615945,,16.705717544684997,1.47902359915051,3.8958233613514603,0.133276707478439,29.3746091166121,0,0,B,pro peak near low fluor noise
2017-05-31T13:53:43.000Z,32.25816667,-157.9983333,15,station_026.fcs,,2202,476,28973,315,54218,,1,1.304876,0.006654,0.06603099999999999,0.027979,,1,2.596823,0.021447,0.20799499999999999,0.005115,,1,0.0407,0.0016920000000000001,0.040533,0.0016579999999999998,167.6,,13.138424821002399,2.84009546539379,172.86992840095502,1.87947494033413,323.496420047733,,2.05917207927103,1.71476700429995,0.501446963508525,0.817240020505525,0.8236350372319159,,0.9645123560311191,0.6014938928624859,0.0252092675590956,0.0888881435493856,0.0906937922545064,,12.6721730786427,1.7083000775808102,4.35792427798136,0.167063038293893,29.339117114885603,0,0,C,pro peak near low fluor noise
2017-05-31T13:53:43.000Z,32.25816667,-157.9983333,15,sybr_024.fcs,73787.831145151,,,,,,0.0023154736854149103,,,,,,0.050319,,,,,,0.02129,,,,,,168,433.281451234005,,,,,,0.40355001576468796,,,,,,0.0143944652671829,,,,,,6.23685480070248,,,,,,0,1,A,
2017-05-31T13:53:43.000Z,32.25816667,-157.9983333,15,sybr_025.fcs,75213.6476184878,,,,,,0.00229696725581815,,,,,,0.051576,,,,,,0.020716,,,,,,162.3,441.65383216962897,,,,,,0.40293257475272104,,,,,,0.0143377572951111,,,,,,6.33232545410387,,,,,,0,1,B,
2017-05-31T13:53:43.000Z,32.25816667,-157.9983333,15,sybr_026.fcs,68776.2987487854,,,,,,0.0021097295012397397,,,,,,0.048483,,,,,,0.01965,,,,,,165.3,401.261953026753,,,,,,0.395917003502402,,,,,,0.0137025252285916,,,,,,5.49830203462301,,,,,,0,1,C,
2017-06-01T13:26:00.000Z,36.062,-158,15,station_027.fcs,,3004,835,5286,4992,95490,,1,0.8264090000000001,0.015790000000000002,0.083942,0.009859,,1,3.060228,0.050439,0.738079,0.005308,,1,0.010473,0.001471,0.163208,0.001352,167.2,,17.9665071770335,4.994019138755981,31.6148325358852,29.8564593301435,571.112440191388,,2.05917207927103,1.50032140176036,0.600374860068026,0.862028553903668,0.657562212623163,,0.9645123560311191,0.42612526001625,0.0401153559404387,0.102006284785831,0.0507293160686675,,17.3289181669706,2.12807770402852,1.2682402601743998,3.0455464931272,28.9721434892169,0,0,A,
2017-06-01T13:26:00.000Z,36.062,-158,15,station_028.fcs,,3141,968,5191,4843,100102,,1,0.7111529999999999,0.015677,0.084314,0.010743,,1,2.557141,0.050960000000000005,0.752765,0.003992,,1,0.02101,0.001448,0.165267,0.001351,169.6,,18.520047169811303,5.7075471698113205,30.6073113207547,28.5554245283019,590.224056603774,,2.05917207927103,1.4405430536556298,0.5994260432576372,0.862753874194282,0.669737745058714,,0.9645123560311191,0.38368892490905104,0.0399520881765012,0.102227544017638,0.0531882344267409,,17.862814329562198,2.1899226374526,1.2228260007324199,2.91915091790932,31.3929754869435,0,0,B,
