time,lat,lon,depth,station,cast,cell_abundance_bacteria,cell_abundance_picoeuk,cell_abundance_prochloro,cell_abundance_synecho,diameter_bacteria,diameter_picoeuk,diameter_prochloro,diameter_synecho,carbon_quota_bacteria,carbon_quota_picoeuk,carbon_quota_prochloro,carbon_quota_synecho,carbon_biomass_bacteria,carbon_biomass_picoeuk,carbon_biomass_prochloro,carbon_biomass_synecho
2021-12-05T01:24:00.000Z,0.2668,-139.8639,60,11,6,306.538327757174,4.79843462524259,47.7739073913003,0.383352991719846,0.386536666666667,1.66158333333333,0.77757,0.860896666666667,0.0128994042372166,0.555520845401828,0.0781807497249902,0.101682425101349,3.96259921598035,2.66762928190166,3.73552692626998,0.03910444166693
2021-12-05T01:24:00.000Z,0.2668,-139.8639,75,11,6,359.041694438641,3.53659954940509,27.385786969165,0.41854533832384,0.373303333333333,1.80763333333333,0.78327,0.8897,0.0117747217927855,0.689495357922567,0.0796701213289592,0.110766007779368,4.22946148828298,2.44150130581021,2.18184903449214,0.0460973895359233
2021-12-05T01:24:00.000Z,0.2668,-139.8639,85,11,6,338.06071504805,2.51973878907498,21.3720306000252,0.250291611501413,0.37469,1.81671,0.79282,0.948656666666667,0.0118869838629916,0.698678768813572,0.0821957642773343,0.130865995575524,4.018499822777,1.76034434240403,1.75663686243715,0.0324007514398186
2021-12-05T01:24:00.000Z,0.2668,-139.8639,100,11,6,291.874105777899,0.913515360602208,12.3173818197666,0.0821142394347137,0.381866666666667,1.87084,0.811916666666667,0.918643333333333,0.0124893321338464,0.754416630670815,0.0874110081955895,0.120602800689224,3.64752431657081,0.68884170045918,1.07708515544202,0.00978026271025971
2021-12-05T01:24:00.000Z,0.2668,-139.8639,125,11,6,195.718819212323,0.0289931985379022,0.0942120367974434,0.0449393093686811,0.384286666666667,2.63212333333333,0.8947,0.920073333333333,0.0126876116324762,2.085752888017,0.11418764724873,0.124570436787451,2.48298084684381,0.0677349872909966,0.0120916949359798,0.00524617276758915
2021-12-05T01:24:00.000Z,0.2668,-139.8639,150,11,6,171.839126090269,0.0232462126312244,0.0132512101324738,0.00991954263289021,0.385743333333333,2.24203666666667,0.68038,0.950946666666667,0.0128125158940295,1.3313633687234,0.0574305134579977,0.131651463558641,2.20186441295994,0.0435220378234608,0.000836554178371738,0.00130506167144266
2021-12-05T01:24:00.000Z,0.2668,-139.8639,200,11,6,154.92376792017,0.00963550881243852,0.0229928854236721,0.00963550881243852,0.382666666666667,1.62479,0.608416666666667,0.882883333333333,0.0125509221446447,0.536183938982229,0.0423082888704573,0.111719886946254,1.94432146903269,0.00515311029267394,0.00117967030200648,0.00105718801438985
2021-12-07T05:14:00.000Z,-2.4451,-140.0577,5,12,6,564.984210956238,7.52147520568218,104.723445810081,7.70683610105182,0.364163333333333,1.73390666666667,0.54724,0.77817,0.0110473461861684,0.619239959427458,0.0315848129600032,0.0783383543989386,6.24402322817533,4.66886118067215,3.30723792710312,0.603764143606841
2021-12-07T05:14:00.000Z,-2.4451,-140.0577,15,12,6,553.308398011114,6.95337501423669,103.413890241361,7.59989105370375,0.364626666666667,1.68244333333333,0.55042,0.786253333333333,0.0110806164039392,0.572948082440639,0.0320617385334075,0.0804739806934817,6.13149806165897,3.98544555990202,3.31628702972536,0.611833204590375
2021-12-07T05:14:00.000Z,-2.4451,-140.0577,25,12,6,567.037965194307,7.17612139545347,106.283082282831,7.47534308958389,0.36427,1.69299666666667,0.550186666666667,0.785843333333333,0.0110525890658447,0.582130748140975,0.0320264537093872,0.0803543306186053,6.26784481350656,4.18102195781344,3.40411667342395,0.600765435166662
