time,lat,lon,depth,sst,sss,pp,pc,pn
2021-12-04T09:43:39.000Z,0.0709002999999999,-139.90389076666668,8,24.757428333333333,34.76522766666666,0.0276663172626383,2.9176072572661425,0.5155237065144573
2021-12-05T17:50:45.000Z,0.45319335,-139.7725533,8,24.55825333333333,34.843300500000005,0.0242254505895574,2.5666509508015936,0.4702388617810925
2021-12-05T20:50:49.000Z,-0.0517000333333333,-139.99925609999997,8,24.695405,34.90318633333333,0.0298191680801621,2.7841003517841734,0.4705613718639449
2021-12-05T23:50:54.000Z,-0.5836229166666667,-140.00038170000002,8,25.047118333333334,34.9986065,0.0360366173809597,3.472297331312331,0.5793013958309053
2021-12-06T02:51:01.000Z,-1.1114554166666666,-140.00066583333333,8,25.099941666666663,35.03034166666667,0.0375187488308929,4.493484229863292,0.7102757651635612
2021-12-06T05:51:06.000Z,-1.6604476999999995,-140.0003199833333,8,25.76241333333333,35.29596133333333,,2.275894335756336,0.3851176363542101
2021-12-06T08:51:12.000Z,-2.203948033333333,-140.00134516666668,8,25.948036666666663,35.26918033333334,,2.37041491423158,0.4189435102479295
2021-12-07T15:39:59.000Z,-2.0950152166666665,-140.37467471666665,8,26.11858,35.25547166666667,0.0221644907751246,2.0974631701894406,0.3720461072972361
2021-12-07T18:40:02.000Z,-1.5236049333333337,-140.76444775,8,26.00035833333333,35.296516833333335,0.0168883560073755,1.4384913814536906,0.2648357048919812
2021-12-07T21:40:09.000Z,-0.9186948333333336,-141.16503505,8,25.40011833333334,35.082098166666675,0.0280114462746602,2.789011166818421,0.458406940973277
2021-12-08T00:40:19.000Z,-0.3216938333333333,-141.60747981666665,8,25.106936666666662,34.964823333333335,0.0423212855075707,,
2021-12-08T03:40:23.000Z,0.00705305,-141.8423028833333,8,24.984355,34.9555715,0.0469899782436875,,
2021-12-08T06:40:28.000Z,0.0001600666666666,-141.84572278333331,8,24.859303333333337,34.95695616666667,0.0335322122173615,3.548531407164809,0.6106888005056009
2021-12-08T19:19:00.000Z,0.31925615,-142.05180495,8,24.94200833333333,34.96400816666666,0.0295741419014936,2.9004433172442683,0.5170535409731307
2021-12-08T22:19:29.000Z,0.8647659833333333,-142.48154748333334,8,25.30476666666667,34.8371225,0.0211177005579807,3.002904936989049,0.4956527739157438
2021-12-09T01:19:32.000Z,1.3759271999999998,-142.8662421166667,8,25.74249166666667,34.7135645,,2.193024208730113,0.364549126054392
2021-12-09T04:19:40.000Z,1.9722537,-143.31082271666668,8,26.344755000000003,34.78788633333333,0.0309406489502174,2.90819882518716,0.4543109375579791
2021-12-09T07:19:47.000Z,2.5866677666666664,-143.7549129666667,8,26.29605833333333,34.76767916666666,0.0266778826980381,2.347396111751693,0.4122523015786327
2021-12-09T10:19:52.000Z,3.194547183333333,-144.19925819999995,8,26.335301666666663,34.716665666666664,0.0312054159211353,2.482758329423401,0.4262747717234245
2021-12-09T18:53:09.000Z,3.6107625666666663,-144.51295746666668,8,26.611255,34.68108516666667,0.0252043116685228,2.35100365969003,0.4036689679722978
2021-12-09T21:53:13.000Z,4.201067766666666,-144.94296423333336,8,26.43472,34.62742816666666,0.0194491369774685,2.0980551063882045,0.3672054668840901
2021-12-10T00:53:18.000Z,4.783899183333333,-145.37702935000004,8,26.353603333333336,34.63335816666667,0.0294523335483308,2.996867013106548,0.4933672597456935
2021-12-10T03:53:24.000Z,5.312303366666667,-145.7677807666667,8,26.249646666666667,34.66451983333333,0.0337701965262511,3.706056598133485,0.6548650033215871
2021-12-10T06:53:33.000Z,5.77890035,-146.11725338333332,8,27.525225,34.70567716666667,0.0251901212907006,2.307404421759625,0.3817726082996523
2021-12-10T09:53:39.000Z,6.250362316666668,-146.45977853333335,8,27.0966,34.77799916666666,0.0288001309838545,2.456372280053348,0.417386892900808
2021-12-10T19:17:32.000Z,6.579936583333333,-146.7066501,8,27.417205000000003,34.817935500000004,0.021288011008389,1.9552972909984696,0.3341537062277239
2021-12-11T04:22:55.000Z,8.05542796666667,-147.799038016667,8,28.074845,34.4713311666667,0.0227437727572095,2.164255842824624,0.3368702975858512
2021-12-11T07:23:02.000Z,8.55206196666667,-148.177031833333,8,27.96315,34.381808333333296,0.0219674121639153,2.48105096007666,0.3765648968966985
2021-12-11T10:23:09.000Z,9.03957506666667,-148.537850266667,8,27.6663366666667,34.1372371666667,0.0159787678747919,1.4512140183356703,0.2159382652290817
2021-12-11T13:23:15.000Z,9.24976608333333,-148.696735633333,8,27.6549033333333,34.1430003333333,0.0153466842393546,1.4458126502771709,0.2458786551814988
2021-12-11T21:07:28.000Z,9.36237025,-148.78080365,8,27.647195,34.1087866666667,0.0114756761379511,1.2840125926754191,0.2052026870385047
2021-12-12T00:07:32.000Z,9.80642988333333,-149.112316533333,8,27.5993216666667,34.0789443333333,0.0116920513235735,1.3844892589147753,0.208865285403358
2021-12-12T03:07:37.000Z,10.2747653166667,-149.464318666667,8,27.4002516666667,34.0473346666667,0.0147026031812351,1.5941097993421791,0.2274216649920424
2021-12-12T06:07:41.000Z,10.7794341,-149.83847085,8,27.2323066666667,34.0353006666667,,1.5240494808298164,0.2398330858485042
2021-12-12T09:07:50.000Z,11.2599718666667,-150.201910183333,8,27.0466866666667,34.039536,0.0152743987941613,1.3973952002413468,0.2107629057738717
2021-12-12T12:07:54.000Z,11.7655101166667,-150.5804721,8,26.9318566666667,34.0137293333333,,1.380815277727762,0.225875380937876
2021-12-12T20:25:54.000Z,11.9964176666667,-150.740236316667,8,27.141365,34.0125045,0.0106340795935094,1.1959850232496578,0.2012868124311241
2021-12-12T23:25:58.000Z,12.4679458333333,-151.112371566667,8,27.1465416666667,33.9820108333333,0.0129979182492704,1.5663987713159149,0.2278166357902445
2021-12-13T02:26:04.000Z,12.95468035,-151.480111833333,8,26.8707166666667,33.9257418333333,0.0140530145247079,1.6748701796614036,0.2338887330899256
2021-12-13T05:26:10.000Z,13.4437192333333,-151.849722816667,8,26.8495566666667,34.0145563333333,0.0108416957968304,1.274763185678608,0.1997981643005191
2021-12-13T08:26:17.000Z,13.9778808166667,-152.259989416667,8,26.8292916666667,33.8960515,0.011624506086681,1.479919183101544,0.2336672671323988
2021-12-13T11:26:23.000Z,14.503952,-152.658802683333,8,26.962025,33.9862356666667,0.0122072762475979,1.3697775485226509,0.2182363295145211

