Cruise,Station,Cast,pressure_db,depth_m,temperature_degC,practical_salinity_psu,absolute_salinity_psu,potential_temp_degC,conservative_temp_degC,in_situ_density_kgpm3,potential_density_kgpm3,oxygen_V,beam_attenuation_pm,beam_transmission_percent,fluorescence_mgpm3,latitude,longitude
RC0078,S2,C4,87.757,87,7.9365,32.58,32.73714527542032,7.928054081536005,7.959024939998004,1025.666640579515,1025.265675084415,1.4544,0.2255,94.5182,0.2477,48.24928,-122.99417
RC0078,S2,C4,86.748,86,7.9413,32.5743,32.73138684654841,7.9329493684528885,7.964020822843302,1025.6568770344538,1025.260521522468,1.4581,0.2192,94.6675,0.2697,48.24928,-122.99419
RC0078,S2,C4,85.739,85,7.9474,32.5669,32.72392023202108,7.939144074141931,7.970345783108443,1025.6455978129195,1025.2538537436837,1.4604,0.2159,94.745,0.2511,48.24928,-122.99421
RC0078,S2,C4,84.73,84,7.9738,32.5315,32.68831865914556,7.965629407797883,7.997446838645966,1025.609516013353,1025.2224054786461,1.4622,0.2254,94.5218,0.2802,48.24929,-122.99423
RC0078,S2,C4,83.721,83,8.0435,32.439,32.59534195627191,8.035394804708849,8.068834353363146,1025.522566095144,1025.1401368237734,1.4671,0.2391,94.1982,0.2914,48.2493,-122.99425
RC0078,S2,C4,82.712,82,8.058,32.4221,32.578329714556176,8.04998606943083,8.083729408588011,1025.5026470004505,1025.1248380974023,1.4778,0.2507,93.9235,0.2789,48.2493,-122.99427
RC0078,S2,C4,81.704,81,8.0548,32.4259,32.582117261206065,8.046885794672887,8.080561316483514,1025.501466555122,1025.1282521304158,1.4893,0.2503,93.934,0.2939,48.2493,-122.99429
RC0078,S2,C4,80.695,80,8.0661,32.4112,32.56731566063832,8.05827896217503,8.092215170386298,1025.4837306403635,1025.1151314348087,1.4974,0.2567,93.783,0.2908,48.2493,-122.9943
RC0078,S2,C4,79.686,79,8.0716,32.4044,32.56045213500248,8.063874790333886,8.09793273369134,1025.473005063088,1025.109014870713,1.5026,0.2414,94.1441,0.2801,48.24931,-122.99432
RC0078,S2,C4,78.677,78,8.0724,32.4029,32.55891414091186,8.064772840771116,8.098856620093178,1025.467100825335,1025.10771409927,1.5057,0.2584,93.7438,0.2782,48.24932,-122.99434
RC0078,S2,C4,77.668,77,8.0841,32.3851,32.540997681162175,8.076566395394456,8.11096053608806,1025.446887266629,1025.0921141503384,1.5083,0.2668,93.5462,0.2995,48.24932,-122.99435
RC0078,S2,C4,76.659,76,8.115,32.337,32.492635423723705,8.107552442386192,8.142785168399332,1025.40022773749,1025.0500845254387,1.5113,0.2887,93.0366,0.2825,48.24932,-122.99436
RC0078,S2,C4,75.65,75,8.1183,32.3321,32.48768415058823,8.11094964800051,8.146268778263524,1025.391305515488,1025.0457679818676,1.5157,0.3117,92.5036,0.292,48.24932,-122.99438
RC0078,S2,C4,74.641,74,8.1204,32.3294,32.4849491475502,8.113147303498195,8.14851509556281,1025.3842750370407,1025.0433423826098,1.5209,0.3145,92.4386,0.3211,48.24932,-122.99438
RC0078,S2,C4,73.633,73,8.1283,32.3188,32.474276165837246,8.121142517306485,8.156699487294642,1025.3702376890383,1025.0339109113647,1.525,0.3131,92.4716,0.3023,48.24932,-122.9944
RC0078,S2,C4,72.624,72,8.1352,32.3095,32.4649094343167,8.128138310721386,8.163861379485681,1025.3573560622256,1025.0256386345625,1.5277,0.3082,92.5844,0.2948,48.24934,-122.99441
RC0078,S2,C4,71.615,71,8.1345,32.3104,32.465791766211325,8.127537185012516,8.16324441500744,1025.3535434878747,1025.0264282100122,1.5297,0.3163,92.3975,0.3036,48.24934,-122.99443
RC0078,S2,C4,70.606,70,8.1391,32.3038,32.459138031922016,8.132234005507868,8.168058344598364,1025.343104552244,1025.020596212266,1.532,0.3234,92.2341,0.3035,48.24934,-122.99445
RC0078,S2,C4,69.597,69,8.1508,32.288,32.44324007320015,8.144028086967086,8.180134882572172,1025.3244495480812,1025.0065547675897,1.534,0.3164,92.3944,0.2929,48.24934,-122.99447
RC0078,S2,C4,68.588,68,8.1827,32.2431,32.398102243572794,8.176014814222643,8.2129218999466,1025.280135247167,1024.9668707748574,1.5358,0.3255,92.1845,0.2894,48.24934,-122.99449
RC0078,S2,C4,67.58,67,8.242,32.165,32.31960491704023,8.235391134467354,8.273711883815125,1025.2059038661641,1024.8972904404034,1.5398,0.3223,92.2579,0.3224,48.24934,-122.99451
RC0078,S2,C4,66.571,66,8.2629,32.1386,32.29305614212655,8.256382365984917,8.295186887266814,1025.1776253613612,1024.8736328209889,1.5525,0.3196,92.3217,0.3258,48.24934,-122.99453
RC0078,S2,C4,65.562,65,8.2687,32.1316,32.286000629922256,8.262279401411268,8.301213584732745,1025.1666968394725,1024.8673113738737,1.5666,0.3147,92.4352,0.3421,48.24936,-122.99455
RC0078,S2,C4,64.553,64,8.2751,32.123,32.27733743497538,8.268776355219806,8.307867391338025,1025.1544321766453,1024.8596538017932,1.5739,0.2996,92.7839,0.325,48.24936,-122.99456
RC0078,S2,C4,63.544,63,8.2944,32.0983,32.25249690940322,8.288168700458339,8.327713611772877,1025.1277127638534,1024.8375526674913,1.5809,0.2912,92.9791,0.3527,48.24936,-122.99459
RC0078,S2,C4,62.536,62,8.3038,32.0869,32.241020321485514,8.29766458602472,8.337421323595645,1025.1128267630445,1024.8272719273332,1.5855,0.2895,93.017,0.3569,48.24936,-122.9946
RC0078,S2,C4,61.527,61,8.3114,32.077,32.231050931434744,8.305361367011862,8.345300346643738,1025.0993709052905,1024.8184238232095,1.591,0.2709,93.4514,0.3132,48.24936,-122.99462
RC0078,S2,C4,60.518,60,8.3468,32.0307,32.184506767155085,8.340848800943506,8.381640900629879,1025.0534314037063,1024.7771141771962,1.5947,0.2528,93.8761,0.3443,48.24936,-122.99463
RC0078,S2,C4,59.509,59,8.3888,31.9757,32.12922089590507,8.382934426285,8.4247452769397,1024.9997284405827,1024.7280453142437,1.6021,0.23,94.4135,0.3768,48.24936,-122.99465
RC0078,S2,C4,58.5,58,8.4361,31.9135,32.06670053599453,8.430318798196097,8.473288259933955,1024.9396206543154,1024.672574485329,1.6131,0.2185,94.684,0.3996,48.24936,-122.99467
RC0078,S2,C4,57.492,57,8.4096,31.9482,32.10154538872602,8.403927326042716,8.44624963558161,1024.9659858852028,1024.7035152932901,1.6249,0.2337,94.3252,0.4102,48.24938,-122.99468
RC0078,S2,C4,56.483,56,8.4253,31.9275,32.08072429617709,8.41972230487515,8.462430572639999,1024.9429090172532,1024.6850506264452,1.6337,0.22,94.6476,0.3762,48.24938,-122.9947
RC0078,S2,C4,55.474,55,8.4635,31.8768,32.02975927827003,8.458010502297764,8.501666173762722,1024.893109962707,1024.6398795690193,1.6391,0.2118,94.8417,0.3179,48.24938,-122.99472
RC0078,S2,C4,54.465,54,8.4341,31.9156,32.06872372987341,8.428719653699762,8.47164987518717,1024.9230985235429,1024.67444735895,1.6465,0.2173,94.7115,0.3652,48.24938,-122.99474
RC0078,S2,C4,53.457,53,8.4434,31.9022,32.05523774188199,8.438116900547598,8.4812946050765,1024.906664272054,1024.6626151117553,1.6511,0.2242,94.5505,0.4046,48.24938,-122.99475
RC0078,S2,C4,52.448,52,8.4938,31.8242,31.97684190253336,8.488603130939973,8.533211435742565,1024.833774865991,1024.594355646772,1.6518,0.2242,94.55,0.4489,48.24938,-122.99476
RC0078,S2,C4,51.439,51,8.8037,31.412,31.56264343935359,8.79851462648184,8.851044564903418,1024.4616629178681,1024.227048063419,1.6557,0.2418,94.1353,0.556,48.24939,-122.99478
RC0078,S2,C4,50.431,50,8.8618,31.3389,31.489171559388975,8.85669991527861,8.910684293466456,1024.391366074851,1024.1613817445145,1.6973,0.2575,93.7646,0.6177,48.2494,-122.9948
RC0078,S2,C4,49.422,49,8.9026,31.2889,31.438919711171994,8.897590716048587,8.952581450977048,1024.3416543340113,1024.116292715727,1.7529,0.2553,93.8163,0.688,48.2494,-122.99481
RC0078,S2,C4,48.413,48,8.891,31.3007,31.450771055180876,8.88609670113811,8.940840863563349,1024.3479873070282,1024.1272120132223,1.787,0.2605,93.6947,0.6771,48.2494,-122.99482
RC0078,S2,C4,47.404,47,8.8872,31.3069,31.456995547208972,8.882400124868592,8.937025767825412,1024.348778340031,1024.132596419979,1.8073,0.2622,93.6553,0.765,48.2494,-122.99484
RC0078,S2,C4,46.396,46,8.9856,31.1767,31.32616611879818,8.980876987398071,9.038104563152997,1024.22789875627,1024.016365497699,1.8141,0.2682,93.5146,0.8361,48.2494,-122.99486
RC0078,S2,C4,45.387,45,8.9545,31.2191,31.368764172068165,8.949887797735167,9.00626953455249,1024.2610144129405,1024.0540579178437,1.8261,0.2664,93.5562,0.7109,48.2494,-122.99488
RC0078,S2,C4,44.378,44,9.0063,31.1499,31.299227219912076,9.001777821205607,9.05954819350249,1024.1946732109714,1023.992340153056,1.8403,0.269,93.4968,0.8278,48.2494,-122.99489
RC0078,S2,C4,43.369,43,8.986,31.1776,31.32705479669855,8.98158578657417,9.038801980421892,1024.2147086889963,1024.0169588937897,1.8514,0.2698,93.4765,0.8583,48.2494,-122.99491
RC0078,S2,C4,42.361,42,9.0725,31.062,31.210895466805745,9.068168254905112,9.127718387911303,1024.1069693187978,1023.9138551088122,1.8595,0.2787,93.269,1.0735,48.24942,-122.99493
RC0078,S2,C4,41.352,41,9.077,31.0577,31.20656966265285,9.072770557946681,9.132414928839344,1024.0983272281242,1023.9098093374545,1.8685,0.2819,93.1954,0.933,48.24942,-122.99495
RC0078,S2,C4,40.343,40,9.1354,30.9772,31.125678621284102,9.131261046576736,9.192537683027222,1024.0221618265696,1023.8382657412631,1.8813,0.285,93.1217,0.8334,48.24942,-122.99497
RC0078,S2,C4,39.335,39,9.1756,30.9198,31.06800399573841,9.171556125981724,9.23399675261319,1023.9667486771452,1023.7874591244725,1.8968,0.2943,92.9067,0.927,48.24942,-122.99499
RC0078,S2,C4,38.326,38,9.2058,30.8749,31.022892204464853,9.201853919619763,9.265202779650352,1023.9225837214807,1023.747899315303,1.9128,0.298,92.8198,0.9192,48.24942,-122.995
RC0078,S2,C4,37.317,37,9.207,30.8704,31.01837405666039,9.20315796273156,9.266588900046084,1023.9142920328705,1023.7441993594385,1.9262,0.3009,92.7542,1.073,48.24942,-122.99502
RC0078,S2,C4,36.309,36,9.222,30.8466,30.994463389797065,9.218259148807734,9.282167965932452,1023.8888749863831,1023.7233754917452,1.9361,0.3046,92.6689,0.8681,48.24942,-122.99504
RC0078,S2,C4,35.3,35,9.2568,30.7898,30.93739453167508,9.253157034685435,9.318203892026164,1023.8347459700935,1023.6738504943023,1.9434,0.3085,92.5769,0.904,48.24942,-122.99506
RC0078,S2,C4,34.291,34,9.2979,30.7521,30.899517221189008,9.294352636162234,9.360255834876835,1023.7944890874703,1023.6382079850733,1.9509,0.3213,92.2812,0.8604,48.24942,-122.99508
RC0078,S2,C4,33.283,33,9.3019,30.7275,30.874802698278526,9.298457352374852,9.364796738029836,1023.770145621004,1023.6184471983532,1.9631,0.311,92.5194,1.0061,48.24942,-122.9951
RC0078,S2,C4,32.274,32,9.3517,30.6658,30.81281031775249,9.348352728454975,9.416007429152346,1023.7098802571338,1023.5627943078214,1.9727,0.321,92.2892,1.1091,48.24942,-122.99512
RC0078,S2,C4,31.265,31,9.3856,30.6242,30.77101428968594,9.382351491990919,9.450899586748966,1023.6676906417582,1023.5252095236673,1.9837,0.3249,92.198,1.1031,48.24944,-122.99514
RC0078,S2,C4,30.257,30,9.4058,30.5985,30.745194470486794,9.402652952104939,9.471750848711105,1023.6399831697088,1023.5020958193435,1.999,0.3281,92.1258,1.207,48.24944,-122.99514
RC0078,S2,C4,29.248,29,9.4253,30.5743,30.720920329376167,9.422254823597378,9.491874446528124,1023.6135439475519,1023.4802543722036,2.0108,0.3364,91.9343,1.1977,48.24944,-122.99516
RC0078,S2,C4,28.239,28,9.4368,30.5608,30.707410597086938,9.43385816680845,9.503773199520307,1023.5966608173453,1023.4679658716777,2.0226,0.335,91.9668,1.2446,48.24944,-122.99519
RC0078,S2,C4,27.231,27,9.4442,30.5518,30.69842235765267,9.441362190586991,9.51147306497816,1023.5839156692869,1023.4598089934001,2.0314,0.3408,91.8317,1.1508,48.24944,-122.99521
RC0078,S2,C4,26.222,26,9.4598,30.5327,30.679285654078058,9.457065158196777,9.527590959865048,1023.5620429720427,1023.4425317870955,2.038,0.3385,91.8875,1.269,48.24945,-122.99522
RC0078,S2,C4,25.214,25,9.4712,30.5178,30.664368999502113,9.468568833444916,9.539414552899906,1023.5440907734805,1023.4291686032168,2.0428,0.3395,91.8637,1.3149,48.24946,-122.99524
RC0078,S2,C4,24.205,24,9.4845,30.4996,30.646136487377305,9.481972500465684,9.55320583560288,1023.5232739033661,1023.4129454659362,2.0504,0.3422,91.802,1.4427,48.24946,-122.99526
RC0078,S2,C4,23.196,23,9.4904,30.4926,30.63915774077932,9.487977215008241,9.559364744512653,1023.5123104802598,1023.4065738026422,2.0552,0.3468,91.6939,1.5439,48.24946,-122.99528
RC0078,S2,C4,22.188,22,9.4883,30.495,30.64162411113893,9.485982914678043,9.557317939916825,1023.5099002939431,1023.4087483935325,2.061,0.3438,91.7645,1.528,48.24946,-122.9953
RC0078,S2,C4,21.179,21,9.4991,30.4808,30.627410699291683,9.496887136058856,9.568527769127146,1023.4925798493111,1023.3960207702901,2.0636,0.3462,91.7085,1.579,48.24946,-122.99531
RC0078,S2,C4,20.171,20,9.5107,30.4667,30.61329766393537,9.50859123656148,9.580540858432492,1023.4752166617421,1023.3832460949751,2.066,0.3472,91.6851,1.5956,48.24946,-122.99534
RC0078,S2,C4,19.162,19,9.5049,30.4722,30.618845789343183,9.502897529673778,9.574719974163518,1023.4757867034691,1023.3884044010631,2.0697,0.3484,91.658,1.425,48.24946,-122.99535
RC0078,S2,C4,18.154,18,9.4989,30.4792,30.625894363019647,9.497003619839738,9.568672220097357,1023.4775573990713,1023.3947592796437,2.0732,0.353,91.5532,1.5946,48.24948,-122.99537
RC0078,S2,C4,17.145,17,9.5108,30.4591,30.605712505543654,9.509008099829959,9.58108988325043,1023.455481549743,1023.3772753886815,2.0733,0.3699,91.1678,1.6433,48.24948,-122.99539
RC0078,S2,C4,16.137,16,9.5264,30.435,30.58151135801678,9.524712227134257,9.597297959794693,1023.429725993983,1023.3561079381421,2.074,0.3727,91.1042,1.7678,48.24948,-122.99541
RC0078,S2,C4,15.128,15,9.5208,30.4455,30.59207677951437,9.519218260056347,9.59159224537726,1023.4341491630353,1023.3651209067216,2.0786,0.3804,90.927,1.772,48.24948,-122.99542
RC0078,S2,C4,14.119,14,9.5732,30.3693,30.51552483838618,9.571719848386024,9.645709494048925,1023.362175405983,1023.2977448766015,2.1187,0.4272,89.8689,2.2506,48.24961,-122.99618
RC0078,S2,C4,13.111,13,9.5757,30.3689,30.515137729106147,9.574325363977417,9.648337487094938,1023.3568725819528,1023.2970281901586,2.1177,0.4315,89.7732,2.1722,48.2496,-122.99616
RC0078,S2,C4,12.102,12,9.5812,30.3631,30.509324633826274,9.579930831135272,9.654076038718362,1023.3469020631884,1023.2916485486761,2.1198,0.4388,89.6094,2.2359,48.2496,-122.99618
RC0078,S2,C4,11.094,11,9.5841,30.3596,30.50582259576775,9.58293642770266,9.65715972125778,1023.3391286109608,1023.2884608926605,2.123,0.4431,89.5133,2.0604,48.2496,-122.9962
RC0078,S2,C4,10.085,10,9.5934,30.3495,30.49568878149733,9.592341760105143,9.666794952408916,1023.3252242336555,1023.2791478070146,2.1262,0.4397,89.591,2.301,48.24961,-122.99622
RC0078,S2,C4,9.077,9,9.6134,30.3383,30.48447551462207,9.612446364396048,9.68721322821442,1023.308796969433,1023.2673096800107,2.1299,0.4538,89.2755,2.5764,48.24962,-122.99624
RC0078,S2,C4,8.068,8,9.6687,30.3072,30.453268728240452,9.667849413363074,9.743488009002581,1023.2713751837753,1023.2344868218822,2.1382,0.4574,89.1939,2.3231,48.24962,-122.99626
RC0078,S2,C4,7.06,7,9.687,30.303,30.4490914964455,9.686254793559984,9.762078057984036,1023.2606403321806,1023.2283395434156,2.1529,0.449,89.3825,2.0147,48.24962,-122.99628
RC0078,S2,C4,6.051,6,9.6974,30.2991,30.44521574216146,9.696760893522688,9.772715671949374,1023.251372917423,1023.2236621531185,2.1685,0.4483,89.3969,2.036,48.24962,-122.9963
RC0078,S2,C4,5.042,5,9.7348,30.2948,30.4409380554064,9.734266099189385,9.810524375352188,1023.2375455250028,1023.2144288015553,2.1744,0.4453,89.4644,2.0563,48.24964,-122.99631
RC0078,S2,C4,4.034,4,9.7709,30.2927,30.438870922264925,9.770471771873213,9.846987864787145,1023.225623133001,1023.2070943774681,2.1845,0.4444,89.4843,1.4708,48.24964,-122.99635
RC0078,S2,C4,3.026,3,9.8043,30.2915,30.43770823729577,9.803978034979146,9.880720031459974,1023.2148143666591,1023.2008718341684,2.1961,0.4041,90.3901,0.9243,48.24981,-122.99731
RC0078,S2,C5,14.119,14,9.5383,30.4198,30.56626859157788,9.536822518117738,9.609739655784585,1023.4068495539115,1023.3424141176652,2.0949,0.3474,91.6824,1.2167,48.25106,-122.99658
RC0078,S2,C5,15.128,15,9.5009,30.451,30.597604105176867,9.499320420234532,9.571483511374915,1023.4415198885604,1023.3724847829202,2.1044,0.3511,91.5978,1.1561,48.25138,-122.99713
RC0078,S2,C5,16.137,16,9.4922,30.4583,30.60492440583868,9.490515851487421,9.562502797342296,1023.4531519989764,1023.3795238264208,2.0919,0.3621,91.3439,1.2272,48.25142,-122.99719
RC0078,S2,C5,17.145,17,9.4913,30.4577,30.604306669539103,9.489510673655884,9.561501947600181,1023.4574283392051,1023.3792134458715,2.0818,0.3646,91.2874,1.3695,48.25142,-122.9972
RC0078,S2,C5,18.154,18,9.492,30.4564,30.602985559212357,9.49010519261126,9.562122108622356,1023.4609164659145,1023.3781109533975,2.0756,0.3725,91.1083,1.2951,48.25144,-122.99722
RC0078,S2,C5,19.162,19,9.4876,30.4606,30.60719092489723,9.48560037982084,9.557519309511939,1023.4694664320126,1023.382073572208,2.0723,0.3771,91.0047,1.2711,48.25144,-122.99724
RC0078,S2,C5,20.171,20,9.4885,30.4593,30.605863036000823,9.486394859440791,9.558340594900512,1023.472923312317,1023.3809400816291,2.0703,0.3639,91.304,1.268,48.25146,-122.99726
RC0078,S2,C5,21.179,21,9.4865,30.4608,30.60731544693682,9.484289797888282,9.556197637418563,1023.4790020879511,1023.3824322127176,2.0689,0.3715,91.1307,1.2533,48.25147,-122.99728
RC0078,S2,C5,22.188,22,9.4808,30.4658,30.61228462625745,9.478485151412993,9.550273831237796,1023.4883801822127,1023.3872178652956,2.0679,0.3733,91.0897,1.3023,48.25148,-122.9973
RC0078,S2,C5,23.197,23,9.4775,30.467,30.613435518295717,9.475080274007203,9.546828592297025,1023.4944324761985,1023.3886781560847,2.067,0.3778,90.9874,1.2902,48.25148,-122.9973
RC0078,S2,C5,24.205,24,9.4614,30.4811,30.627548447570366,9.458877417418428,9.530291192881714,1023.5124927598147,1023.4021463093617,2.065,0.3775,90.9956,1.3953,48.2515,-122.99732
RC0078,S2,C5,25.214,25,9.4314,30.5194,30.665977493849272,9.42877638991283,9.499364920868542,1023.5515182725742,1023.4365718791947,2.0616,0.3775,90.9959,1.4174,48.25151,-122.99733
RC0078,S2,C5,26.222,26,9.4243,30.5305,30.677075873823004,9.4215723108136,9.491930990387905,1023.5658478773488,1023.4463133920433,2.055,0.3895,90.7205,1.3589,48.25153,-122.99735
RC0078,S2,C5,27.231,27,9.4143,30.5461,30.69269575123038,9.411468604535756,9.481504716038765,1023.5841286256398,1023.4600006499184,2.0497,0.3864,90.7927,1.4787,48.25154,-122.99736
RC0078,S2,C5,28.24,28,9.4002,30.5682,30.714846758280064,9.397265593506358,9.466846055395695,1023.6080960245457,1023.4793733061858,2.0439,0.3866,90.7879,1.4355,48.25156,-122.99738
RC0078,S2,C5,29.248,29,9.3942,30.5774,30.724035876531673,9.391161591731542,9.460551517969124,1023.6207781264637,1023.487467296169,2.0394,0.3887,90.7392,1.3268,48.25158,-122.99739
RC0078,S2,C5,30.257,30,9.3927,30.5798,30.726405470777674,9.389556812978714,9.458896987229638,1023.6274827720547,1023.4895806690904,2.0349,0.387,90.7776,1.4286,48.25159,-122.99741
RC0078,S2,C5,31.265,31,9.3878,30.5884,30.735043308131896,9.384552655996453,9.453718871653662,1023.6395279676233,1023.4970383905444,2.032,0.3889,90.7349,1.3808,48.2516,-122.99742
RC0078,S2,C5,32.274,32,9.3787,30.609,30.755738670725545,9.37534887629536,9.444114565369203,1023.6615542686783,1023.5144728814961,2.0297,0.3932,90.6382,1.3354,48.25162,-122.99744
RC0078,S2,C5,33.283,33,9.3805,30.6089,30.755634792775627,9.37704344428176,9.445820398409348,1023.6658044254928,1023.5141337979435,2.0271,0.3926,90.6524,1.3442,48.25163,-122.99745
RC0078,S2,C5,34.291,34,9.3817,30.6078,30.754526124389546,9.378138283991007,9.44694002653009,1023.669365699949,1023.5131097611711,2.025,0.3835,90.8567,1.3932,48.25164,-122.99746
RC0078,S2,C5,35.3,35,9.3821,30.6074,30.75412080856184,9.378433168767016,9.447243342541729,1023.6735994278381,1023.5127533062888,2.0243,0.3951,90.5956,1.3773,48.25165,-122.99748
RC0078,S2,C5,36.309,36,9.3824,30.6073,30.754016933360422,9.378628046813127,9.447441013269614,1023.6780816888044,1023.51264550479,2.0246,0.3919,90.6668,1.5094,48.25167,-122.9975
RC0078,S2,C5,37.317,37,9.3832,30.6096,30.75632456263864,9.379322735216457,9.448100728527693,1023.6843467830655,1023.5143264305345,2.0242,0.3888,90.7386,1.5026,48.25168,-122.9975
RC0078,S2,C5,38.326,38,9.3842,30.607,30.753708703674175,9.380217512008413,9.449044537039537,1023.6867774574291,1023.5121670975036,2.0234,0.3895,90.7211,1.3623,48.2517,-122.99752
RC0078,S2,C5,39.335,39,9.3863,30.6057,30.752399070958084,9.382211863053259,9.451072153759997,1023.6900475631148,1023.5108487804808,2.0235,0.3921,90.6638,1.4319,48.2517,-122.99752
RC0078,S2,C5,40.343,40,9.387,30.6058,30.752499052244826,9.382806620714685,9.451668582985556,1023.6946180990918,1023.5108347614267,2.024,0.3897,90.7168,1.4178,48.25172,-122.99754
RC0078,S2,C5,41.352,41,9.3863,30.6078,30.754513753393056,9.382001571195921,9.450825148335328,1023.700886813871,1023.5125138054855,2.024,0.3855,90.8127,1.3583,48.25172,-122.99755999999999
RC0078,S2,C5,42.361,42,9.3842,30.6132,30.759944757753146,9.379796746437211,9.4485165269171,1023.7100147938609,1023.5170520425529,2.0245,0.389,90.7328,1.3566,48.25174,-122.99757
RC0078,S2,C5,43.369,43,9.3833,30.6132,30.759949870739526,9.37879198643587,9.44750609571229,1023.7147556801655,1023.5172070420772,2.024,0.3832,90.8638,1.4059,48.25175,-122.99759
RC0078,S2,C5,44.378,44,9.3808,30.6217,30.76849573646554,9.376187093679688,9.444742764962303,1023.7263545057048,1023.5242170366075,2.023,0.3814,90.9069,1.4444,48.25176,-122.99761
RC0078,S2,C5,45.387,45,9.3515,30.6702,30.817233362990695,9.346788693917905,9.414360422555221,1023.7731958421396,1023.5664562973158,2.0219,0.3804,90.9284,1.4623,48.25176,-122.99762
RC0078,S2,C5,46.396,46,9.3186,30.7135,30.860746080710946,9.31379221141063,9.380451417479174,1023.8165514045543,1023.6052032270642,2.0176,0.3778,90.9877,1.3765,48.25178,-122.99763
RC0078,S2,C5,47.404,47,9.2658,30.7897,30.937316539667222,9.260900994946027,9.32599128254162,1023.8885473490776,1023.6725851586212,2.0085,0.3748,91.0562,1.2473,48.25179,-122.99765
RC0078,S2,C5,48.413,48,9.2186,30.853,31.000925179715974,9.213609120099049,9.277386217999796,1023.9496462813836,1023.7290654230533,1.9965,0.3707,91.1496,1.1932,48.2518,-122.99766
RC0078,S2,C5,49.422,49,9.1533,30.9448,31.09317049189737,9.148222418750628,9.210125446737143,1024.035680642113,1023.8104705885622,1.9806,0.3549,91.5092,1.0691,48.25182,-122.99768
RC0078,S2,C5,50.431,50,9.1331,30.971,31.119508083899923,9.12792416163827,9.189286775191778,1024.0637649429827,1023.8339502156509,1.9612,0.3388,91.8794,0.946,48.25182,-122.9977
RC0078,S2,C5,51.439,51,9.1081,31.0033,31.151984050893184,9.102827622394997,9.163525543664118,1024.0973234579126,1023.8629049361209,1.943,0.3259,92.1765,0.9073,48.25182,-122.99772
RC0078,S2,C5,52.448,52,9.1003,31.0131,31.161852167370753,9.0949261891819,9.155421402470528,1024.1107489976841,1023.8717330568153,1.9287,0.3351,91.9638,0.996,48.25184,-122.99772
RC0078,S2,C5,53.457,53,9.0908,31.0274,31.176241879902573,9.085325157466938,9.145534687450477,1024.127934769448,1023.8843211524771,1.9175,0.3229,92.2435,0.8233,48.25184,-122.99774
RC0078,S2,C5,54.465,54,9.0497,31.0837,31.232833100522207,9.044133916716442,9.10320527110066,1024.182621396979,1023.9343928247068,1.9105,0.3255,92.1856,0.8862,48.25185,-122.99776
RC0078,S2,C5,55.474,55,9.0469,31.0865,31.23566770028727,9.041231384511873,9.100242050180277,1024.1898358683727,1023.9370124407432,1.9022,0.3223,92.2587,0.8065,48.25186,-122.99777
RC0078,S2,C5,56.483,56,9.0474,31.0855,31.23468406960509,9.041627783647161,9.100656941360308,1024.193589641006,1023.9361739996842,1.8939,0.3203,92.3055,0.8414,48.25188,-122.99779
RC0078,S2,C5,57.492,57,8.9641,31.2031,31.352869692979997,8.958250399326792,9.014934934609702,1024.3024034980185,1024.0403382005586,1.889,0.3228,92.2479,0.8573,48.25188,-122.9978
RC0078,S2,C5,58.5,58,8.8442,31.362,31.51255372145831,8.83828659999156,8.891810041392402,1024.4488817761558,1024.1821383378417,1.8796,0.3203,92.305,0.6556,48.2519,-122.99782
RC0078,S2,C5,59.509,59,8.7533,31.486,31.637170420973387,8.747314073972158,8.79841683344258,1024.5637618801181,1024.292356136747,1.8523,0.3278,92.132,0.5718,48.2519,-122.99784
RC0078,S2,C5,60.518,60,8.7111,31.542,31.693460763938113,8.705026420920468,8.755040395402633,1024.618334557632,1024.3423002236061,1.8223,0.3241,92.2178,0.5635,48.25191,-122.99785
RC0078,S2,C5,61.527,61,8.7066,31.547,31.698506252767643,8.70042638806228,8.750339903158237,1024.627516689461,1024.3468820466992,1.7916,0.3109,92.5231,0.6041,48.25192,-122.99786
RC0078,S2,C5,62.536,62,8.6736,31.5935,31.745251085302627,8.667335977697281,8.716359189276455,1024.673301721882,1024.3880456835216,1.7727,0.3125,92.4836,0.4562,48.25194,-122.99788
RC0078,S2,C5,63.544,63,8.4089,31.9714,32.124987973018314,8.402625710282175,8.444576991986713,1025.011853835828,1024.7218017551718,1.7621,0.325,92.1963,0.336,48.25194,-122.99788
RC0078,S2,C5,64.553,64,8.3739,32.0105,32.16429760338952,8.367538970639565,8.408745344792834,1025.052132994546,1024.7574478186864,1.7249,0.3168,92.3866,0.3052,48.25196,-122.99788
RC0078,S2,C5,65.562,65,8.3541,32.0386,32.19255442457214,8.347646153228492,8.388338563830173,1025.0815836602542,1024.7822823253339,1.6717,0.2723,93.4185,0.2794,48.25196,-122.9979
RC0078,S2,C5,66.571,66,8.3561,32.0343,32.18825557544786,8.349545812957999,8.390312659138505,1025.0825505187167,1024.7786496955086,1.6482,0.2625,93.6479,0.2624,48.25198,-122.99791
RC0078,S2,C5,67.58,67,8.3613,32.0261,32.18003796981797,8.35464420133959,8.395558379168765,1025.0800034125482,1024.7715062447153,1.6343,0.2603,93.6994,0.2645,48.25198,-122.99792
RC0078,S2,C5,68.588,68,8.3545,32.0355,32.18950494500423,8.347747027121567,8.388488533996492,1025.0929477469592,1024.7798491892029,1.6284,0.257,93.7767,0.2632,48.252,-122.99793
