Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM
HILIC_Pos_Standards,170706_Poo_TruePoo_Full6,L-Threonine,10.72,1971508,0,122934,-2.2
HILIC_Pos_Standards,170706_Poo_TruePoo_Full7,L-Threonine,10.72,1929051,0,137416,-2.7
HILIC_Pos_Standards,170706_Poo_TruePoo_Half1,L-Threonine,10.83,904985,363683,137538,-3.4
HILIC_Pos_Standards,170706_Poo_TruePoo_Half2,L-Threonine,10.69,1567188,0,102211,-3.2
HILIC_Pos_Standards,170706_Poo_TruePoo_Half3,L-Threonine,10.69,1458429,0,100376,-3.3
HILIC_Pos_Standards,170706_Poo_TruePoo_Half4,L-Threonine,10.71,1495253,0,105426,-3.7
HILIC_Pos_Standards,170706_Poo_TruePoo_Half5,L-Threonine,11.19,698434,337185,60269,-1.4
HILIC_Pos_Standards,170706_Poo_TruePoo_Half6,L-Threonine,11.19,1173893,0,74423,-1.4
HILIC_Pos_Standards,170706_Poo_TruePoo_Half7,L-Threonine,11.06,777346,0,81693,-1.3
HILIC_Pos_Standards,170706_Smp_S3E15D15_A,L-Threonine,10.89,191173,0,40246,-2.6
HILIC_Pos_Standards,170706_Smp_S3E15D15_B,L-Threonine,10.94,318721,26442,35294,-2.7
HILIC_Pos_Standards,170706_Smp_S3E15D15_C,L-Threonine,10.81,289547,0,31709,-2.6
HILIC_Pos_Standards,170706_Smp_S3E15E15_Ds,L-Threonine,10.93,23605,0,11569,-2.2
HILIC_Pos_Standards,170706_Smp_S4E16D15_A,L-Threonine,10.9,230350,0,33367,-1.9
HILIC_Pos_Standards,170706_Smp_S4E16D15_B,L-Threonine,10.67,414543,0,48669,-2.2
HILIC_Pos_Standards,170706_Smp_S4E16D15_C,L-Threonine,10.82,170136,0,36602,-3.8
HILIC_Pos_Standards,170706_Smp_S4E16D15_Ds,L-Threonine,11.46,122979,0,12535,-1.8
HILIC_Pos_Standards,170706_Smp_S5E28D15_A,L-Threonine,10.76,892115,0,98104,-4.3
HILIC_Pos_Standards,170706_Smp_S5E28D15_B,L-Threonine,10.75,1234577,0,92112,-2.7
HILIC_Pos_Standards,170706_Smp_S5E28D15_C,L-Threonine,11.01,1155718,1049429,165065,-2.6
HILIC_Pos_Standards,170706_Smp_S5E28D15_Ds,L-Threonine,10.76,146780,0,27191,-2.7
HILIC_Pos_Standards,170706_Smp_S6E37D15_A,L-Threonine,10.9,2260028,1132213,254436,-3.6
HILIC_Pos_Standards,170706_Smp_S6E37D15_B,L-Threonine,10.93,2329758,1177708,330548,-3.2
HILIC_Pos_Standards,170706_Smp_S6E37D15_C,L-Threonine,10.74,9143502,0,521323,-2.3
HILIC_Pos_Standards,170706_Smp_S6E37D15_Ds,L-Threonine,10.96,281742,2970,39817,-3.5
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_1,Dimethylsulfonioacetate,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_2,Dimethylsulfonioacetate,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_3,Dimethylsulfonioacetate,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_4,Dimethylsulfonioacetate,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_5,Dimethylsulfonioacetate,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_6,Dimethylsulfonioacetate,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_1,Dimethylsulfonioacetate,8.55,1381203072,20742352,105552104,-3.1
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_2,Dimethylsulfonioacetate,8.55,1114525184,19089850,90197288,-3.6
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_3,Dimethylsulfonioacetate,8.54,1146678272,16023444,88336080,-3.9
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_4,Dimethylsulfonioacetate,8.53,752691200,12569981,58706840,-2.6
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_5,Dimethylsulfonioacetate,8.51,398572480,4068243,32423166,-2.4
HILIC_Pos_Standards,170706_Blk_Blk0p2_1,Dimethylsulfonioacetate,8.51,1558965,0,136092,-3
HILIC_Pos_Standards,170706_Blk_Blk0p2_2,Dimethylsulfonioacetate,8.51,16737371,56174,1232337,-2.2
HILIC_Pos_Standards,170706_Blk_BlkMQ_1,Dimethylsulfonioacetate,8.46,11188,0,3858,-2.8
HILIC_Pos_Standards,170706_Blk_BlkMQ_3,Dimethylsulfonioacetate,8.5,1862602,0,185594,-2
HILIC_Pos_Standards,170706_Blk_MQBlk_2,Dimethylsulfonioacetate,8.51,45221,0,6496,-2.2
HILIC_Pos_Standards,170706_Poo_TruePoo_Full1,Dimethylsulfonioacetate,8.54,1172624640,19451710,90191032,-3.1
HILIC_Pos_Standards,170706_Poo_TruePoo_Full2,Dimethylsulfonioacetate,8.58,1101320192,12693304,84855008,-4.1
HILIC_Pos_Standards,170706_Poo_TruePoo_Full3,Dimethylsulfonioacetate,8.55,1109964288,11842683,85752200,-3.9
HILIC_Pos_Standards,170706_Poo_TruePoo_Full4,Dimethylsulfonioacetate,8.54,1033540544,9103351,83089544,-4.5
HILIC_Pos_Standards,170706_Poo_TruePoo_Full5,Dimethylsulfonioacetate,8.51,1148848896,20884394,83568320,-2.9
HILIC_Pos_Standards,170706_Poo_TruePoo_Full6,Dimethylsulfonioacetate,8.51,1137913728,18172738,80843592,-2.5
HILIC_Pos_Standards,170706_Poo_TruePoo_Full7,Dimethylsulfonioacetate,8.51,1155559040,21817152,86807072,-2.6
HILIC_Pos_Standards,170706_Poo_TruePoo_Half1,Dimethylsulfonioacetate,8.52,558042240,9106044,44724232,-3.6
HILIC_Pos_Standards,170706_Poo_TruePoo_Half2,Dimethylsulfonioacetate,8.57,559476800,5693661,45458984,-3.8
HILIC_Pos_Standards,170706_Poo_TruePoo_Half3,Dimethylsulfonioacetate,8.54,563592320,7459633,44687396,-3.7
HILIC_Pos_Standards,170706_Poo_TruePoo_Half4,Dimethylsulfonioacetate,8.53,572934080,6360711,45812448,-4.3
HILIC_Pos_Standards,170706_Poo_TruePoo_Half5,Dimethylsulfonioacetate,8.52,622517312,11969794,49130056,-2.7
HILIC_Pos_Standards,170706_Poo_TruePoo_Half6,Dimethylsulfonioacetate,8.52,609488192,11161504,46260088,-2.6
HILIC_Pos_Standards,170706_Poo_TruePoo_Half7,Dimethylsulfonioacetate,8.48,618926400,9709953,48027788,-2.7
HILIC_Pos_Standards,170706_Smp_S3E15D15_A,Dimethylsulfonioacetate,8.5,400646144,5401363,29746716,-2.8
HILIC_Pos_Standards,170706_Smp_S3E15D15_B,Dimethylsulfonioacetate,8.54,172560048,2232062,13222520,-3.5
HILIC_Pos_Standards,170706_Smp_S3E15D15_C,Dimethylsulfonioacetate,8.51,194551424,3273407,14393011,-2.5
HILIC_Pos_Standards,170706_Smp_S3E15E15_Ds,Dimethylsulfonioacetate,8.51,40224580,337110,3076148,-2.3
HILIC_Pos_Standards,170706_Smp_S4E16D15_A,Dimethylsulfonioacetate,8.55,362665184,6647643,28645350,-3
HILIC_Pos_Standards,170706_Smp_S4E16D15_B,Dimethylsulfonioacetate,8.49,397805952,5104928,30026250,-2.9
HILIC_Pos_Standards,170706_Smp_S4E16D15_C,Dimethylsulfonioacetate,8.54,300015488,2472852,24509056,-4.1
HILIC_Pos_Standards,170706_Smp_S4E16D15_Ds,Dimethylsulfonioacetate,8.55,119729800,1945273,9587435,-3
HILIC_Pos_Standards,170706_Smp_S5E28D15_A,Dimethylsulfonioacetate,8.53,300604736,2584079,23815020,-4.3
HILIC_Pos_Standards,170706_Smp_S5E28D15_B,Dimethylsulfonioacetate,8.5,323354592,4854133,23796502,-2.6
HILIC_Pos_Standards,170706_Smp_S5E28D15_C,Dimethylsulfonioacetate,8.57,592447680,8222300,44433412,-3.3
HILIC_Pos_Standards,170706_Smp_S5E28D15_Ds,Dimethylsulfonioacetate,8.54,53149412,791578,3908426,-2.7
HILIC_Pos_Standards,170706_Smp_S6E37D15_A,Dimethylsulfonioacetate,8.54,4700138496,85449400,357150944,-4.1
HILIC_Pos_Standards,170706_Smp_S6E37D15_B,Dimethylsulfonioacetate,8.57,2752750080,30706066,199218848,-3.7
HILIC_Pos_Standards,170706_Smp_S6E37D15_C,Dimethylsulfonioacetate,8.5,1904136192,31164078,137791632,-2.7
HILIC_Pos_Standards,170706_Smp_S6E37D15_Ds,Dimethylsulfonioacetate,8.53,411832096,6904537,32359886,-4.1
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_1,Phenylethylamine,7.73,630026,0,30130,-3.2
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_2,Phenylethylamine,7.93,47311,84157,9503,-4.1
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_3,Phenylethylamine,7.8,289715,0,19273,-4.5
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_4,Phenylethylamine,7.78,51365,248910,14659,-3.4
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_5,Phenylethylamine,7.91,237640,77212,21676,-3
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_6,Phenylethylamine,8.05,1345012,0,35035,-2.9
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_1,Phenylethylamine,7.75,277468,0,30013,-4.1
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_2,Phenylethylamine,7.8,73576,0,16455,-2.5
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_3,Phenylethylamine,7.86,105052,3129,18020,-4.7
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_4,Phenylethylamine,8.38,2231206,0,42396,-2.7
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_5,Phenylethylamine,7.86,43813,76784,18818,-3.1
HILIC_Pos_Standards,170706_Blk_Blk0p2_1,Phenylethylamine,7.73,115559,104951,13232,-3.2
HILIC_Pos_Standards,170706_Blk_Blk0p2_2,Phenylethylamine,8.04,282155,159299,21088,-1.6
HILIC_Pos_Standards,170706_Blk_BlkMQ_1,Phenylethylamine,8.41,1016239,0,24751,-4.2
HILIC_Pos_Standards,170706_Blk_BlkMQ_3,Phenylethylamine,7.42,442668,439982,18483,-2.5
HILIC_Pos_Standards,170706_Blk_MQBlk_2,Phenylethylamine,7.77,1426202,0,27702,-2.9
HILIC_Pos_Standards,170706_Poo_TruePoo_Full1,Phenylethylamine,7.85,501908,0,30056,-3.3
HILIC_Pos_Standards,170706_Poo_TruePoo_Full2,Phenylethylamine,8.04,361178,0,25135,-4.3
HILIC_Pos_Standards,170706_Poo_TruePoo_Full3,Phenylethylamine,7.75,291178,0,22035,-5
HILIC_Pos_Standards,170706_Poo_TruePoo_Full4,Phenylethylamine,7.86,291616,0,27610,-5.2
HILIC_Pos_Standards,170706_Poo_TruePoo_Full5,Phenylethylamine,7.75,257320,0,25170,-2.8
HILIC_Pos_Standards,170706_Poo_TruePoo_Full6,Phenylethylamine,7.83,77178,83271,18689,-2.2
HILIC_Pos_Standards,170706_Poo_TruePoo_Full7,Phenylethylamine,7.83,92156,166662,19774,-3.3
HILIC_Pos_Standards,170706_Poo_TruePoo_Half1,Phenylethylamine,7.69,368327,0,26194,-3.7
HILIC_Pos_Standards,170706_Poo_TruePoo_Half2,Phenylethylamine,8.18,661608,0,24649,-4.1
HILIC_Pos_Standards,170706_Poo_TruePoo_Half3,Phenylethylamine,7.49,526780,0,23701,-4.2
HILIC_Pos_Standards,170706_Poo_TruePoo_Half4,Phenylethylamine,8.05,638588,0,23841,-4.5
HILIC_Pos_Standards,170706_Poo_TruePoo_Half5,Phenylethylamine,7.56,690980,0,35844,-3
HILIC_Pos_Standards,170706_Poo_TruePoo_Half6,Phenylethylamine,7.69,503531,0,22943,-3.3
HILIC_Pos_Standards,170706_Poo_TruePoo_Half7,Phenylethylamine,8.4,1414053,0,36138,-2.8
HILIC_Pos_Standards,170706_Smp_S3E15D15_A,Phenylethylamine,7.68,101865,125015,15423,-3.4
HILIC_Pos_Standards,170706_Smp_S3E15D15_B,Phenylethylamine,7.78,42006,126673,8597,-3.8
HILIC_Pos_Standards,170706_Smp_S3E15D15_C,Phenylethylamine,7.84,379041,0,26190,-2.9
HILIC_Pos_Standards,170706_Smp_S3E15E15_Ds,Phenylethylamine,7.83,61114,80358,15324,-2.4
HILIC_Pos_Standards,170706_Smp_S4E16D15_A,Phenylethylamine,8.05,614238,0,27379,-3.7
HILIC_Pos_Standards,170706_Smp_S4E16D15_B,Phenylethylamine,7.68,233423,0,28040,-3.2
HILIC_Pos_Standards,170706_Smp_S4E16D15_C,Phenylethylamine,7.8,358135,0,22749,-4.5
HILIC_Pos_Standards,170706_Smp_S4E16D15_Ds,Phenylethylamine,8.28,1111684,0,24181,-3.5
HILIC_Pos_Standards,170706_Smp_S5E28D15_A,Phenylethylamine,7.99,614795,0,23953,-4.7
HILIC_Pos_Standards,170706_Smp_S5E28D15_B,Phenylethylamine,8.35,859885,0,24922,-2.7
HILIC_Pos_Standards,170706_Smp_S5E28D15_C,Phenylethylamine,7.89,745502,0,27093,-3.7
HILIC_Pos_Standards,170706_Smp_S5E28D15_Ds,Phenylethylamine,8.23,600335,0,22284,-3.3
HILIC_Pos_Standards,170706_Smp_S6E37D15_A,Phenylethylamine,7.11,195178,0,16394,-3.7
HILIC_Pos_Standards,170706_Smp_S6E37D15_B,Phenylethylamine,6.97,194724,0,12847,-2.8
HILIC_Pos_Standards,170706_Smp_S6E37D15_C,Phenylethylamine,6.91,265039,0,22331,-2.1
HILIC_Pos_Standards,170706_Smp_S6E37D15_Ds,Phenylethylamine,8.05,456314,0,22719,-4.2
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_1,5-Methylcytosine,5.48,56990,487125,39189,-3.8
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_2,5-Methylcytosine,5.56,109352,360042,29345,-4.5
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_3,5-Methylcytosine,5.47,28024,403716,6979,-5.2
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_4,5-Methylcytosine,5.61,505927,493672,173077,-2.9
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_5,5-Methylcytosine,5.52,559785,879079,129935,-3.2
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_6,5-Methylcytosine,5.57,1786678,788485,709857,-3.2
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_1,5-Methylcytosine,5.71,6641473,3125670,365382,-2.7
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_2,5-Methylcytosine,5.69,6650034,2477939,362122,-3.5
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_3,5-Methylcytosine,5.67,6105382,2500809,363832,-3.9
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_4,5-Methylcytosine,5.67,5586258,2963387,275755,-2.5
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_5,5-Methylcytosine,5.58,2842951,2933055,176527,-2.8
HILIC_Pos_Standards,170706_Blk_Blk0p2_1,5-Methylcytosine,5.43,95033,751561,25906,-3.2
HILIC_Pos_Standards,170706_Blk_Blk0p2_2,5-Methylcytosine,5.55,101271,935224,29100,-2
HILIC_Pos_Standards,170706_Blk_BlkMQ_1,5-Methylcytosine,5.47,624201,431508,308912,-4.2
HILIC_Pos_Standards,170706_Blk_BlkMQ_3,5-Methylcytosine,5.61,536093,456256,381031,-2.3
HILIC_Pos_Standards,170706_Blk_MQBlk_2,5-Methylcytosine,5.37,366514,363672,243378,-3
HILIC_Pos_Standards,170706_Poo_TruePoo_Full1,5-Methylcytosine,5.65,5879672,4273220,283267,-2.7
HILIC_Pos_Standards,170706_Poo_TruePoo_Full2,5-Methylcytosine,5.69,4124599,1960469,245730,-3.6
HILIC_Pos_Standards,170706_Poo_TruePoo_Full3,5-Methylcytosine,5.66,4633232,2750715,245732,-3.6
HILIC_Pos_Standards,170706_Poo_TruePoo_Full4,5-Methylcytosine,5.71,5759969,2817295,295761,-4.2
HILIC_Pos_Standards,170706_Poo_TruePoo_Full5,5-Methylcytosine,5.61,2609451,1233423,1380893,-2
HILIC_Pos_Standards,170706_Poo_TruePoo_Full6,5-Methylcytosine,5.7,3839479,3886663,369137,-2.5
HILIC_Pos_Standards,170706_Poo_TruePoo_Full7,5-Methylcytosine,5.72,4313459,3243186,316594,-2.7
HILIC_Pos_Standards,170706_Poo_TruePoo_Half1,5-Methylcytosine,5.67,912464,2067879,147490,-3.2
HILIC_Pos_Standards,170706_Poo_TruePoo_Half2,5-Methylcytosine,5.54,320210,839797,85051,-3.6
HILIC_Pos_Standards,170706_Poo_TruePoo_Half3,5-Methylcytosine,5.73,1700672,2098881,99779,-3.9
HILIC_Pos_Standards,170706_Poo_TruePoo_Half4,5-Methylcytosine,5.55,407534,1022810,89259,-4
HILIC_Pos_Standards,170706_Poo_TruePoo_Half5,5-Methylcytosine,5.51,264385,896306,85828,-2.4
HILIC_Pos_Standards,170706_Poo_TruePoo_Half6,5-Methylcytosine,5.57,2129579,2290097,304935,-2.6
HILIC_Pos_Standards,170706_Poo_TruePoo_Half7,5-Methylcytosine,5.53,2751406,3278686,148005,-2.5
HILIC_Pos_Standards,170706_Smp_S3E15D15_A,5-Methylcytosine,5.41,2147051,2150114,646008,-2.5
HILIC_Pos_Standards,170706_Smp_S3E15D15_B,5-Methylcytosine,5.48,3676560,886510,2066237,-3
HILIC_Pos_Standards,170706_Smp_S3E15D15_C,5-Methylcytosine,5.55,562714,698413,268625,-2.7
HILIC_Pos_Standards,170706_Smp_S3E15E15_Ds,5-Methylcytosine,5.7,1576104,1119379,443922,-2.1
HILIC_Pos_Standards,170706_Smp_S4E16D15_A,5-Methylcytosine,5.72,1861868,1655531,140455,-2.9
HILIC_Pos_Standards,170706_Smp_S4E16D15_B,5-Methylcytosine,5.36,243192,2700383,45420,-2.6
HILIC_Pos_Standards,170706_Smp_S4E16D15_C,5-Methylcytosine,5.54,1253179,1036001,253012,-4.2
HILIC_Pos_Standards,170706_Smp_S4E16D15_Ds,5-Methylcytosine,5.65,800663,807622,231019,-3.2
HILIC_Pos_Standards,170706_Smp_S5E28D15_A,5-Methylcytosine,5.53,130635,739738,55014,-5.6
HILIC_Pos_Standards,170706_Smp_S5E28D15_B,5-Methylcytosine,5.52,297534,575399,138312,-2.5
HILIC_Pos_Standards,170706_Smp_S5E28D15_C,5-Methylcytosine,5.78,3536270,3220891,362140,-3
HILIC_Pos_Standards,170706_Smp_S5E28D15_Ds,5-Methylcytosine,5.56,1349657,314576,1116710,-1.2
HILIC_Pos_Standards,170706_Smp_S6E37D15_A,5-Methylcytosine,5.75,11156887,4420190,600640,-3.7
HILIC_Pos_Standards,170706_Smp_S6E37D15_B,5-Methylcytosine,5.7,14721068,3802613,806777,-3
HILIC_Pos_Standards,170706_Smp_S6E37D15_C,5-Methylcytosine,5.63,9235632,4511344,501937,-2.5
HILIC_Pos_Standards,170706_Smp_S6E37D15_Ds,5-Methylcytosine,5.54,1854970,1514308,116443,-3.8
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_1,Melamine,6.59,55279,0,8488,-2.4
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_2,Melamine,6.62,114286,4479,39453,-3.2
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_3,Melamine,6.6,123681,31359,21942,-4.1
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_4,Melamine,6.7,40755,73030,8600,-2.3
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_5,Melamine,6.64,160200,73653,14173,-2.4
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_6,Melamine,6.86,332138,0,38396,-2.3
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_1,Melamine,6.89,15199125,0,1015515,-2.6
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_2,Melamine,6.9,12987246,0,887425,-3.3
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_3,Melamine,6.87,13367450,195712,925420,-3.5
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_4,Melamine,6.91,6252737,0,388785,-2.4
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_5,Melamine,6.86,3570632,0,203626,-2.3
HILIC_Pos_Standards,170706_Blk_Blk0p2_1,Melamine,6.87,1298799,252939,83558,-3.1
HILIC_Pos_Standards,170706_Blk_Blk0p2_2,Melamine,6.87,22836418,1557247,1587504,-2.2
HILIC_Pos_Standards,170706_Blk_BlkMQ_1,Melamine,6.86,3729381,306799,234036,-4.2
HILIC_Pos_Standards,170706_Blk_BlkMQ_3,Melamine,6.88,3368128,104864,196937,-2.7
HILIC_Pos_Standards,170706_Blk_MQBlk_2,Melamine,6.89,8232187,483366,544271,-2.8
HILIC_Pos_Standards,170706_Poo_TruePoo_Full1,Melamine,6.89,12266601,0,795088,-3
HILIC_Pos_Standards,170706_Poo_TruePoo_Full2,Melamine,6.9,12871591,0,826455,-3.6
HILIC_Pos_Standards,170706_Poo_TruePoo_Full3,Melamine,6.89,13725178,0,947298,-3.4
HILIC_Pos_Standards,170706_Poo_TruePoo_Full4,Melamine,6.87,13617071,326216,1052099,-4.5
HILIC_Pos_Standards,170706_Poo_TruePoo_Full5,Melamine,6.87,14166034,0,938846,-2.5
HILIC_Pos_Standards,170706_Poo_TruePoo_Full6,Melamine,6.87,14732277,0,966162,-2.4
HILIC_Pos_Standards,170706_Poo_TruePoo_Full7,Melamine,6.86,15732514,42073,1040624,-2.4
HILIC_Pos_Standards,170706_Poo_TruePoo_Half1,Melamine,6.88,6454356,0,442172,-3.3
HILIC_Pos_Standards,170706_Poo_TruePoo_Half2,Melamine,6.9,6639960,0,409445,-3.5
HILIC_Pos_Standards,170706_Poo_TruePoo_Half3,Melamine,6.89,6835227,285955,466860,-3.7
HILIC_Pos_Standards,170706_Poo_TruePoo_Half4,Melamine,6.87,7033880,0,466502,-4.2
HILIC_Pos_Standards,170706_Poo_TruePoo_Half5,Melamine,6.84,6724314,277235,443165,-2.7
HILIC_Pos_Standards,170706_Poo_TruePoo_Half6,Melamine,6.89,7065322,104333,475221,-2.5
HILIC_Pos_Standards,170706_Poo_TruePoo_Half7,Melamine,6.87,7142073,310767,479218,-2.5
HILIC_Pos_Standards,170706_Smp_S3E15D15_A,Melamine,6.87,37435980,1209662,2656052,-2.8
HILIC_Pos_Standards,170706_Smp_S3E15D15_B,Melamine,6.87,2207903,0,142616,-3.4
HILIC_Pos_Standards,170706_Smp_S3E15D15_C,Melamine,6.86,5562778,0,343144,-2.5
HILIC_Pos_Standards,170706_Smp_S3E15E15_Ds,Melamine,6.84,11900768,211544,739258,-2.6
HILIC_Pos_Standards,170706_Smp_S4E16D15_A,Melamine,6.9,22837876,860324,1638677,-3.2
HILIC_Pos_Standards,170706_Smp_S4E16D15_B,Melamine,6.86,93645920,2084286,6397284,-2.8
HILIC_Pos_Standards,170706_Smp_S4E16D15_C,Melamine,6.89,25209158,1115951,1746507,-4.2
HILIC_Pos_Standards,170706_Smp_S4E16D15_Ds,Melamine,6.89,1533567,204889,103039,-3.1
HILIC_Pos_Standards,170706_Smp_S5E28D15_A,Melamine,6.87,2033380,0,128574,-4.4
HILIC_Pos_Standards,170706_Smp_S5E28D15_B,Melamine,6.89,2535915,0,164454,-2.4
HILIC_Pos_Standards,170706_Smp_S5E28D15_C,Melamine,6.9,3119103,0,194860,-3.2
HILIC_Pos_Standards,170706_Smp_S5E28D15_Ds,Melamine,6.93,2156557,0,119250,-2.8
HILIC_Pos_Standards,170706_Smp_S6E37D15_A,Melamine,6.89,4937969,0,360685,-3.9
HILIC_Pos_Standards,170706_Smp_S6E37D15_B,Melamine,6.85,1760585,0,115088,-3.4
HILIC_Pos_Standards,170706_Smp_S6E37D15_C,Melamine,6.86,2388110,0,150635,-2.5
HILIC_Pos_Standards,170706_Smp_S6E37D15_Ds,Melamine,6.89,90726520,2464770,5881204,-4
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_1,Pipecolic acid,10.77,226010,577735,26274,1.8
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_2,Pipecolic acid,10.79,103321,315916,17181,1
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_3,Pipecolic acid,10.83,307533,393124,29109,0.9
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_4,Pipecolic acid,10.99,299127,380302,25067,2.4
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_5,Pipecolic acid,10.83,514501,13034,50798,2.7
HILIC_Pos_Standards,170706_Std_4uM-StdsInH2O_6,Pipecolic acid,10.76,208644,346131,25582,2.1
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_1,Pipecolic acid,10.78,78597,0,18177,1.4
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_2,Pipecolic acid,10.98,1694575,0,140197,1.3
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_3,Pipecolic acid,10.98,831629,0,128995,0.9
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_4,Pipecolic acid,10.83,1672085,231057,154795,1.9
HILIC_Pos_Standards,170706_Std_4uM-StdsInAqMatrix_5,Pipecolic acid,10.72,1749558,250287,143876,1.7
HILIC_Pos_Standards,170706_Blk_Blk0p2_1,Pipecolic acid,10.54,195973,0,16352,0.1
HILIC_Pos_Standards,170706_Blk_Blk0p2_2,Pipecolic acid,11.12,462481,0,34135,2.1
HILIC_Pos_Standards,170706_Blk_BlkMQ_1,Pipecolic acid,10.78,89102,228547,18658,-0.2
HILIC_Pos_Standards,170706_Blk_BlkMQ_3,Pipecolic acid,10.95,284673,520901,32222,1.5
HILIC_Pos_Standards,170706_Blk_MQBlk_2,Pipecolic acid,10.89,78225,694817,8500,1.2
HILIC_Pos_Standards,170706_Poo_TruePoo_Full1,Pipecolic acid,10.99,2683966,0,217358,1.4
HILIC_Pos_Standards,170706_Poo_TruePoo_Full2,Pipecolic acid,11.08,1271330,0,155804,0.5
HILIC_Pos_Standards,170706_Poo_TruePoo_Full3,Pipecolic acid,11.03,1308309,0,132470,0.5
HILIC_Pos_Standards,170706_Poo_TruePoo_Full4,Pipecolic acid,10.99,855035,0,82932,0
HILIC_Pos_Standards,170706_Poo_TruePoo_Full5,Pipecolic acid,10.96,880837,0,73143,1.3
HILIC_Pos_Standards,170706_Poo_TruePoo_Full6,Pipecolic acid,10.83,482796,0,50964,1.5
HILIC_Pos_Standards,170706_Poo_TruePoo_Full7,Pipecolic acid,10.83,438079,0,35875,0.8
HILIC_Pos_Standards,170706_Poo_TruePoo_Half1,Pipecolic acid,10.91,1959998,289350,124813,0.8
HILIC_Pos_Standards,170706_Poo_TruePoo_Half2,Pipecolic acid,10.97,1755128,0,126340,0.6
HILIC_Pos_Standards,170706_Poo_TruePoo_Half3,Pipecolic acid,10.96,1484564,0,106827,0.3
HILIC_Pos_Standards,170706_Poo_TruePoo_Half4,Pipecolic acid,10.79,1575617,198029,128033,-0.1
HILIC_Pos_Standards,170706_Poo_TruePoo_Half5,Pipecolic acid,10.74,1869639,9113,140326,1.4
HILIC_Pos_Standards,170706_Poo_TruePoo_Half6,Pipecolic acid,10.77,1457182,303737,111448,1.5
