time,lat,lon,depth,Station,Cast,RosPos,SiO4,NO3_NO2,NO2,TDN,DON,PO4,TDP,DOP,NH4
2023-02-05T23:49:00.000Z,0,-140,85,8,4,11,5.421630241884031,10.267507607130252,0.2556592003788978,14.36964346902229,4.084822876599822,0.8518933998881466,0.984552055153221,0.13265865526507437,0.017312985292215536
2023-02-05T23:49:00.000Z,0,-140,90,8,4,10,5.846221562501999,10.917131859737573,0.1798013493373815,14.916390697135467,3.9898480445627067,0.8882835328376038,1.0235780084700121,0.13529447563240837,0.009410792835187698
2023-02-05T23:49:00.000Z,0,-140,95,8,4,9,7.026768988657074,12.286935336515327,0.03787191811767082,16.132213318996968,3.836729247005401,0.9663828037922297,1.0886115123854747,0.12222870859324497,0.00854873547623921
2023-02-05T23:49:00.000Z,0,-140,100,8,4,8,7.482274808159626,12.515451963572747,0.032323197550505806,16.277291539826454,3.748405849076759,0.98260140937194,1.0957496927522639,0.1131482833803239,0.013433727176947326
2023-02-05T23:49:00.000Z,0,-140,105,8,4,7,8.332906566530776,13.02989214993054,0.024893232681459498,16.735972585343973,3.699830519561057,1.0052144472590627,1.1172812532029073,0.11206680594384455,0.006249915852376562
2023-02-05T23:49:00.000Z,0,-140,115,8,4,6,8.630941657339974,13.397296516285422,0.022042862527093907,16.907452647463238,3.49183741230016,1.027333369922431,1.1346878815563488,0.10735451163391785,0.01831871887765545
2023-02-05T23:49:00.000Z,0,-140,125,8,4,5,7.828613803475989,13.468592222458117,0.014612897658047599,16.850786449829876,3.3783868073697363,1.0388142824743762,1.139865987806028,0.10105170533165175,0.0038074200020225026
2023-02-05T23:49:00.000Z,0,-140,135,8,4,4,7.943577096203038,13.695812563948763,0.018318378858722867,17.105599155527614,3.404542409311914,1.060351893109798,1.1574188903473135,0.09706699723751555,0.005244182266936655
2023-02-05T23:49:00.000Z,0,-140,155,8,4,3,9.315891023251552,14.686359920618251,0.01276965829155785,17.942629264360306,3.2449907599624788,1.1177855214709222,1.2162503686981883,0.098464847227266,0.011278583779576095
2023-02-05T23:49:00.000Z,0,-140,175,8,4,2,13.153153197300622,17.313375213516615,0.0027553578158867383,20.392979352872302,3.0628658589694377,1.2862497471698473,1.3743142560824633,0.08806450891261597,0.016738280386249877
2023-02-06T20:15:00.000Z,-2,-140.001,200,8,7,3,15.094239257422608,20.454692518320115,,,,1.4812916735956514,,,0.001077571698685613
2023-02-06T20:15:00.000Z,-0.07,-139.586,5,8,7,24,2.410082482681007,4.485071132178779,,,,0.44827376401099406,,,0.067815178903948
2023-02-06T20:15:00.000Z,-0.07,-139.586,15,8,7,23,2.6418211829387963,4.511134934763747,,,,0.49773263309695287,,,0.07665126683317004
2023-02-06T20:15:00.000Z,-0.07,-139.586,25,8,7,21,3.0623659400381946,5.393709215399554,,,,0.5641338575731576,,,0.16687993706977886
2023-02-06T20:15:00.000Z,-0.07,-139.586,50,8,7,19,3.9054069380286363,7.343101898392495,,,,0.684127652965931,,,0.2983436843094238
2023-02-06T20:15:00.000Z,-0.07,-139.586,75,8,7,17,5.055806633203092,9.470747024351596,,,,0.7975133475449832,,,0.05359123248129789
2023-02-06T20:15:00.000Z,-0.07,-139.586,85,8,7,15,5.9515376935679365,10.853626481043683,,,,0.8555307260548806,,,0.017815852084935493
2023-02-06T20:15:00.000Z,-0.07,-139.586,100,8,7,13,6.9809453936604315,12.20744629577322,,,,0.9648409399558665,,,0.010057335854399068
2023-02-06T20:15:00.000Z,-0.07,-139.586,125,8,7,11,6.642362955810103,13.758691925485444,,,,1.0749080288399218,,,0.007758516230536423
2023-02-06T20:15:00.000Z,-0.07,-139.586,150,8,7,9,9.504213936256821,15.917194197033645,,,,1.207885141249963,,,0.011494098119313222
2023-02-06T20:15:00.000Z,-0.07,-139.586,175,8,7,6,13.77991492375001,18.70871732906503,,,,1.3682261953555903,,,0.01156593623255893
2023-02-08T14:02:00.000Z,-4,-140,200,9,1,2,22.98624705508502,32.50734765022811,,,,2.2880920260180866,,,
2023-02-08T14:02:00.000Z,-2,-140.001,5,9,1,16,2.9226611576649653,6.265347439898612,,,,0.5847839326302341,,,
2023-02-08T14:02:00.000Z,-2,-140.001,15,9,1,15,2.9298963629073587,6.3341867571738835,,,,0.5895934347931497,,,
2023-02-08T14:02:00.000Z,-2,-140.001,25,9,1,13,2.9071054663938183,6.346467949927218,,,,0.6067416002430694,,,
2023-02-08T14:02:00.000Z,-2,-140.001,45,9,1,10,2.874908803065166,6.585304830051281,,,,0.624147417594574,,,
2023-02-08T14:02:00.000Z,-2,-140.001,75,9,1,7,2.8253476471547687,6.691957293435504,,,,0.6183931917925141,,,
2023-02-08T14:02:00.000Z,-2,-140.001,85,9,1,5,3.004057216641895,7.043587233320457,,,,0.6674901930389454,,,
2023-02-08T14:02:00.000Z,-2,-140.001,100,9,1,3,3.4776013997565673,8.402274978978857,,,,0.9106849601459037,,,
2023-02-10T04:10:00.000Z,-4,-140,5,10,6,24,1.9539231463840958,6.466219712574094,,,,0.6249458514051576,,,0.19920708803034728
2023-02-10T04:10:00.000Z,-4,-140,15,10,6,23,1.9495323078528957,6.278080999661912,,,,0.6287593368967765,,,0.17334536726189254
2023-02-10T04:10:00.000Z,-4,-140,25,10,6,21,1.9578261139673852,6.277781415724154,,,,0.6317577262527823,,,0.17837403518909206
2023-02-10T04:10:00.000Z,-4,-140,45,10,6,19,1.9490444369049844,6.2268521463052515,,,,0.6276822455747162,,,0.17047184273206423
2023-02-10T04:10:00.000Z,-4,-140,75,10,6,17,1.9812439194671194,6.231046321433866,,,,0.6223841206932303,,,0.21860337860668835
2023-02-10T04:10:00.000Z,-4,-140,85,10,6,15,1.9836832742066752,6.1950962489028765,,,,0.6211323659135386,,,0.2480570050374285
2023-02-10T04:10:00.000Z,-4,-140,100,10,6,13,2.062718367768279,5.869148924621899,,,,0.6736478455080469,,,0.9944550016603307
2023-02-10T04:10:00.000Z,-4,-140,125,10,6,11,1.8661063757600915,4.229825617208748,,,,0.7660448145950587,,,1.6252886503731236
2023-02-10T04:10:00.000Z,-4,-140,150,10,6,9,1.2996882052352636,6.01115171111931,,,,0.6623820524908215,,,0.011134907553084683
