time,lat,lon,depth,Temp,Salinity,Si,SRP,TDP,DOP,NplusN,TDN,DON,NH4,NO2,Ratio_TDN_TDP,Ratio_DON_DOP
2023-02-08T15:11:00.000Z,-1.9973,-139.9957,8,25.32,35.11,2.91295647718451,0.6181298031867263,0.7848130601772683,0.16668325699054198,6.291893889079475,11.150123059674275,4.693941308687921,0.16428786190687916,0.4022712517767108,14.207361759698241,28.160844666925765
2023-02-09T03:03:00.000Z,-3.6406,-140.0011,8,26.23,35.2,2.41916992198284,0.6116418260291125,0.7856540214161624,0.17401219538704982,6.122105501915776,11.18097667628442,4.890135887938027,0.16873528643061708,0.23571827077172966,14.231425502195497,28.10225959773137
2023-02-09T15:01:00.000Z,-4.0011,-139.9869,8,26.31,35.28,2.0491806629475757,0.6214293395151702,0.8030899511025666,0.18166061158739644,6.23747932887613,11.420138952916986,4.952105136730281,0.2305544873105743,0.12339114658138793,14.220248849133542,27.260202932586935
2023-02-10T03:41:00.000Z,-4,-140.0002,8,26.42,35.28,2.0374107722283066,0.617618763890065,0.7974611172102355,0.1798423533201705,6.246641918051265,11.364415451402909,4.921019472421478,0.196754060930166,0.1251321084692785,14.250745529962806,27.36296195846962
2023-02-10T14:49:00.000Z,-4.0082,-140.0245,8,26.33,35.28,1.9922826938228186,0.6245955612444851,0.8086963593618606,0.18410079811737545,6.266089046096446,11.519992475764361,5.0371359583809285,0.21676747128698673,0.12115510189796763,14.245139529074605,27.360750251443495
2023-02-11T03:11:00.000Z,-2.6591,-140.0035,8,25.88,35.06,2.8838671617798917,0.5762356904104227,0.7560521858070901,0.17981649539666744,5.7793665624776684,10.714887541880898,4.840168197614289,0.09535278178894123,0.2605807223512425,14.172153381770457,26.917264664385133
2023-02-11T15:17:59.000Z,-0.3578,-139.9868,8,24.97,34.83,3.340026657013743,0.5909447345143277,0.7621631708097205,0.1712184362953928,6.022251979068401,10.792969073459886,4.642453371126884,0.12826372326460192,0.32276327443479247,14.160969050752556,27.11421428424647
2023-02-12T03:13:00.000Z,0.2954,-140.4793,8,25.8,34.74,2.673167822738052,0.5064010595666559,0.6844695651524245,0.1780685055857686,4.468538643227895,9.598466631607778,4.992769416067805,0.1371585723120778,0.1906834006946293,14.023219030155555,28.038475415086722
2023-02-12T15:17:00.000Z,2.1358,-141.9632,8,26.09,34.6,2.282078137853736,0.41240315763074903,0.6066974697794985,0.19429431214874943,3.0027113668223437,8.23062296189141,5.083637143519008,0.14427445155005847,0.10642777694085354,13.56627210738623,26.16462153368152
2023-02-13T03:08:00.000Z,3.6363,-143.1474,8,26.22,34.67,2.311655324376252,0.45396398390923,0.6413226471888981,0.1873586632796681,3.496556224200461,8.805435188919176,5.151262239597443,0.15761672512127228,0.13031855493282213,13.730117324744317,27.494123567204436
2023-02-13T15:20:00.000Z,5.3556,-144.5757,8,26.49,34.81,2.112603908274208,0.42147965992145175,0.6012144025019089,0.17973474258045719,3.4421416639971163,8.468289305597427,4.973445660994016,0.05270198060629448,0.1510184303284109,14.085306789653195,27.671031151741197
2023-02-14T02:46:00.000Z,6.7613,-145.7704,8,26.85,34.48,1.6927298274339582,0.3156723064126966,0.48615969220467775,0.17048738579198114,1.8551438205408188,6.766104626796592,4.83837883802837,0.07258196822740302,0.0013765070242748461,13.917452917812032,28.37968812503161
2023-02-14T16:02:59.000Z,8.5391,-147.2681,8,26.64,34.45,1.4136675479967786,0.24359354648359088,0.4181988112855161,0.17460526480192523,0.7434786644965523,5.988593488220972,5.064816233532084,0.18029859019233568,0.14322187685764798,14.319967744079479,29.00723663331507
2023-02-15T04:02:59.000Z,9.8389,-148.3583,8,26.14,34.53,1.4218393892215562,0.2165195733104665,0.3993388539012511,0.18281928059078462,0.4591783708461845,5.421260925825967,4.845826877929273,0.1162556770505095,0.03251765909026197,13.575590937030489,26.506104073213034
2023-02-15T16:02:00.000Z,11.6562,-149.87,8,25.34,34.36,1.451904446861969,0.19024548773211647,0.3788642509383095,0.18861876320619303,0.04241594657286329,5.400691848085872,5.223785783915174,0.13449011759783502,0.01919228992599982,14.25495236014038,27.69494240721253
2023-02-16T04:02:59.000Z,13.5023,-151.4267,8,25.36,34.02,1.4362925710892598,0.1668043373852587,0.3721814122932311,0.20537707490797238,0.012078713262471003,4.9574757584601485,4.89881314744073,0.046583897756946616,0.004385915582753935,13.32005198194663,23.852774948887767
2023-02-16T16:01:00.000Z,15.0909,-152.7649,8,24.83,34.44,1.141679399769108,0.16731537668192006,0.3598809525723401,0.19256557589042003,0.007194169010334797,4.492742096667744,4.440447298286753,0.045100629370655766,0.0020823148434319944,12.483967446886904,23.059403414936437

